     k            crst-ang           q             ang          -t          crst-t
 0.68747542E+01 0.88701061E-01 0.92000000E+01 0.00000000E+00 0.26514976E+01 0.44058903E-02
 0.68847542E+01 0.93009637E-01 0.92000000E+01 0.00000000E+00 0.26352819E+01 0.46131922E-02
 0.68947542E+01 0.97530615E-01 0.92000000E+01 0.00000000E+00 0.26191071E+01 0.48304124E-02
 0.69047542E+01 0.10227481E+00 0.92000000E+01 0.00000000E+00 0.26029733E+01 0.50580428E-02
 0.69147542E+01 0.10725330E+00 0.92000000E+01 0.00000000E+00 0.25868801E+01 0.52965852E-02
 0.69247542E+01 0.11247840E+00 0.92000000E+01 0.00000000E+00 0.25708275E+01 0.55465997E-02
 0.69347542E+01 0.11796224E+00 0.92000000E+01 0.00000000E+00 0.25548154E+01 0.58086337E-02
 0.69447542E+01 0.12371922E+00 0.92000000E+01 0.00000000E+00 0.25388435E+01 0.60833434E-02
 0.69547542E+01 0.12976272E+00 0.92000000E+01 0.00000000E+00 0.25229118E+01 0.63713312E-02
 0.69647542E+01 0.13610773E+00 0.92000000E+01 0.00000000E+00 0.25070200E+01 0.66732753E-02
 0.69747542E+01 0.14276994E+00 0.92000000E+01 0.00000000E+00 0.24911681E+01 0.69898831E-02
 0.69847542E+01 0.14976591E+00 0.92000000E+01 0.00000000E+00 0.24753559E+01 0.73219015E-02
 0.69947542E+01 0.15711293E+00 0.92000000E+01 0.00000000E+00 0.24595833E+01 0.76701086E-02
 0.70047542E+01 0.16482997E+00 0.92000000E+01 0.00000000E+00 0.24438501E+01 0.80353598E-02
 0.70147542E+01 0.17293596E+00 0.92000000E+01 0.00000000E+00 0.24281562E+01 0.84185033E-02
 0.70247542E+01 0.18145154E+00 0.92000000E+01 0.00000000E+00 0.24125014E+01 0.88204668E-02
 0.70347542E+01 0.19039870E+00 0.92000000E+01 0.00000000E+00 0.23968857E+01 0.92422367E-02
 0.70447542E+01 0.19979964E+00 0.92000000E+01 0.00000000E+00 0.23813088E+01 0.96848056E-02
 0.70547542E+01 0.20967880E+00 0.92000000E+01 0.00000000E+00 0.23657706E+01 0.10149267E-01
 0.70647542E+01 0.22006181E+00 0.92000000E+01 0.00000000E+00 0.23502710E+01 0.10636768E-01
 0.70747542E+01 0.23097605E+00 0.92000000E+01 0.00000000E+00 0.23348098E+01 0.11148531E-01
 0.70847542E+01 0.24245018E+00 0.92000000E+01 0.00000000E+00 0.23193870E+01 0.11685836E-01
 0.70947542E+01 0.25451393E+00 0.92000000E+01 0.00000000E+00 0.23040023E+01 0.12250004E-01
 0.71047542E+01 0.26720005E+00 0.92000000E+01 0.00000000E+00 0.22886557E+01 0.12842499E-01
 0.71147542E+01 0.28054192E+00 0.92000000E+01 0.00000000E+00 0.22733470E+01 0.13464800E-01
 0.71247542E+01 0.29457605E+00 0.92000000E+01 0.00000000E+00 0.22580760E+01 0.14118534E-01
 0.71347542E+01 0.30933892E+00 0.92000000E+01 0.00000000E+00 0.22428427E+01 0.14805313E-01
 0.71447542E+01 0.32487261E+00 0.92000000E+01 0.00000000E+00 0.22276469E+01 0.15527011E-01
 0.71547542E+01 0.34121782E+00 0.92000000E+01 0.00000000E+00 0.22124885E+01 0.16285422E-01
 0.71647542E+01 0.35842163E+00 0.92000000E+01 0.00000000E+00 0.21973673E+01 0.17082639E-01
 0.71747542E+01 0.37652893E+00 0.92000000E+01 0.00000000E+00 0.21822832E+01 0.17920634E-01
 0.71847542E+01 0.39559221E+00 0.92000000E+01 0.00000000E+00 0.21672361E+01 0.18801732E-01
 0.71947542E+01 0.41566645E+00 0.92000000E+01 0.00000000E+00 0.21522259E+01 0.19728363E-01
 0.72047542E+01 0.43680513E+00 0.92000000E+01 0.00000000E+00 0.21372524E+01 0.20702872E-01
 0.72147542E+01 0.45907304E+00 0.92000000E+01 0.00000000E+00 0.21223154E+01 0.21728127E-01
 0.72247542E+01 0.48252914E+00 0.92000000E+01 0.00000000E+00 0.21074150E+01 0.22806703E-01
 0.72347542E+01 0.50724486E+00 0.92000000E+01 0.00000000E+00 0.20925508E+01 0.23941751E-01
 0.72447542E+01 0.53329001E+00 0.92000000E+01 0.00000000E+00 0.20777229E+01 0.25136328E-01
 0.72547542E+01 0.56074229E+00 0.92000000E+01 0.00000000E+00 0.20629310E+01 0.26393844E-01
 0.72647542E+01 0.58968295E+00 0.92000000E+01 0.00000000E+00 0.20481751E+01 0.27717859E-01
 0.72747542E+01 0.62019728E+00 0.92000000E+01 0.00000000E+00 0.20334551E+01 0.29112102E-01
 0.72847542E+01 0.65237552E+00 0.92000000E+01 0.00000000E+00 0.20187707E+01 0.30580515E-01
 0.72947542E+01 0.68631660E+00 0.92000000E+01 0.00000000E+00 0.20041219E+01 0.32127422E-01
 0.73047542E+01 0.72212155E+00 0.92000000E+01 0.00000000E+00 0.19895086E+01 0.33757225E-01
 0.73147542E+01 0.75990334E+00 0.92000000E+01 0.00000000E+00 0.19749306E+01 0.35474857E-01
 0.73247542E+01 0.79977653E+00 0.92000000E+01 0.00000000E+00 0.19603878E+01 0.37285300E-01
 0.73347542E+01 0.84186564E+00 0.92000000E+01 0.00000000E+00 0.19458801E+01 0.39193970E-01
 0.73447542E+01 0.88630216E+00 0.92000000E+01 0.00000000E+00 0.19314074E+01 0.41206581E-01
 0.73547542E+01 0.93322849E+00 0.92000000E+01 0.00000000E+00 0.19169695E+01 0.43329319E-01
 0.73647542E+01 0.98279071E+00 0.92000000E+01 0.00000000E+00 0.19025663E+01 0.45568510E-01
 0.73747542E+01 0.10351488E+01 0.92000000E+01 0.00000000E+00 0.18881978E+01 0.47931085E-01
 0.73847542E+01 0.10904739E+01 0.92000000E+01 0.00000000E+00 0.18738637E+01 0.50424460E-01
 0.73947542E+01 0.11489444E+01 0.92000000E+01 0.00000000E+00 0.18595640E+01 0.53056344E-01
 0.74047542E+01 0.12107510E+01 0.92000000E+01 0.00000000E+00 0.18452985E+01 0.55834964E-01
 0.74147542E+01 0.12761021E+01 0.92000000E+01 0.00000000E+00 0.18310672E+01 0.58769327E-01
 0.74247542E+01 0.13452139E+01 0.92000000E+01 0.00000000E+00 0.18168699E+01 0.61868744E-01
 0.74347542E+01 0.14183206E+01 0.92000000E+01 0.00000000E+00 0.18027064E+01 0.65143311E-01
 0.74447542E+01 0.14956726E+01 0.92000000E+01 0.00000000E+00 0.17885768E+01 0.68603809E-01
 0.74547542E+01 0.15775358E+01 0.92000000E+01 0.00000000E+00 0.17744808E+01 0.72261660E-01
 0.74647542E+01 0.16641909E+01 0.92000000E+01 0.00000000E+00 0.17604184E+01 0.76128922E-01
 0.74747542E+01 0.17559433E+01 0.92000000E+01 0.00000000E+00 0.17463894E+01 0.80218697E-01
 0.74847542E+01 0.18531118E+01 0.92000000E+01 0.00000000E+00 0.17323937E+01 0.84544648E-01
 0.74947542E+01 0.19560414E+01 0.92000000E+01 0.00000000E+00 0.17184312E+01 0.89121541E-01
 0.75047542E+01 0.20651008E+01 0.92000000E+01 0.00000000E+00 0.17045019E+01 0.93965151E-01
 0.75147542E+01 0.21806793E+01 0.92000000E+01 0.00000000E+00 0.16906054E+01 0.99092106E-01
 0.75247542E+01 0.23031920E+01 0.92000000E+01 0.00000000E+00 0.16767419E+01 0.10452011E+00
 0.75347542E+01 0.24330964E+01 0.92000000E+01 0.00000000E+00 0.16629111E+01 0.11026870E+00
 0.75447542E+01 0.25708670E+01 0.92000000E+01 0.00000000E+00 0.16491130E+01 0.11635808E+00
 0.75547542E+01 0.27170164E+01 0.92000000E+01 0.00000000E+00 0.16353474E+01 0.12281007E+00
 0.75647542E+01 0.28720966E+01 0.92000000E+01 0.00000000E+00 0.16216142E+01 0.12964813E+00
 0.75747542E+01 0.30366926E+01 0.92000000E+01 0.00000000E+00 0.16079133E+01 0.13689713E+00
 0.75847542E+01 0.32114250E+01 0.92000000E+01 0.00000000E+00 0.15942446E+01 0.14458336E+00
 0.75947542E+01 0.33969658E+01 0.92000000E+01 0.00000000E+00 0.15806080E+01 0.15273533E+00
 0.76047542E+01 0.35940247E+01 0.92000000E+01 0.00000000E+00 0.15670034E+01 0.16138305E+00
 0.76147542E+01 0.38033578E+01 0.92000000E+01 0.00000000E+00 0.15534307E+01 0.17055849E+00
 0.76247542E+01 0.40257908E+01 0.92000000E+01 0.00000000E+00 0.15398897E+01 0.18029654E+00
 0.76347542E+01 0.42621873E+01 0.92000000E+01 0.00000000E+00 0.15263804E+01 0.19063363E+00
 0.76447542E+01 0.45134824E+01 0.92000000E+01 0.00000000E+00 0.15129027E+01 0.20160916E+00
 0.76547542E+01 0.47806864E+01 0.92000000E+01 0.00000000E+00 0.14994564E+01 0.21326572E+00
 0.76647542E+01 0.50648809E+01 0.92000000E+01 0.00000000E+00 0.14860414E+01 0.22564881E+00
 0.76747542E+01 0.53672089E+01 0.92000000E+01 0.00000000E+00 0.14726577E+01 0.23880645E+00
 0.76847542E+01 0.56889070E+01 0.92000000E+01 0.00000000E+00 0.14593051E+01 0.25279059E+00
 0.76947542E+01 0.60312856E+01 0.92000000E+01 0.00000000E+00 0.14459836E+01 0.26765612E+00
 0.77047542E+01 0.63957658E+01 0.92000000E+01 0.00000000E+00 0.14326929E+01 0.28346262E+00
 0.77147542E+01 0.67838461E+01 0.92000000E+01 0.00000000E+00 0.14194331E+01 0.30027276E+00
 0.77247542E+01 0.71971364E+01 0.92000000E+01 0.00000000E+00 0.14062040E+01 0.31815379E+00
 0.77347542E+01 0.76373506E+01 0.92000000E+01 0.00000000E+00 0.13930056E+01 0.33717724E+00
 0.77447542E+01 0.81063670E+01 0.92000000E+01 0.00000000E+00 0.13798376E+01 0.35742149E+00
 0.77547542E+01 0.86061604E+01 0.92000000E+01 0.00000000E+00 0.13667000E+01 0.37896879E+00
 0.77647542E+01 0.91388642E+01 0.92000000E+01 0.00000000E+00 0.13535928E+01 0.40190791E+00
 0.77747542E+01 0.97067838E+01 0.92000000E+01 0.00000000E+00 0.13405157E+01 0.42633475E+00
 0.77847542E+01 0.10312325E+02 0.92000000E+01 0.00000000E+00 0.13274688E+01 0.45234908E+00
 0.77947542E+01 0.10958077E+02 0.92000000E+01 0.00000000E+00 0.13144519E+01 0.48005826E+00
 0.78047542E+01 0.11646799E+02 0.92000000E+01 0.00000000E+00 0.13014649E+01 0.50957648E+00
 0.78147542E+01 0.12381413E+02 0.92000000E+01 0.00000000E+00 0.12885077E+01 0.54102450E+00
 0.78247542E+01 0.13165091E+02 0.92000000E+01 0.00000000E+00 0.12755802E+01 0.57453330E+00
 0.78347542E+01 0.14001156E+02 0.92000000E+01 0.00000000E+00 0.12626823E+01 0.61023985E+00
 0.78447542E+01 0.14893170E+02 0.92000000E+01 0.00000000E+00 0.12498139E+01 0.64829079E+00
 0.78547542E+01 0.15844975E+02 0.92000000E+01 0.00000000E+00 0.12369749E+01 0.68884419E+00
 0.78647542E+01 0.16860635E+02 0.92000000E+01 0.00000000E+00 0.12241653E+01 0.73206697E+00
 0.78747542E+01 0.17944497E+02 0.92000000E+01 0.00000000E+00 0.12113849E+01 0.77813745E+00
 0.78847542E+01 0.19101140E+02 0.92000000E+01 0.00000000E+00 0.11986336E+01 0.82724314E+00
 0.78947542E+01 0.20335483E+02 0.92000000E+01 0.00000000E+00 0.11859113E+01 0.87958522E+00
 0.79047542E+01 0.21652734E+02 0.92000000E+01 0.00000000E+00 0.11732180E+01 0.93537641E+00
 0.79147542E+01 0.23058344E+02 0.92000000E+01 0.00000000E+00 0.11605535E+01 0.99483881E+00
 0.79247542E+01 0.24558098E+02 0.92000000E+01 0.00000000E+00 0.11479178E+01 0.10582078E+01
 0.79347542E+01 0.26158137E+02 0.92000000E+01 0.00000000E+00 0.11353107E+01 0.11257329E+01
 0.79447542E+01 0.27864777E+02 0.92000000E+01 0.00000000E+00 0.11227322E+01 0.11976699E+01
 0.79547542E+01 0.29684761E+02 0.92000000E+01 0.00000000E+00 0.11101821E+01 0.12742916E+01
 0.79647542E+01 0.31625143E+02 0.92000000E+01 0.00000000E+00 0.10976604E+01 0.13558828E+01
 0.79747542E+01 0.33693199E+02 0.92000000E+01 0.00000000E+00 0.10851670E+01 0.14427364E+01
 0.79847542E+01 0.35896540E+02 0.92000000E+01 0.00000000E+00 0.10727017E+01 0.15351580E+01
 0.79947542E+01 0.38242988E+02 0.92000000E+01 0.00000000E+00 0.10602646E+01 0.16334609E+01
 0.80047542E+01 0.40740587E+02 0.92000000E+01 0.00000000E+00 0.10478555E+01 0.17379662E+01
 0.80147542E+01 0.43397605E+02 0.92000000E+01 0.00000000E+00 0.10354742E+01 0.18490029E+01
 0.80247542E+01 0.46222468E+02 0.92000000E+01 0.00000000E+00 0.10231208E+01 0.19669052E+01
 0.80347542E+01 0.49223725E+02 0.92000000E+01 0.00000000E+00 0.10107951E+01 0.20920108E+01
 0.80447542E+01 0.52409981E+02 0.92000000E+01 0.00000000E+00 0.99849709E+00 0.22246580E+01
 0.80547542E+01 0.55789749E+02 0.92000000E+01 0.00000000E+00 0.98622659E+00 0.23651798E+01
 0.80647542E+01 0.59371539E+02 0.92000000E+01 0.00000000E+00 0.97398356E+00 0.25139070E+01
 0.80747542E+01 0.63163401E+02 0.92000000E+01 0.00000000E+00 0.96176790E+00 0.26711498E+01
 0.80847542E+01 0.67173068E+02 0.92000000E+01 0.00000000E+00 0.94957952E+00 0.28372030E+01
 0.80947542E+01 0.71407548E+02 0.92000000E+01 0.00000000E+00 0.93741833E+00 0.30123296E+01
 0.81047542E+01 0.75873148E+02 0.92000000E+01 0.00000000E+00 0.92528426E+00 0.31967619E+01
 0.81147542E+01 0.80575194E+02 0.92000000E+01 0.00000000E+00 0.91317720E+00 0.33906896E+01
 0.81247542E+01 0.85517472E+02 0.92000000E+01 0.00000000E+00 0.90109707E+00 0.35942366E+01
 0.81347542E+01 0.90702314E+02 0.92000000E+01 0.00000000E+00 0.88904379E+00 0.38074655E+01
 0.81447542E+01 0.96129879E+02 0.92000000E+01 0.00000000E+00 0.87701727E+00 0.40303471E+01
 0.81547542E+01 0.10179816E+03 0.92000000E+01 0.00000000E+00 0.86501742E+00 0.42627621E+01
 0.81647542E+01 0.10770261E+03 0.92000000E+01 0.00000000E+00 0.85304416E+00 0.45044852E+01
 0.81747542E+01 0.11383623E+03 0.92000000E+01 0.00000000E+00 0.84109740E+00 0.47551895E+01
 0.81847542E+01 0.12018812E+03 0.92000000E+01 0.00000000E+00 0.82917706E+00 0.50143882E+01
 0.81947542E+01 0.12674377E+03 0.92000000E+01 0.00000000E+00 0.81728305E+00 0.52814446E+01
 0.82047542E+01 0.13348401E+03 0.92000000E+01 0.00000000E+00 0.80541529E+00 0.55555326E+01
 0.82147542E+01 0.14038520E+03 0.92000000E+01 0.00000000E+00 0.79357369E+00 0.58356440E+01
 0.82247542E+01 0.14741815E+03 0.92000000E+01 0.00000000E+00 0.78175817E+00 0.61205447E+01
 0.82347542E+01 0.15454853E+03 0.92000000E+01 0.00000000E+00 0.76996866E+00 0.64087936E+01
 0.82447542E+01 0.16173594E+03 0.92000000E+01 0.00000000E+00 0.75820505E+00 0.66987050E+01
 0.82547542E+01 0.16893377E+03 0.92000000E+01 0.00000000E+00 0.74646728E+00 0.69883454E+01
 0.82647542E+01 0.17608838E+03 0.92000000E+01 0.00000000E+00 0.73475526E+00 0.72754992E+01
 0.82747542E+01 0.18313973E+03 0.92000000E+01 0.00000000E+00 0.72306891E+00 0.75576975E+01
 0.82847542E+01 0.19002076E+03 0.92000000E+01 0.00000000E+00 0.71140814E+00 0.78321945E+01
 0.82947542E+01 0.19665733E+03 0.92000000E+01 0.00000000E+00 0.69977288E+00 0.80959655E+01
 0.83047542E+01 0.20296905E+03 0.92000000E+01 0.00000000E+00 0.68816304E+00 0.83457443E+01
 0.83147542E+01 0.20886961E+03 0.92000000E+01 0.00000000E+00 0.67657855E+00 0.85780364E+01
 0.83247542E+01 0.21426859E+03 0.92000000E+01 0.00000000E+00 0.66501932E+00 0.87891956E+01
 0.83347542E+01 0.21907442E+03 0.92000000E+01 0.00000000E+00 0.65348528E+00 0.89755469E+01
 0.83447542E+01 0.22319432E+03 0.92000000E+01 0.00000000E+00 0.64197634E+00 0.91333821E+01
 0.83547542E+01 0.22652864E+03 0.92000000E+01 0.00000000E+00 0.63049242E+00 0.92587313E+01
 0.83647542E+01 0.22897625E+03 0.92000000E+01 0.00000000E+00 0.61903345E+00 0.93475822E+01
 0.83747542E+01 0.23043944E+03 0.92000000E+01 0.00000000E+00 0.60759935E+00 0.93960815E+01
 0.83847542E+01 0.23082894E+03 0.92000000E+01 0.00000000E+00 0.59619004E+00 0.94007382E+01
 0.83947542E+01 0.23006627E+03 0.92000000E+01 0.00000000E+00 0.58480544E+00 0.93585162E+01
 0.84047542E+01 0.22807789E+03 0.92000000E+01 0.00000000E+00 0.57344547E+00 0.92665957E+01
 0.84147542E+01 0.22480599E+03 0.92000000E+01 0.00000000E+00 0.56211006E+00 0.91228070E+01
 0.84247542E+01 0.22021582E+03 0.92000000E+01 0.00000000E+00 0.55079913E+00 0.89259268E+01
 0.84347542E+01 0.21429603E+03 0.92000000E+01 0.00000000E+00 0.53951260E+00 0.86756842E+01
 0.84447542E+01 0.20705627E+03 0.92000000E+01 0.00000000E+00 0.52825040E+00 0.83726591E+01
 0.84547542E+01 0.19853406E+03 0.92000000E+01 0.00000000E+00 0.51701244E+00 0.80185544E+01
 0.84647542E+01 0.18879943E+03 0.92000000E+01 0.00000000E+00 0.50579867E+00 0.76163760E+01
 0.84747542E+01 0.17796410E+03 0.92000000E+01 0.00000000E+00 0.49460899E+00 0.71707953E+01
 0.84847542E+01 0.16618397E+03 0.92000000E+01 0.00000000E+00 0.48344333E+00 0.66882409E+01
 0.84947542E+01 0.15364611E+03 0.92000000E+01 0.00000000E+00 0.47230162E+00 0.61763627E+01
 0.85047542E+01 0.14055180E+03 0.92000000E+01 0.00000000E+00 0.46118379E+00 0.56433463E+01
 0.85147542E+01 0.12715806E+03 0.92000000E+01 0.00000000E+00 0.45008976E+00 0.50995731E+01
 0.85247542E+01 0.11345766E+03 0.92000000E+01 0.00000000E+00 0.43901945E+00 0.45447919E+01
 0.85347542E+01 0.99288830E+02 0.92000000E+01 0.00000000E+00 0.42797280E+00 0.39725687E+01
 0.85447542E+01 0.85280980E+02 0.92000000E+01 0.00000000E+00 0.41694972E+00 0.34081182E+01
 0.85547542E+01 0.71014783E+02 0.92000000E+01 0.00000000E+00 0.40595015E+00 0.28346750E+01
 0.85647542E+01 0.56095880E+02 0.92000000E+01 0.00000000E+00 0.39497402E+00 0.22365474E+01
 0.85747542E+01 0.40521222E+02 0.92000000E+01 0.00000000E+00 0.38402124E+00 0.16137003E+01
 0.65819031E+01 0.54109885E-01 0.92000000E+01 0.20000000E+01 0.32190547E+01 0.28072892E-02
 0.65919031E+01 0.55618345E-01 0.92000000E+01 0.20000000E+01 0.32016807E+01 0.28811726E-02
 0.66019031E+01 0.57173719E-01 0.92000000E+01 0.20000000E+01 0.31843525E+01 0.29572588E-02
 0.66119031E+01 0.58778402E-01 0.92000000E+01 0.20000000E+01 0.31670698E+01 0.30356614E-02
 0.66219031E+01 0.60434770E-01 0.92000000E+01 0.20000000E+01 0.31498324E+01 0.31164925E-02
 0.66319031E+01 0.62145560E-01 0.92000000E+01 0.20000000E+01 0.31326401E+01 0.31998821E-02
 0.66419031E+01 0.63913690E-01 0.92000000E+01 0.20000000E+01 0.31154929E+01 0.32859685E-02
 0.66519031E+01 0.65742189E-01 0.92000000E+01 0.20000000E+01 0.30983905E+01 0.33748951E-02
 0.66619031E+01 0.67634347E-01 0.92000000E+01 0.20000000E+01 0.30813328E+01 0.34668179E-02
 0.66719031E+01 0.69593879E-01 0.92000000E+01 0.20000000E+01 0.30643196E+01 0.35619133E-02
 0.66819031E+01 0.71624672E-01 0.92000000E+01 0.20000000E+01 0.30473507E+01 0.36603660E-02
 0.66919031E+01 0.73730306E-01 0.92000000E+01 0.20000000E+01 0.30304261E+01 0.37623434E-02
 0.67019031E+01 0.75915699E-01 0.92000000E+01 0.20000000E+01 0.30135454E+01 0.38680803E-02
 0.67119031E+01 0.78184924E-01 0.92000000E+01 0.20000000E+01 0.29967086E+01 0.39777673E-02
 0.67219031E+01 0.80543051E-01 0.92000000E+01 0.20000000E+01 0.29799154E+01 0.40916442E-02
 0.67319031E+01 0.82995083E-01 0.92000000E+01 0.20000000E+01 0.29631658E+01 0.42099462E-02
 0.67419031E+01 0.85546120E-01 0.92000000E+01 0.20000000E+01 0.29464596E+01 0.43329118E-02
 0.67519031E+01 0.88202790E-01 0.92000000E+01 0.20000000E+01 0.29297966E+01 0.44608555E-02
 0.67619031E+01 0.90970396E-01 0.92000000E+01 0.20000000E+01 0.29131767E+01 0.45940231E-02
 0.67719031E+01 0.93856202E-01 0.92000000E+01 0.20000000E+01 0.28965996E+01 0.47327578E-02
 0.67819031E+01 0.96866840E-01 0.92000000E+01 0.20000000E+01 0.28800653E+01 0.48773687E-02
 0.67919031E+01 0.10001040E+00 0.92000000E+01 0.20000000E+01 0.28635736E+01 0.50282367E-02
 0.68019031E+01 0.10329450E+00 0.92000000E+01 0.20000000E+01 0.28471242E+01 0.51857166E-02
 0.68119031E+01 0.10672831E+00 0.92000000E+01 0.20000000E+01 0.28307172E+01 0.53502395E-02
 0.68219031E+01 0.11032025E+00 0.92000000E+01 0.20000000E+01 0.28143523E+01 0.55221948E-02
 0.68319031E+01 0.11408033E+00 0.92000000E+01 0.20000000E+01 0.27980293E+01 0.57020513E-02
 0.68419031E+01 0.11801901E+00 0.92000000E+01 0.20000000E+01 0.27817482E+01 0.58902953E-02
 0.68519031E+01 0.12214716E+00 0.92000000E+01 0.20000000E+01 0.27655087E+01 0.60874331E-02
 0.68619031E+01 0.12647570E+00 0.92000000E+01 0.20000000E+01 0.27493108E+01 0.62939684E-02
 0.68719031E+01 0.13101770E+00 0.92000000E+01 0.20000000E+01 0.27331542E+01 0.65105098E-02
 0.68819031E+01 0.13578600E+00 0.92000000E+01 0.20000000E+01 0.27170388E+01 0.67376503E-02
 0.68919031E+01 0.14079488E+00 0.92000000E+01 0.20000000E+01 0.27009644E+01 0.69760527E-02
 0.69019031E+01 0.14605901E+00 0.92000000E+01 0.20000000E+01 0.26849310E+01 0.72263922E-02
 0.69119031E+01 0.15159450E+00 0.92000000E+01 0.20000000E+01 0.26689383E+01 0.74894143E-02
 0.69219031E+01 0.15741754E+00 0.92000000E+01 0.20000000E+01 0.26529863E+01 0.77658617E-02
 0.69319031E+01 0.16354700E+00 0.92000000E+01 0.20000000E+01 0.26370747E+01 0.80566061E-02
 0.69419031E+01 0.17000105E+00 0.92000000E+01 0.20000000E+01 0.26212035E+01 0.83624802E-02
 0.69519031E+01 0.17679995E+00 0.92000000E+01 0.20000000E+01 0.26053724E+01 0.86844128E-02
 0.69619031E+01 0.18396462E+00 0.92000000E+01 0.20000000E+01 0.25895813E+01 0.90233617E-02
 0.69719031E+01 0.19151758E+00 0.92000000E+01 0.20000000E+01 0.25738302E+01 0.93803564E-02
 0.69819031E+01 0.19948241E+00 0.92000000E+01 0.20000000E+01 0.25581188E+01 0.97564727E-02
 0.69919031E+01 0.20788472E+00 0.92000000E+01 0.20000000E+01 0.25424470E+01 0.10152879E-01
 0.70019031E+01 0.21675083E+00 0.92000000E+01 0.20000000E+01 0.25268147E+01 0.10570772E-01
 0.70119031E+01 0.22610958E+00 0.92000000E+01 0.20000000E+01 0.25112216E+01 0.11011465E-01
 0.70219031E+01 0.23599051E+00 0.92000000E+01 0.20000000E+01 0.24956678E+01 0.11476296E-01
 0.70319031E+01 0.24642580E+00 0.92000000E+01 0.20000000E+01 0.24801530E+01 0.11966726E-01
 0.70419031E+01 0.25744932E+00 0.92000000E+01 0.20000000E+01 0.24646771E+01 0.12484287E-01
 0.70519031E+01 0.26909680E+00 0.92000000E+01 0.20000000E+01 0.24492400E+01 0.13030595E-01
 0.70619031E+01 0.28140612E+00 0.92000000E+01 0.20000000E+01 0.24338415E+01 0.13607359E-01
 0.70719031E+01 0.29441655E+00 0.92000000E+01 0.20000000E+01 0.24184815E+01 0.14216345E-01
 0.70819031E+01 0.30817097E+00 0.92000000E+01 0.20000000E+01 0.24031599E+01 0.14859486E-01
 0.70919031E+01 0.32271367E+00 0.92000000E+01 0.20000000E+01 0.23878764E+01 0.15538769E-01
 0.71019031E+01 0.33809045E+00 0.92000000E+01 0.20000000E+01 0.23726310E+01 0.16256244E-01
 0.71119031E+01 0.35435188E+00 0.92000000E+01 0.20000000E+01 0.23574236E+01 0.17014177E-01
 0.71219031E+01 0.37154858E+00 0.92000000E+01 0.20000000E+01 0.23422540E+01 0.17814826E-01
