     k            crst-ang           q             ang          -t          crst-t
 0.39022485E+01 0.95806543E-04 0.62000000E+01 0.00000000E+00 0.37956662E+01 0.12440517E-04
 0.39122485E+01 0.10312044E-03 0.62000000E+01 0.00000000E+00 0.37688434E+01 0.13356003E-04
 0.39222485E+01 0.11097222E-03 0.62000000E+01 0.00000000E+00 0.37421163E+01 0.14336308E-04
 0.39322485E+01 0.11939980E-03 0.62000000E+01 0.00000000E+00 0.37154845E+01 0.15385826E-04
 0.39422485E+01 0.12844355E-03 0.62000000E+01 0.00000000E+00 0.36889476E+01 0.16509218E-04
 0.39522485E+01 0.13814715E-03 0.62000000E+01 0.00000000E+00 0.36625051E+01 0.17711521E-04
 0.39622485E+01 0.14855677E-03 0.62000000E+01 0.00000000E+00 0.36361565E+01 0.18998044E-04
 0.39722485E+01 0.15972259E-03 0.62000000E+01 0.00000000E+00 0.36099014E+01 0.20374553E-04
 0.39822485E+01 0.17169786E-03 0.62000000E+01 0.00000000E+00 0.35837394E+01 0.21847145E-04
 0.39922485E+01 0.18454019E-03 0.62000000E+01 0.00000000E+00 0.35576700E+01 0.23422410E-04
 0.40022485E+01 0.19831100E-03 0.62000000E+01 0.00000000E+00 0.35316928E+01 0.25107353E-04
 0.40122485E+01 0.21307590E-03 0.62000000E+01 0.00000000E+00 0.35058074E+01 0.26909441E-04
 0.40222485E+01 0.22890508E-03 0.62000000E+01 0.00000000E+00 0.34800133E+01 0.28836644E-04
 0.40322485E+01 0.24587332E-03 0.62000000E+01 0.00000000E+00 0.34543101E+01 0.30897425E-04
 0.40422485E+01 0.26406022E-03 0.62000000E+01 0.00000000E+00 0.34286975E+01 0.33100774E-04
 0.40522485E+01 0.28355089E-03 0.62000000E+01 0.00000000E+00 0.34031749E+01 0.35456276E-04
 0.40622485E+01 0.30443602E-03 0.62000000E+01 0.00000000E+00 0.33777419E+01 0.37974120E-04
 0.40722485E+01 0.32681255E-03 0.62000000E+01 0.00000000E+00 0.33523982E+01 0.40665173E-04
 0.40822485E+01 0.35078375E-03 0.62000000E+01 0.00000000E+00 0.33271432E+01 0.43540980E-04
 0.40922485E+01 0.37646045E-03 0.62000000E+01 0.00000000E+00 0.33019767E+01 0.46613909E-04
 0.41022485E+01 0.40395947E-03 0.62000000E+01 0.00000000E+00 0.32768982E+01 0.49896950E-04
 0.41122485E+01 0.43340740E-03 0.62000000E+01 0.00000000E+00 0.32519072E+01 0.53404167E-04
 0.41222485E+01 0.46493825E-03 0.62000000E+01 0.00000000E+00 0.32270035E+01 0.57150400E-04
 0.41322485E+01 0.49869586E-03 0.62000000E+01 0.00000000E+00 0.32021864E+01 0.61151555E-04
 0.41422485E+01 0.53483371E-03 0.62000000E+01 0.00000000E+00 0.31774558E+01 0.65424558E-04
 0.41522485E+01 0.57351485E-03 0.62000000E+01 0.00000000E+00 0.31528111E+01 0.69987342E-04
 0.41622485E+01 0.61491372E-03 0.62000000E+01 0.00000000E+00 0.31282520E+01 0.74859057E-04
 0.41722485E+01 0.65921636E-03 0.62000000E+01 0.00000000E+00 0.31037780E+01 0.80060072E-04
 0.41822485E+01 0.70662097E-03 0.62000000E+01 0.00000000E+00 0.30793888E+01 0.85612043E-04
 0.41922485E+01 0.75733950E-03 0.62000000E+01 0.00000000E+00 0.30550840E+01 0.91538072E-04
 0.42022485E+01 0.81159606E-03 0.62000000E+01 0.00000000E+00 0.30308632E+01 0.97862514E-04
 0.42122485E+01 0.86963184E-03 0.62000000E+01 0.00000000E+00 0.30067260E+01 0.10461155E-03
 0.42222485E+01 0.93170250E-03 0.62000000E+01 0.00000000E+00 0.29826721E+01 0.11181283E-03
 0.42322485E+01 0.99808082E-03 0.62000000E+01 0.00000000E+00 0.29587009E+01 0.11949582E-03
 0.42422485E+01 0.10690563E-02 0.62000000E+01 0.00000000E+00 0.29348122E+01 0.12769170E-03
 0.42522485E+01 0.11449388E-02 0.62000000E+01 0.00000000E+00 0.29110056E+01 0.13643375E-03
 0.42622485E+01 0.12260554E-02 0.62000000E+01 0.00000000E+00 0.28872807E+01 0.14575702E-03
 0.42722485E+01 0.13127573E-02 0.62000000E+01 0.00000000E+00 0.28636371E+01 0.15569910E-03
 0.42822485E+01 0.14054166E-02 0.62000000E+01 0.00000000E+00 0.28400745E+01 0.16629966E-03
 0.42922485E+01 0.15044304E-02 0.62000000E+01 0.00000000E+00 0.28165924E+01 0.17760101E-03
 0.43022485E+01 0.16102207E-02 0.62000000E+01 0.00000000E+00 0.27931906E+01 0.18964793E-03
 0.43122485E+01 0.17232333E-02 0.62000000E+01 0.00000000E+00 0.27698685E+01 0.20248762E-03
 0.43222485E+01 0.18439501E-02 0.62000000E+01 0.00000000E+00 0.27466260E+01 0.21617109E-03
 0.43322485E+01 0.19728847E-02 0.62000000E+01 0.00000000E+00 0.27234626E+01 0.23075256E-03
 0.43422485E+01 0.21105843E-02 0.62000000E+01 0.00000000E+00 0.27003779E+01 0.24628967E-03
 0.43522485E+01 0.22576372E-02 0.62000000E+01 0.00000000E+00 0.26773716E+01 0.26284434E-03
 0.43622485E+01 0.24146600E-02 0.62000000E+01 0.00000000E+00 0.26544433E+01 0.28048120E-03
 0.43722485E+01 0.25823122E-02 0.62000000E+01 0.00000000E+00 0.26315927E+01 0.29926924E-03
 0.43822485E+01 0.27612954E-02 0.62000000E+01 0.00000000E+00 0.26088194E+01 0.31928171E-03
 0.43922485E+01 0.29523618E-02 0.62000000E+01 0.00000000E+00 0.25861231E+01 0.34059703E-03
 0.44022485E+01 0.31562996E-02 0.62000000E+01 0.00000000E+00 0.25635034E+01 0.36329702E-03
 0.44122485E+01 0.33739490E-02 0.62000000E+01 0.00000000E+00 0.25409600E+01 0.38746878E-03
 0.44222485E+01 0.36062033E-02 0.62000000E+01 0.00000000E+00 0.25184925E+01 0.41320468E-03
 0.44322485E+01 0.38540245E-02 0.62000000E+01 0.00000000E+00 0.24961006E+01 0.44060411E-03
 0.44422485E+01 0.41184206E-02 0.62000000E+01 0.00000000E+00 0.24737839E+01 0.46977080E-03
 0.44522485E+01 0.44004761E-02 0.62000000E+01 0.00000000E+00 0.24515421E+01 0.50081629E-03
 0.44622485E+01 0.47013631E-02 0.62000000E+01 0.00000000E+00 0.24293748E+01 0.53386102E-03
 0.44722485E+01 0.50222965E-02 0.62000000E+01 0.00000000E+00 0.24072818E+01 0.56902925E-03
 0.44822485E+01 0.53646181E-02 0.62000000E+01 0.00000000E+00 0.23852626E+01 0.60645845E-03
 0.44922485E+01 0.57297054E-02 0.62000000E+01 0.00000000E+00 0.23633170E+01 0.64628889E-03
 0.45022485E+01 0.61190723E-02 0.62000000E+01 0.00000000E+00 0.23414446E+01 0.68867496E-03
 0.45122485E+01 0.65342888E-02 0.62000000E+01 0.00000000E+00 0.23196451E+01 0.73377598E-03
 0.45222485E+01 0.69770325E-02 0.62000000E+01 0.00000000E+00 0.22979181E+01 0.78176188E-03
 0.45322485E+01 0.74491073E-02 0.62000000E+01 0.00000000E+00 0.22762634E+01 0.83281529E-03
 0.45422485E+01 0.79524342E-02 0.62000000E+01 0.00000000E+00 0.22546805E+01 0.88713020E-03
 0.45522485E+01 0.84890533E-02 0.62000000E+01 0.00000000E+00 0.22331693E+01 0.94491223E-03
 0.45622485E+01 0.90611679E-02 0.62000000E+01 0.00000000E+00 0.22117293E+01 0.10063833E-02
 0.45722485E+01 0.96710645E-02 0.62000000E+01 0.00000000E+00 0.21903602E+01 0.10717725E-02
 0.45822485E+01 0.10321158E-01 0.62000000E+01 0.00000000E+00 0.21690618E+01 0.11413214E-02
 0.45922485E+01 0.11014069E-01 0.62000000E+01 0.00000000E+00 0.21478336E+01 0.12152918E-02
 0.46022485E+01 0.11752586E-01 0.62000000E+01 0.00000000E+00 0.21266754E+01 0.12939620E-02
 0.46122485E+01 0.12539716E-01 0.62000000E+01 0.00000000E+00 0.21055869E+01 0.13776318E-02
 0.46222485E+01 0.13378649E-01 0.62000000E+01 0.00000000E+00 0.20845678E+01 0.14666185E-02
 0.46322485E+01 0.14272807E-01 0.62000000E+01 0.00000000E+00 0.20636177E+01 0.15612617E-02
 0.46422485E+01 0.15225798E-01 0.62000000E+01 0.00000000E+00 0.20427364E+01 0.16619190E-02
 0.46522485E+01 0.16241510E-01 0.62000000E+01 0.00000000E+00 0.20219235E+01 0.17689749E-02
 0.46622485E+01 0.17324024E-01 0.62000000E+01 0.00000000E+00 0.20011787E+01 0.18828319E-02
 0.46722485E+01 0.18477775E-01 0.62000000E+01 0.00000000E+00 0.19805017E+01 0.20039271E-02
 0.46822485E+01 0.19707493E-01 0.62000000E+01 0.00000000E+00 0.19598923E+01 0.21327262E-02
 0.46922485E+01 0.21018222E-01 0.62000000E+01 0.00000000E+00 0.19393501E+01 0.22697245E-02
 0.47022485E+01 0.22415365E-01 0.62000000E+01 0.00000000E+00 0.19188748E+01 0.24154520E-02
 0.47122485E+01 0.23904666E-01 0.62000000E+01 0.00000000E+00 0.18984662E+01 0.25704708E-02
 0.47222485E+01 0.25492236E-01 0.62000000E+01 0.00000000E+00 0.18781238E+01 0.27353774E-02
 0.47322485E+01 0.27184590E-01 0.62000000E+01 0.00000000E+00 0.18578475E+01 0.29108070E-02
 0.47422485E+01 0.28988591E-01 0.62000000E+01 0.00000000E+00 0.18376370E+01 0.30974262E-02
 0.47522485E+01 0.30911673E-01 0.62000000E+01 0.00000000E+00 0.18174919E+01 0.32959570E-02
 0.47622485E+01 0.32961727E-01 0.62000000E+01 0.00000000E+00 0.17974120E+01 0.35071640E-02
 0.47722485E+01 0.35147212E-01 0.62000000E+01 0.00000000E+00 0.17773969E+01 0.37318656E-02
 0.47822485E+01 0.37477166E-01 0.62000000E+01 0.00000000E+00 0.17574465E+01 0.39709349E-02
 0.47922485E+01 0.39961265E-01 0.62000000E+01 0.00000000E+00 0.17375603E+01 0.42253050E-02
 0.48022485E+01 0.42609667E-01 0.62000000E+01 0.00000000E+00 0.17177382E+01 0.44959522E-02
 0.48122485E+01 0.45433236E-01 0.62000000E+01 0.00000000E+00 0.16979798E+01 0.47839188E-02
 0.48222485E+01 0.48443541E-01 0.62000000E+01 0.00000000E+00 0.16782848E+01 0.50903128E-02
 0.48322485E+01 0.51652887E-01 0.62000000E+01 0.00000000E+00 0.16586531E+01 0.54163099E-02
 0.48422485E+01 0.55074486E-01 0.62000000E+01 0.00000000E+00 0.16390842E+01 0.57631716E-02
 0.48522485E+01 0.58722223E-01 0.62000000E+01 0.00000000E+00 0.16195780E+01 0.61322186E-02
 0.48622485E+01 0.62610571E-01 0.62000000E+01 0.00000000E+00 0.16001341E+01 0.65248223E-02
 0.48722485E+01 0.66754464E-01 0.62000000E+01 0.00000000E+00 0.15807523E+01 0.69423907E-02
 0.48822485E+01 0.71169525E-01 0.62000000E+01 0.00000000E+00 0.15614323E+01 0.73863921E-02
 0.48922485E+01 0.75872135E-01 0.62000000E+01 0.00000000E+00 0.15421739E+01 0.78583609E-02
 0.49022485E+01 0.80879454E-01 0.62000000E+01 0.00000000E+00 0.15229767E+01 0.83598996E-02
 0.49122485E+01 0.86208974E-01 0.62000000E+01 0.00000000E+00 0.15038405E+01 0.88926320E-02
 0.49222485E+01 0.91878403E-01 0.62000000E+01 0.00000000E+00 0.14847650E+01 0.94581909E-02
 0.49322485E+01 0.97905311E-01 0.62000000E+01 0.00000000E+00 0.14657500E+01 0.10058182E-01
 0.49422485E+01 0.10430691E+00 0.62000000E+01 0.00000000E+00 0.14467952E+01 0.10694160E-01
 0.49522485E+01 0.11109977E+00 0.62000000E+01 0.00000000E+00 0.14279004E+01 0.11367603E-01
 0.49622485E+01 0.11829933E+00 0.62000000E+01 0.00000000E+00 0.14090652E+01 0.12079861E-01
 0.49722485E+01 0.12591871E+00 0.62000000E+01 0.00000000E+00 0.13902895E+01 0.12832038E-01
 0.49822485E+01 0.13396808E+00 0.62000000E+01 0.00000000E+00 0.13715729E+01 0.13624925E-01
 0.49922485E+01 0.14245300E+00 0.62000000E+01 0.00000000E+00 0.13529153E+01 0.14458845E-01
 0.50022485E+01 0.15137289E+00 0.62000000E+01 0.00000000E+00 0.13343163E+01 0.15333490E-01
 0.50122485E+01 0.16069343E+00 0.62000000E+01 0.00000000E+00 0.13157757E+01 0.16245149E-01
 0.50222485E+01 0.17040442E+00 0.62000000E+01 0.00000000E+00 0.12972932E+01 0.17192571E-01
 0.50322485E+01 0.18044945E+00 0.62000000E+01 0.00000000E+00 0.12788687E+01 0.18169863E-01
 0.50422485E+01 0.19082146E+00 0.62000000E+01 0.00000000E+00 0.12605017E+01 0.19176137E-01
 0.50522485E+01 0.20129879E+00 0.62000000E+01 0.00000000E+00 0.12421922E+01 0.20188992E-01
 0.50622485E+01 0.21193480E+00 0.62000000E+01 0.00000000E+00 0.12239399E+01 0.21213727E-01
 0.50722485E+01 0.22248709E+00 0.62000000E+01 0.00000000E+00 0.12057444E+01 0.22226059E-01
 0.50822485E+01 0.23273363E+00 0.62000000E+01 0.00000000E+00 0.11876056E+01 0.23203923E-01
 0.50922485E+01 0.24178121E+00 0.62000000E+01 0.00000000E+00 0.11695232E+01 0.24058643E-01
 0.51022485E+01 0.25019874E+00 0.62000000E+01 0.00000000E+00 0.11514970E+01 0.24847442E-01
 0.51122485E+01 0.25707658E+00 0.62000000E+01 0.00000000E+00 0.11335267E+01 0.25480546E-01
 0.51222485E+01 0.25857962E+00 0.62000000E+01 0.00000000E+00 0.11156121E+01 0.25579487E-01
 0.51322485E+01 0.25873026E+00 0.62000000E+01 0.00000000E+00 0.10977530E+01 0.25544519E-01
 0.51422485E+01 0.15259766E+01 0.62000000E+01 0.00000000E+00 0.10799491E+01 0.15036716E+00
 0.31495157E+01 0.15614370E-06 0.62000000E+01 0.20000000E+01 0.61503224E+01 0.25121113E-07
 0.31595157E+01 0.17180213E-06 0.62000000E+01 0.20000000E+01 0.61148833E+01 0.27552830E-07
 0.31695157E+01 0.18899403E-06 0.62000000E+01 0.20000000E+01 0.60795816E+01 0.30214357E-07
 0.31795157E+01 0.20786168E-06 0.62000000E+01 0.20000000E+01 0.60444166E+01 0.33126202E-07
 0.31895157E+01 0.22856105E-06 0.62000000E+01 0.20000000E+01 0.60093876E+01 0.36310786E-07
 0.31995157E+01 0.25126013E-06 0.62000000E+01 0.20000000E+01 0.59744939E+01 0.39792161E-07
 0.32095157E+01 0.27614269E-06 0.62000000E+01 0.20000000E+01 0.59397349E+01 0.43596561E-07
 0.32195157E+01 0.30340828E-06 0.62000000E+01 0.20000000E+01 0.59051100E+01 0.47752383E-07
 0.32295157E+01 0.33327264E-06 0.62000000E+01 0.20000000E+01 0.58706185E+01 0.52290216E-07
 0.32395157E+01 0.36597074E-06 0.62000000E+01 0.20000000E+01 0.58362597E+01 0.57243272E-07
 0.32495157E+01 0.40175705E-06 0.62000000E+01 0.20000000E+01 0.58020331E+01 0.62647399E-07
 0.32595157E+01 0.44090739E-06 0.62000000E+01 0.20000000E+01 0.57679379E+01 0.68541322E-07
 0.32695157E+01 0.48372064E-06 0.62000000E+01 0.20000000E+01 0.57339736E+01 0.74966869E-07
 0.32795157E+01 0.53052038E-06 0.62000000E+01 0.20000000E+01 0.57001395E+01 0.81969170E-07
 0.32895157E+01 0.58165623E-06 0.62000000E+01 0.20000000E+01 0.56664350E+01 0.89596820E-07
 0.32995157E+01 0.63750810E-06 0.62000000E+01 0.20000000E+01 0.56328595E+01 0.97902478E-07
 0.33095157E+01 0.69848462E-06 0.62000000E+01 0.20000000E+01 0.55994122E+01 0.10694256E-06
 0.33195157E+01 0.76502968E-06 0.62000000E+01 0.20000000E+01 0.55660928E+01 0.11677819E-06
 0.33295157E+01 0.83762197E-06 0.62000000E+01 0.20000000E+01 0.55329004E+01 0.12747504E-06
 0.33395157E+01 0.91677936E-06 0.62000000E+01 0.20000000E+01 0.54998345E+01 0.13910397E-06
 0.33495157E+01 0.10030582E-05 0.62000000E+01 0.20000000E+01 0.54668945E+01 0.15174078E-06
 0.33595157E+01 0.10970661E-05 0.62000000E+01 0.20000000E+01 0.54340797E+01 0.16546810E-06
 0.33695157E+01 0.11994508E-05 0.62000000E+01 0.20000000E+01 0.54013897E+01 0.18037367E-06
 0.33795157E+01 0.13109181E-05 0.62000000E+01 0.20000000E+01 0.53688237E+01 0.19655282E-06
 0.33895157E+01 0.14322262E-05 0.62000000E+01 0.20000000E+01 0.53363812E+01 0.21410762E-06
 0.33995157E+01 0.15641980E-05 0.62000000E+01 0.20000000E+01 0.53040615E+01 0.23314862E-06
 0.34095157E+01 0.17077128E-05 0.62000000E+01 0.20000000E+01 0.52718642E+01 0.25379339E-06
 0.34195157E+01 0.18637282E-05 0.62000000E+01 0.20000000E+01 0.52397885E+01 0.27616978E-06
 0.34295157E+01 0.20332668E-05 0.62000000E+01 0.20000000E+01 0.52078340E+01 0.30041372E-06
 0.34395157E+01 0.22174341E-05 0.62000000E+01 0.20000000E+01 0.51760000E+01 0.32667177E-06
 0.34495157E+01 0.24174218E-05 0.62000000E+01 0.20000000E+01 0.51442860E+01 0.35510149E-06
 0.34595157E+01 0.26345050E-05 0.62000000E+01 0.20000000E+01 0.51126913E+01 0.38587079E-06
 0.34695157E+01 0.28700682E-05 0.62000000E+01 0.20000000E+01 0.50812155E+01 0.41916165E-06
 0.34795157E+01 0.31255897E-05 0.62000000E+01 0.20000000E+01 0.50498578E+01 0.45516761E-06
 0.34895157E+01 0.34026641E-05 0.62000000E+01 0.20000000E+01 0.50186179E+01 0.49409686E-06
 0.34995157E+01 0.37030068E-05 0.62000000E+01 0.20000000E+01 0.49874950E+01 0.53617275E-06
 0.35095157E+01 0.40284661E-05 0.62000000E+01 0.20000000E+01 0.49564887E+01 0.58163523E-06
 0.35195157E+01 0.43810165E-05 0.62000000E+01 0.20000000E+01 0.49255984E+01 0.63073969E-06
 0.35295157E+01 0.47627915E-05 0.62000000E+01 0.20000000E+01 0.48948235E+01 0.68376147E-06
 0.35395157E+01 0.51760804E-05 0.62000000E+01 0.20000000E+01 0.48641635E+01 0.74099512E-06
 0.35495157E+01 0.56233354E-05 0.62000000E+01 0.20000000E+01 0.48336177E+01 0.80275508E-06
 0.35595157E+01 0.61072004E-05 0.62000000E+01 0.20000000E+01 0.48031858E+01 0.86937958E-06
 0.35695157E+01 0.66304917E-05 0.62000000E+01 0.20000000E+01 0.47728671E+01 0.94122751E-06
 0.35795157E+01 0.71962702E-05 0.62000000E+01 0.20000000E+01 0.47426611E+01 0.10186884E-05
 0.35895157E+01 0.78077975E-05 0.62000000E+01 0.20000000E+01 0.47125672E+01 0.11021758E-05
 0.35995157E+01 0.84685632E-05 0.62000000E+01 0.20000000E+01 0.46825850E+01 0.11921306E-05
 0.36095157E+01 0.91823534E-05 0.62000000E+01 0.20000000E+01 0.46527138E+01 0.12890307E-05
 0.36195157E+01 0.99531674E-05 0.62000000E+01 0.20000000E+01 0.46229532E+01 0.13933782E-05
 0.36295157E+01 0.10785367E-04 0.62000000E+01 0.20000000E+01 0.45933026E+01 0.15057208E-05
 0.36395157E+01 0.11683556E-04 0.62000000E+01 0.20000000E+01 0.45637615E+01 0.16266331E-05
 0.36495157E+01 0.12652708E-04 0.62000000E+01 0.20000000E+01 0.45343293E+01 0.17567357E-05
 0.36595157E+01 0.13698152E-04 0.62000000E+01 0.20000000E+01 0.45050056E+01 0.18966909E-05
 0.36695157E+01 0.14825597E-04 0.62000000E+01 0.20000000E+01 0.44757899E+01 0.20472064E-05
 0.36795157E+01 0.16041137E-04 0.62000000E+01 0.20000000E+01 0.44466816E+01 0.22090353E-05
