     k            crst-ang           q             ang          -t          crst-t
 0.57140960E+01 0.10358725E+00 0.72000000E+01 0.40000000E+01 0.19174587E+01 0.79099937E-02
 0.57240960E+01 0.10705597E+00 0.72000000E+01 0.40000000E+01 0.19004362E+01 0.81605863E-02
 0.57340960E+01 0.11060376E+00 0.72000000E+01 0.40000000E+01 0.18834638E+01 0.84163211E-02
 0.57440960E+01 0.11423261E+00 0.72000000E+01 0.40000000E+01 0.18665412E+01 0.86773231E-02
 0.57540960E+01 0.11794480E+00 0.72000000E+01 0.40000000E+01 0.18496684E+01 0.89437380E-02
 0.57640960E+01 0.12174306E+00 0.72000000E+01 0.40000000E+01 0.18328451E+01 0.92157431E-02
 0.57740960E+01 0.12563068E+00 0.72000000E+01 0.40000000E+01 0.18160710E+01 0.94935594E-02
 0.57840960E+01 0.12961145E+00 0.72000000E+01 0.40000000E+01 0.17993461E+01 0.97774421E-02
 0.57940960E+01 0.13368975E+00 0.72000000E+01 0.40000000E+01 0.17826700E+01 0.10067689E-01
 0.58040960E+01 0.13787040E+00 0.72000000E+01 0.40000000E+01 0.17660427E+01 0.10364631E-01
 0.58140960E+01 0.14215890E+00 0.72000000E+01 0.40000000E+01 0.17494639E+01 0.10668644E-01
 0.58240960E+01 0.14656084E+00 0.72000000E+01 0.40000000E+01 0.17329333E+01 0.10980113E-01
 0.58340960E+01 0.15108225E+00 0.72000000E+01 0.40000000E+01 0.17164509E+01 0.11299448E-01
 0.58440960E+01 0.15572950E+00 0.72000000E+01 0.40000000E+01 0.17000165E+01 0.11627087E-01
 0.58540960E+01 0.16051166E+00 0.72000000E+01 0.40000000E+01 0.16836297E+01 0.11963661E-01
 0.58640960E+01 0.16544011E+00 0.72000000E+01 0.40000000E+01 0.16672905E+01 0.12309973E-01
 0.58740960E+01 0.17052721E+00 0.72000000E+01 0.40000000E+01 0.16509987E+01 0.12666890E-01
 0.58840960E+01 0.17578630E+00 0.72000000E+01 0.40000000E+01 0.16347540E+01 0.13035349E-01
 0.58940960E+01 0.18123147E+00 0.72000000E+01 0.40000000E+01 0.16185563E+01 0.13416331E-01
 0.59040960E+01 0.18687796E+00 0.72000000E+01 0.40000000E+01 0.16024054E+01 0.13810902E-01
 0.59140960E+01 0.19274252E+00 0.72000000E+01 0.40000000E+01 0.15863011E+01 0.14220227E-01
 0.59240960E+01 0.19884528E+00 0.72000000E+01 0.40000000E+01 0.15702432E+01 0.14645715E-01
 0.59340960E+01 0.20520931E+00 0.72000000E+01 0.40000000E+01 0.15542316E+01 0.15088979E-01
 0.59440960E+01 0.21185835E+00 0.72000000E+01 0.40000000E+01 0.15382660E+01 0.15551673E-01
 0.59540960E+01 0.21881640E+00 0.72000000E+01 0.40000000E+01 0.15223463E+01 0.16035460E-01
 0.59640960E+01 0.22610709E+00 0.72000000E+01 0.40000000E+01 0.15064722E+01 0.16541958E-01
 0.59740960E+01 0.23375574E+00 0.72000000E+01 0.40000000E+01 0.14906437E+01 0.17072906E-01
 0.59840960E+01 0.24179322E+00 0.72000000E+01 0.40000000E+01 0.14748605E+01 0.17630431E-01
 0.59940960E+01 0.25025489E+00 0.72000000E+01 0.40000000E+01 0.14591224E+01 0.18216974E-01
 0.60040960E+01 0.25917621E+00 0.72000000E+01 0.40000000E+01 0.14434293E+01 0.18834968E-01
 0.60140960E+01 0.26859116E+00 0.72000000E+01 0.40000000E+01 0.14277810E+01 0.19486719E-01
 0.60240960E+01 0.27853470E+00 0.72000000E+01 0.40000000E+01 0.14121773E+01 0.20174594E-01
 0.60340960E+01 0.28904327E+00 0.72000000E+01 0.40000000E+01 0.13966181E+01 0.20901045E-01
 0.60440960E+01 0.30015304E+00 0.72000000E+01 0.40000000E+01 0.13811031E+01 0.21668496E-01
 0.60540960E+01 0.31190182E+00 0.72000000E+01 0.40000000E+01 0.13656322E+01 0.22479465E-01
 0.60640960E+01 0.32432485E+00 0.72000000E+01 0.40000000E+01 0.13502053E+01 0.23336274E-01
 0.60740960E+01 0.33745569E+00 0.72000000E+01 0.40000000E+01 0.13348220E+01 0.24241108E-01
 0.60840960E+01 0.35131795E+00 0.72000000E+01 0.40000000E+01 0.13194824E+01 0.25195422E-01
 0.60940960E+01 0.36593119E+00 0.72000000E+01 0.40000000E+01 0.13041862E+01 0.26200375E-01
 0.61040960E+01 0.38131528E+00 0.72000000E+01 0.40000000E+01 0.12889332E+01 0.27257136E-01
 0.61140960E+01 0.39748156E+00 0.72000000E+01 0.40000000E+01 0.12737232E+01 0.28366261E-01
 0.61240960E+01 0.41442016E+00 0.72000000E+01 0.40000000E+01 0.12585562E+01 0.29526791E-01
 0.61340960E+01 0.43210695E+00 0.72000000E+01 0.40000000E+01 0.12434319E+01 0.30736758E-01
 0.61440960E+01 0.45050320E+00 0.72000000E+01 0.40000000E+01 0.12283501E+01 0.31993169E-01
 0.61540960E+01 0.46954106E+00 0.72000000E+01 0.40000000E+01 0.12133108E+01 0.33290987E-01
 0.61640960E+01 0.48912080E+00 0.72000000E+01 0.40000000E+01 0.11983137E+01 0.34622953E-01
 0.61740960E+01 0.50910638E+00 0.72000000E+01 0.40000000E+01 0.11833587E+01 0.35979285E-01
 0.61840960E+01 0.52930816E+00 0.72000000E+01 0.40000000E+01 0.11684455E+01 0.37346485E-01
 0.61940960E+01 0.54930447E+00 0.72000000E+01 0.40000000E+01 0.11535741E+01 0.38694797E-01
 0.62040960E+01 0.56878049E+00 0.72000000E+01 0.40000000E+01 0.11387444E+01 0.40002170E-01
 0.62140960E+01 0.58728332E+00 0.72000000E+01 0.40000000E+01 0.11239560E+01 0.41237001E-01
 0.62240960E+01 0.60428484E+00 0.72000000E+01 0.40000000E+01 0.11092089E+01 0.42362617E-01
 0.62340960E+01 0.61904539E+00 0.72000000E+01 0.40000000E+01 0.10945029E+01 0.43327774E-01
 0.62440960E+01 0.63018664E+00 0.72000000E+01 0.40000000E+01 0.10798378E+01 0.44036925E-01
 0.62540960E+01 0.63688349E+00 0.72000000E+01 0.40000000E+01 0.10652136E+01 0.44433734E-01
 0.62640960E+01 0.63695106E+00 0.72000000E+01 0.40000000E+01 0.10506299E+01 0.44367507E-01
 0.62740960E+01 0.62801850E+00 0.72000000E+01 0.40000000E+01 0.10360868E+01 0.43675577E-01
 0.62840960E+01 0.60453893E+00 0.72000000E+01 0.40000000E+01 0.10215839E+01 0.41975785E-01
 0.42381507E+01 0.89705034E-05 0.72000000E+01 0.60000000E+01 0.53007631E+01 0.92354443E-06
 0.42481507E+01 0.96472966E-05 0.72000000E+01 0.60000000E+01 0.52738666E+01 0.99088462E-06
 0.42581507E+01 0.10373545E-04 0.72000000E+01 0.60000000E+01 0.52470651E+01 0.10629762E-05
 0.42681507E+01 0.11152499E-04 0.72000000E+01 0.60000000E+01 0.52203582E+01 0.11401180E-05
 0.42781507E+01 0.11987609E-04 0.72000000E+01 0.60000000E+01 0.51937455E+01 0.12226267E-05
 0.42881507E+01 0.12882555E-04 0.72000000E+01 0.60000000E+01 0.51672266E+01 0.13108389E-05
 0.42981507E+01 0.13841262E-04 0.72000000E+01 0.60000000E+01 0.51408010E+01 0.14051135E-05
 0.43081507E+01 0.14867749E-04 0.72000000E+01 0.60000000E+01 0.51144683E+01 0.15058153E-05
 0.43181507E+01 0.15966375E-04 0.72000000E+01 0.60000000E+01 0.50882280E+01 0.16133400E-05
 0.43281507E+01 0.17141595E-04 0.72000000E+01 0.60000000E+01 0.50620798E+01 0.17280895E-05
 0.43381507E+01 0.18398116E-04 0.72000000E+01 0.60000000E+01 0.50360232E+01 0.18504872E-05
 0.43481507E+01 0.19740806E-04 0.72000000E+01 0.60000000E+01 0.50100578E+01 0.19809690E-05
 0.43581507E+01 0.21174713E-04 0.72000000E+01 0.60000000E+01 0.49841831E+01 0.21199844E-05
 0.43681507E+01 0.22705207E-04 0.72000000E+01 0.60000000E+01 0.49583989E+01 0.22680114E-05
 0.43781507E+01 0.24337761E-04 0.72000000E+01 0.60000000E+01 0.49327046E+01 0.24255336E-05
 0.43881507E+01 0.26078206E-04 0.72000000E+01 0.60000000E+01 0.49070999E+01 0.25930659E-05
 0.43981507E+01 0.27932491E-04 0.72000000E+01 0.60000000E+01 0.48815843E+01 0.27711303E-05
 0.44081507E+01 0.29906838E-04 0.72000000E+01 0.60000000E+01 0.48561574E+01 0.29602708E-05
 0.44181507E+01 0.32007763E-04 0.72000000E+01 0.60000000E+01 0.48308189E+01 0.31610559E-05
 0.44281507E+01 0.34242196E-04 0.72000000E+01 0.60000000E+01 0.48055683E+01 0.33740895E-05
 0.44381507E+01 0.36617462E-04 0.72000000E+01 0.60000000E+01 0.47804052E+01 0.36000089E-05
 0.44481507E+01 0.39141197E-04 0.72000000E+01 0.60000000E+01 0.47553293E+01 0.38394762E-05
 0.44581507E+01 0.41821337E-04 0.72000000E+01 0.60000000E+01 0.47303401E+01 0.40931772E-05
 0.44681507E+01 0.44666070E-04 0.72000000E+01 0.60000000E+01 0.47054372E+01 0.43618156E-05
 0.44781507E+01 0.47683990E-04 0.72000000E+01 0.60000000E+01 0.46806203E+01 0.46461290E-05
 0.44881507E+01 0.50883934E-04 0.72000000E+01 0.60000000E+01 0.46558890E+01 0.49468715E-05
 0.44981507E+01 0.54275466E-04 0.72000000E+01 0.60000000E+01 0.46312429E+01 0.52648612E-05
 0.45081507E+01 0.57868443E-04 0.72000000E+01 0.60000000E+01 0.46066815E+01 0.56009377E-05
 0.45181507E+01 0.61673291E-04 0.72000000E+01 0.60000000E+01 0.45822046E+01 0.59559876E-05
 0.45281507E+01 0.65700682E-04 0.72000000E+01 0.60000000E+01 0.45578116E+01 0.63309134E-05
 0.45381507E+01 0.69962061E-04 0.72000000E+01 0.60000000E+01 0.45335024E+01 0.67266845E-05
 0.45481507E+01 0.74468921E-04 0.72000000E+01 0.60000000E+01 0.45092764E+01 0.71442655E-05
 0.45581507E+01 0.79234284E-04 0.72000000E+01 0.60000000E+01 0.44851333E+01 0.75847598E-05
 0.45681507E+01 0.84271782E-04 0.72000000E+01 0.60000000E+01 0.44610728E+01 0.80493188E-05
 0.45781507E+01 0.89595992E-04 0.72000000E+01 0.60000000E+01 0.44370944E+01 0.85391742E-05
 0.45881507E+01 0.95222079E-04 0.72000000E+01 0.60000000E+01 0.44131978E+01 0.90556027E-05
 0.45981507E+01 0.10116594E-03 0.72000000E+01 0.60000000E+01 0.43893826E+01 0.95999392E-05
 0.46081507E+01 0.10744428E-03 0.72000000E+01 0.60000000E+01 0.43656484E+01 0.10173584E-04
 0.46181507E+01 0.11407501E-03 0.72000000E+01 0.60000000E+01 0.43419950E+01 0.10778039E-04
 0.46281507E+01 0.12107777E-03 0.72000000E+01 0.60000000E+01 0.43184219E+01 0.11414957E-04
 0.46381507E+01 0.12847408E-03 0.72000000E+01 0.60000000E+01 0.42949288E+01 0.12086151E-04
 0.46481507E+01 0.13628644E-03 0.72000000E+01 0.60000000E+01 0.42715153E+01 0.12793514E-04
 0.46581507E+01 0.14453854E-03 0.72000000E+01 0.60000000E+01 0.42481810E+01 0.13539029E-04
 0.46681507E+01 0.15325557E-03 0.72000000E+01 0.60000000E+01 0.42249257E+01 0.14324807E-04
 0.46781507E+01 0.16246389E-03 0.72000000E+01 0.60000000E+01 0.42017489E+01 0.15153048E-04
 0.46881507E+01 0.17219142E-03 0.72000000E+01 0.60000000E+01 0.41786504E+01 0.16026080E-04
 0.46981507E+01 0.18246917E-03 0.72000000E+01 0.60000000E+01 0.41556296E+01 0.16946496E-04
 0.47081507E+01 0.19333145E-03 0.72000000E+01 0.60000000E+01 0.41326865E+01 0.17917175E-04
 0.47181507E+01 0.20481491E-03 0.72000000E+01 0.60000000E+01 0.41098204E+01 0.18941184E-04
 0.47281507E+01 0.21695784E-03 0.72000000E+01 0.60000000E+01 0.40870312E+01 0.20021721E-04
 0.47381507E+01 0.22980018E-03 0.72000000E+01 0.60000000E+01 0.40643185E+01 0.21162105E-04
 0.47481507E+01 0.24338479E-03 0.72000000E+01 0.60000000E+01 0.40416820E+01 0.22365897E-04
 0.47581507E+01 0.25775579E-03 0.72000000E+01 0.60000000E+01 0.40191212E+01 0.23636742E-04
 0.47681507E+01 0.27295901E-03 0.72000000E+01 0.60000000E+01 0.39966360E+01 0.24978413E-04
 0.47781507E+01 0.28904427E-03 0.72000000E+01 0.60000000E+01 0.39742258E+01 0.26395014E-04
 0.47881507E+01 0.30606551E-03 0.72000000E+01 0.60000000E+01 0.39518905E+01 0.27890991E-04
 0.47981507E+01 0.32408042E-03 0.72000000E+01 0.60000000E+01 0.39296297E+01 0.29471095E-04
 0.48081507E+01 0.34314832E-03 0.72000000E+01 0.60000000E+01 0.39074430E+01 0.31140185E-04
 0.48181507E+01 0.36333140E-03 0.72000000E+01 0.60000000E+01 0.38853301E+01 0.32903335E-04
 0.48281507E+01 0.38469287E-03 0.72000000E+01 0.60000000E+01 0.38632908E+01 0.34765677E-04
 0.48381507E+01 0.40729817E-03 0.72000000E+01 0.60000000E+01 0.38413246E+01 0.36732496E-04
 0.48481507E+01 0.43121579E-03 0.72000000E+01 0.60000000E+01 0.38194313E+01 0.38809309E-04
 0.48581507E+01 0.45651445E-03 0.72000000E+01 0.60000000E+01 0.37976105E+01 0.41001610E-04
 0.48681507E+01 0.48326660E-03 0.72000000E+01 0.60000000E+01 0.37758620E+01 0.43315182E-04
 0.48781507E+01 0.51154618E-03 0.72000000E+01 0.60000000E+01 0.37541853E+01 0.45755890E-04
 0.48881507E+01 0.54143514E-03 0.72000000E+01 0.60000000E+01 0.37325803E+01 0.48330270E-04
 0.48981507E+01 0.57301425E-03 0.72000000E+01 0.60000000E+01 0.37110465E+01 0.51044700E-04
 0.49081507E+01 0.60636736E-03 0.72000000E+01 0.60000000E+01 0.36895837E+01 0.53905776E-04
 0.49181507E+01 0.64158004E-03 0.72000000E+01 0.60000000E+01 0.36681915E+01 0.56920196E-04
 0.49281507E+01 0.67873634E-03 0.72000000E+01 0.60000000E+01 0.36468697E+01 0.60094468E-04
 0.49381507E+01 0.71791988E-03 0.72000000E+01 0.60000000E+01 0.36256179E+01 0.63435010E-04
 0.49481507E+01 0.75921708E-03 0.72000000E+01 0.60000000E+01 0.36044359E+01 0.66948434E-04
 0.49581507E+01 0.80270808E-03 0.72000000E+01 0.60000000E+01 0.35833233E+01 0.70640747E-04
 0.49681507E+01 0.84848019E-03 0.72000000E+01 0.60000000E+01 0.35622798E+01 0.74518536E-04
 0.49781507E+01 0.89661663E-03 0.72000000E+01 0.60000000E+01 0.35413052E+01 0.78587979E-04
 0.49881507E+01 0.94720002E-03 0.72000000E+01 0.60000000E+01 0.35203991E+01 0.82855149E-04
 0.49981507E+01 0.10003136E-02 0.72000000E+01 0.60000000E+01 0.34995612E+01 0.87326127E-04
 0.50081507E+01 0.10560330E-02 0.72000000E+01 0.60000000E+01 0.34787913E+01 0.92006280E-04
 0.50181507E+01 0.11144412E-02 0.72000000E+01 0.60000000E+01 0.34580890E+01 0.96901571E-04
 0.50281507E+01 0.11756222E-02 0.72000000E+01 0.60000000E+01 0.34374540E+01 0.10201802E-03
 0.50381507E+01 0.12396513E-02 0.72000000E+01 0.60000000E+01 0.34168862E+01 0.10736080E-03
 0.50481507E+01 0.13066107E-02 0.72000000E+01 0.60000000E+01 0.33963851E+01 0.11293571E-03
 0.50581507E+01 0.13765739E-02 0.72000000E+01 0.60000000E+01 0.33759505E+01 0.11874768E-03
 0.50681507E+01 0.14496184E-02 0.72000000E+01 0.60000000E+01 0.33555821E+01 0.12480200E-03
 0.50781507E+01 0.15258192E-02 0.72000000E+01 0.60000000E+01 0.33352796E+01 0.13110368E-03
 0.50881507E+01 0.16052579E-02 0.72000000E+01 0.60000000E+01 0.33150427E+01 0.13765824E-03
 0.50981507E+01 0.16880206E-02 0.72000000E+01 0.60000000E+01 0.32948712E+01 0.14447159E-03
 0.51081507E+01 0.17741884E-02 0.72000000E+01 0.60000000E+01 0.32747647E+01 0.15154912E-03
 0.51181507E+01 0.18638434E-02 0.72000000E+01 0.60000000E+01 0.32547231E+01 0.15889627E-03
 0.51281507E+01 0.19570718E-02 0.72000000E+01 0.60000000E+01 0.32347460E+01 0.16651883E-03
 0.51381507E+01 0.20539535E-02 0.72000000E+01 0.60000000E+01 0.32148330E+01 0.17442195E-03
 0.51481507E+01 0.21545786E-02 0.72000000E+01 0.60000000E+01 0.31949841E+01 0.18261164E-03
 0.51581507E+01 0.22590671E-02 0.72000000E+01 0.60000000E+01 0.31751988E+01 0.19109639E-03
 0.51681507E+01 0.23675221E-02 0.72000000E+01 0.60000000E+01 0.31554770E+01 0.19988318E-03
 0.51781507E+01 0.24800661E-02 0.72000000E+01 0.60000000E+01 0.31358183E+01 0.20898059E-03
 0.51881507E+01 0.25968186E-02 0.72000000E+01 0.60000000E+01 0.31162225E+01 0.21839686E-03
 0.51981507E+01 0.27179076E-02 0.72000000E+01 0.60000000E+01 0.30966893E+01 0.22814093E-03
 0.52081507E+01 0.28434760E-02 0.72000000E+01 0.60000000E+01 0.30772184E+01 0.23822284E-03
 0.52181507E+01 0.29736582E-02 0.72000000E+01 0.60000000E+01 0.30578097E+01 0.24865191E-03
 0.52281507E+01 0.31086272E-02 0.72000000E+01 0.60000000E+01 0.30384627E+01 0.25944059E-03
 0.52381507E+01 0.32485662E-02 0.72000000E+01 0.60000000E+01 0.30191773E+01 0.27060206E-03
 0.52481507E+01 0.33936717E-02 0.72000000E+01 0.60000000E+01 0.29999532E+01 0.28215055E-03
 0.52581507E+01 0.35441410E-02 0.72000000E+01 0.60000000E+01 0.29807901E+01 0.29410021E-03
 0.52681507E+01 0.37001825E-02 0.72000000E+01 0.60000000E+01 0.29616878E+01 0.30646602E-03
 0.52781507E+01 0.38620107E-02 0.72000000E+01 0.60000000E+01 0.29426460E+01 0.31926334E-03
 0.52881507E+01 0.40298523E-02 0.72000000E+01 0.60000000E+01 0.29236644E+01 0.33250845E-03
 0.52981507E+01 0.42039351E-02 0.72000000E+01 0.60000000E+01 0.29047429E+01 0.34621754E-03
 0.53081507E+01 0.43845122E-02 0.72000000E+01 0.60000000E+01 0.28858811E+01 0.36040882E-03
 0.53181507E+01 0.45718199E-02 0.72000000E+01 0.60000000E+01 0.28670789E+01 0.37509895E-03
 0.53281507E+01 0.47661194E-02 0.72000000E+01 0.60000000E+01 0.28483359E+01 0.39030651E-03
 0.53381507E+01 0.49676822E-02 0.72000000E+01 0.60000000E+01 0.28296519E+01 0.40605078E-03
 0.53481507E+01 0.51767696E-02 0.72000000E+01 0.60000000E+01 0.28110266E+01 0.42235007E-03
 0.53581507E+01 0.53936632E-02 0.72000000E+01 0.60000000E+01 0.27924599E+01 0.43922421E-03
 0.53681507E+01 0.56186363E-02 0.72000000E+01 0.60000000E+01 0.27739514E+01 0.45669220E-03
 0.53781507E+01 0.58519538E-02 0.72000000E+01 0.60000000E+01 0.27555009E+01 0.47477221E-03
 0.53881507E+01 0.60938993E-02 0.72000000E+01 0.60000000E+01 0.27371083E+01 0.49348381E-03
 0.53981507E+01 0.63447662E-02 0.72000000E+01 0.60000000E+01 0.27187731E+01 0.51284720E-03
 0.54081507E+01 0.66048474E-02 0.72000000E+01 0.60000000E+01 0.27004953E+01 0.53288240E-03
 0.54181507E+01 0.68744354E-02 0.72000000E+01 0.60000000E+01 0.26822745E+01 0.55360924E-03
 0.54281507E+01 0.71538093E-02 0.72000000E+01 0.60000000E+01 0.26641106E+01 0.57504633E-03
 0.54381507E+01 0.74432601E-02 0.72000000E+01 0.60000000E+01 0.26460032E+01 0.59721311E-03
 0.54481507E+01 0.77430620E-02 0.72000000E+01 0.60000000E+01 0.26279522E+01 0.62012751E-03
 0.54581507E+01 0.80534917E-02 0.72000000E+01 0.60000000E+01 0.26099573E+01 0.64380755E-03
 0.54681507E+01 0.83748371E-02 0.72000000E+01 0.60000000E+01 0.25920182E+01 0.66827200E-03
 0.54781507E+01 0.87073967E-02 0.72000000E+01 0.60000000E+01 0.25741348E+01 0.69354034E-03
 0.54881507E+01 0.90515441E-02 0.72000000E+01 0.60000000E+01 0.25563069E+01 0.71963788E-03
 0.54981507E+01 0.94076813E-02 0.72000000E+01 0.60000000E+01 0.25385341E+01 0.74659199E-03
 0.55081507E+01 0.97762274E-02 0.72000000E+01 0.60000000E+01 0.25208163E+01 0.77443122E-03
 0.55181507E+01 0.10157612E-01 0.72000000E+01 0.60000000E+01 0.25031532E+01 0.80318470E-03
 0.55281507E+01 0.10552272E-01 0.72000000E+01 0.60000000E+01 0.24855447E+01 0.83288196E-03
 0.55381507E+01 0.10960683E-01 0.72000000E+01 0.60000000E+01 0.24679904E+01 0.86355544E-03
 0.55481507E+01 0.11383381E-01 0.72000000E+01 0.60000000E+01 0.24504902E+01 0.89524186E-03
 0.55581507E+01 0.11820892E-01 0.72000000E+01 0.60000000E+01 0.24330438E+01 0.92797721E-03
 0.55681507E+01 0.12273841E-01 0.72000000E+01 0.60000000E+01 0.24156510E+01 0.96180466E-03
 0.55781507E+01 0.12742935E-01 0.72000000E+01 0.60000000E+01 0.23983116E+01 0.99677374E-03
 0.55881507E+01 0.13228898E-01 0.72000000E+01 0.60000000E+01 0.23810254E+01 0.10329348E-02
 0.55981507E+01 0.13732547E-01 0.72000000E+01 0.60000000E+01 0.23637922E+01 0.10703452E-02
 0.56081507E+01 0.14254687E-01 0.72000000E+01 0.60000000E+01 0.23466117E+01 0.11090608E-02
 0.56181507E+01 0.14796204E-01 0.72000000E+01 0.60000000E+01 0.23294838E+01 0.11491436E-02
 0.56281507E+01 0.15357954E-01 0.72000000E+01 0.60000000E+01 0.23124081E+01 0.11906525E-02
 0.56381507E+01 0.15940837E-01 0.72000000E+01 0.60000000E+01 0.22953845E+01 0.12336495E-02
 0.56481507E+01 0.16545949E-01 0.72000000E+01 0.60000000E+01 0.22784129E+01 0.12782117E-02
 0.56581507E+01 0.17174369E-01 0.72000000E+01 0.60000000E+01 0.22614929E+01 0.13244137E-02
 0.56681507E+01 0.17827252E-01 0.72000000E+01 0.60000000E+01 0.22446243E+01 0.13723357E-02
 0.56781507E+01 0.18505817E-01 0.72000000E+01 0.60000000E+01 0.22278070E+01 0.14220626E-02
 0.56881507E+01 0.19211338E-01 0.72000000E+01 0.60000000E+01 0.22110408E+01 0.14736824E-02
 0.56981507E+01 0.19945165E-01 0.72000000E+01 0.60000000E+01 0.21943254E+01 0.15272885E-02
 0.57081507E+01 0.20708688E-01 0.72000000E+01 0.60000000E+01 0.21776606E+01 0.15829767E-02
 0.57181507E+01 0.21503423E-01 0.72000000E+01 0.60000000E+01 0.21610463E+01 0.16408518E-02
 0.57281507E+01 0.22330894E-01 0.72000000E+01 0.60000000E+01 0.21444822E+01 0.17010186E-02
 0.57381507E+01 0.23192474E-01 0.72000000E+01 0.60000000E+01 0.21279681E+01 0.17635692E-02
 0.57481507E+01 0.24089490E-01 0.72000000E+01 0.60000000E+01 0.21115038E+01 0.18285921E-02
 0.57581507E+01 0.25023401E-01 0.72000000E+01 0.60000000E+01 0.20950891E+01 0.18961849E-02
 0.57681507E+01 0.25995957E-01 0.72000000E+01 0.60000000E+01 0.20787238E+01 0.19664666E-02
 0.57781507E+01 0.27008951E-01 0.72000000E+01 0.60000000E+01 0.20624078E+01 0.20395588E-02
 0.57881507E+01 0.28064094E-01 0.72000000E+01 0.60000000E+01 0.20461408E+01 0.21155757E-02
 0.57981507E+01 0.29163087E-01 0.72000000E+01 0.60000000E+01 0.20299226E+01 0.21946303E-02
 0.58081507E+01 0.30307612E-01 0.72000000E+01 0.60000000E+01 0.20137530E+01 0.22768332E-02
 0.58181507E+01 0.31499296E-01 0.72000000E+01 0.60000000E+01 0.19976319E+01 0.23622902E-02
 0.58281507E+01 0.32740050E-01 0.72000000E+01 0.60000000E+01 0.19815589E+01 0.24511277E-02
 0.58381507E+01 0.34031592E-01 0.72000000E+01 0.60000000E+01 0.19655341E+01 0.25434566E-02
 0.58481507E+01 0.35375420E-01 0.72000000E+01 0.60000000E+01 0.19495570E+01 0.26393709E-02
 0.58581507E+01 0.36772908E-01 0.72000000E+01 0.60000000E+01 0.19336277E+01 0.27389545E-02
 0.58681507E+01 0.38225158E-01 0.72000000E+01 0.60000000E+01 0.19177458E+01 0.28422705E-02
 0.58781507E+01 0.39733499E-01 0.72000000E+01 0.60000000E+01 0.19019112E+01 0.29493986E-02
 0.58881507E+01 0.41299319E-01 0.72000000E+01 0.60000000E+01 0.18861236E+01 0.30604222E-02
 0.58981507E+01 0.42923656E-01 0.72000000E+01 0.60000000E+01 0.18703830E+01 0.31753984E-02
 0.59081507E+01 0.44607287E-01 0.72000000E+01 0.60000000E+01 0.18546891E+01 0.32943642E-02
 0.59181507E+01 0.46350585E-01 0.72000000E+01 0.60000000E+01 0.18390417E+01 0.34173272E-02
 0.59281507E+01 0.48153757E-01 0.72000000E+01 0.60000000E+01 0.18234407E+01 0.35442824E-02
 0.59381507E+01 0.50016496E-01 0.72000000E+01 0.60000000E+01 0.18078858E+01 0.36751868E-02
 0.59481507E+01 0.51938049E-01 0.72000000E+01 0.60000000E+01 0.17923769E+01 0.38099655E-02
 0.59581507E+01 0.53917429E-01 0.72000000E+01 0.60000000E+01 0.17769138E+01 0.39485265E-02
 0.59681507E+01 0.55953109E-01 0.72000000E+01 0.60000000E+01 0.17614963E+01 0.40907394E-02
 0.59781507E+01 0.58042615E-01 0.72000000E+01 0.60000000E+01 0.17461242E+01 0.42364051E-02
 0.59881507E+01 0.60182731E-01 0.72000000E+01 0.60000000E+01 0.17307974E+01 0.43852721E-02
 0.59981507E+01 0.62369859E-01 0.72000000E+01 0.60000000E+01 0.17155156E+01 0.45370625E-02
 0.60081507E+01 0.64599730E-01 0.72000000E+01 0.60000000E+01 0.17002788E+01 0.46914518E-02
 0.60181507E+01 0.66866584E-01 0.72000000E+01 0.60000000E+01 0.16850867E+01 0.48480094E-02
 0.60281507E+01 0.69163434E-01 0.72000000E+01 0.60000000E+01 0.16699391E+01 0.50062187E-02
 0.60381507E+01 0.71482217E-01 0.72000000E+01 0.60000000E+01 0.16548359E+01 0.51654890E-02
 0.60481507E+01 0.73813014E-01 0.72000000E+01 0.60000000E+01 0.16397769E+01 0.53250993E-02
 0.60581507E+01 0.76144466E-01 0.72000000E+01 0.60000000E+01 0.16247619E+01 0.54842298E-02
 0.60681507E+01 0.78463677E-01 0.72000000E+01 0.60000000E+01 0.16097908E+01 0.56419557E-02
 0.60781507E+01 0.80755238E-01 0.72000000E+01 0.60000000E+01 0.15948633E+01 0.57971777E-02
 0.60881507E+01 0.83001275E-01 0.72000000E+01 0.60000000E+01 0.15799794E+01 0.59486271E-02
 0.60981507E+01 0.85180950E-01 0.72000000E+01 0.60000000E+01 0.15651387E+01 0.60948315E-02
 0.61081507E+01 0.87262090E-01 0.72000000E+01 0.60000000E+01 0.15503413E+01 0.62335183E-02
 0.61181507E+01 0.89219971E-01 0.72000000E+01 0.60000000E+01 0.15355868E+01 0.63629612E-02
 0.61281507E+01 0.91020445E-01 0.72000000E+01 0.60000000E+01 0.15208752E+01 0.64807742E-02
 0.61381507E+01 0.92619346E-01 0.72000000E+01 0.60000000E+01 0.15062063E+01 0.65838743E-02
 0.61481507E+01 0.93969527E-01 0.72000000E+01 0.60000000E+01 0.14915798E+01 0.66689875E-02
 0.61581507E+01 0.95001812E-01 0.72000000E+01 0.60000000E+01 0.14769957E+01 0.67313000E-02
 0.61681507E+01 0.95664395E-01 0.72000000E+01 0.60000000E+01 0.14624537E+01 0.67672578E-02
 0.61781507E+01 0.95827752E-01 0.72000000E+01 0.60000000E+01 0.14479538E+01 0.67678415E-02
 0.61881507E+01 0.95399537E-01 0.72000000E+01 0.60000000E+01 0.14334957E+01 0.67267108E-02
