     k            crst-ang           q             ang          -t          crst-t
 0.82857540E+01 0.38558932E+00 0.10200000E+02 0.00000000E+00 0.18299279E+01 0.14333183E-01
 0.82957540E+01 0.40532796E+00 0.10200000E+02 0.00000000E+00 0.18170308E+01 0.15048749E-01
 0.83057540E+01 0.42616238E+00 0.10200000E+02 0.00000000E+00 0.18041618E+01 0.15803226E-01
 0.83157540E+01 0.44816023E+00 0.10200000E+02 0.00000000E+00 0.17913209E+01 0.16598979E-01
 0.83257540E+01 0.47139025E+00 0.10200000E+02 0.00000000E+00 0.17785081E+01 0.17438403E-01
 0.83357540E+01 0.49592975E+00 0.10200000E+02 0.00000000E+00 0.17657231E+01 0.18324198E-01
 0.83457540E+01 0.52186065E+00 0.10200000E+02 0.00000000E+00 0.17529660E+01 0.19259219E-01
 0.83557540E+01 0.54926753E+00 0.10200000E+02 0.00000000E+00 0.17402366E+01 0.20246407E-01
 0.83657540E+01 0.57824365E+00 0.10200000E+02 0.00000000E+00 0.17275348E+01 0.21289010E-01
 0.83757540E+01 0.60888830E+00 0.10200000E+02 0.00000000E+00 0.17148606E+01 0.22390480E-01
 0.83857540E+01 0.64130479E+00 0.10200000E+02 0.00000000E+00 0.17022139E+01 0.23554401E-01
 0.83957540E+01 0.67560649E+00 0.10200000E+02 0.00000000E+00 0.16895946E+01 0.24784708E-01
 0.84057540E+01 0.71191590E+00 0.10200000E+02 0.00000000E+00 0.16770026E+01 0.26085653E-01
 0.84157540E+01 0.75035780E+00 0.10200000E+02 0.00000000E+00 0.16644378E+01 0.27461551E-01
 0.84257540E+01 0.79106808E+00 0.10200000E+02 0.00000000E+00 0.16519001E+01 0.28917103E-01
 0.84357540E+01 0.83419827E+00 0.10200000E+02 0.00000000E+00 0.16393895E+01 0.30457557E-01
 0.84457540E+01 0.87990111E+00 0.10200000E+02 0.00000000E+00 0.16269058E+01 0.32088183E-01
 0.84557540E+01 0.92834579E+00 0.10200000E+02 0.00000000E+00 0.16144490E+01 0.33814824E-01
 0.84657540E+01 0.97971975E+00 0.10200000E+02 0.00000000E+00 0.16020190E+01 0.35643957E-01
 0.84757540E+01 0.10342162E+01 0.10200000E+02 0.00000000E+00 0.15896158E+01 0.37582241E-01
 0.84857540E+01 0.10920423E+01 0.10200000E+02 0.00000000E+00 0.15772391E+01 0.39636810E-01
 0.84957540E+01 0.11534242E+01 0.10200000E+02 0.00000000E+00 0.15648890E+01 0.41815454E-01
 0.85057540E+01 0.12186050E+01 0.10200000E+02 0.00000000E+00 0.15525653E+01 0.44126537E-01
 0.85157540E+01 0.12878392E+01 0.10200000E+02 0.00000000E+00 0.15402681E+01 0.46578794E-01
 0.85257540E+01 0.13614080E+01 0.10200000E+02 0.00000000E+00 0.15279971E+01 0.49181889E-01
 0.85357540E+01 0.14396083E+01 0.10200000E+02 0.00000000E+00 0.15157523E+01 0.51946006E-01
 0.85457540E+01 0.15227557E+01 0.10200000E+02 0.00000000E+00 0.15035337E+01 0.54881952E-01
 0.85557540E+01 0.16111976E+01 0.10200000E+02 0.00000000E+00 0.14913411E+01 0.58001631E-01
 0.85657540E+01 0.17053040E+01 0.10200000E+02 0.00000000E+00 0.14791745E+01 0.61317707E-01
 0.85757540E+01 0.18054772E+01 0.10200000E+02 0.00000000E+00 0.14670338E+01 0.64843940E-01
 0.85857540E+01 0.19121511E+01 0.10200000E+02 0.00000000E+00 0.14549189E+01 0.68595157E-01
 0.85957540E+01 0.20257920E+01 0.10200000E+02 0.00000000E+00 0.14428298E+01 0.72587289E-01
 0.86057540E+01 0.21469046E+01 0.10200000E+02 0.00000000E+00 0.14307663E+01 0.76837551E-01
 0.86157540E+01 0.22760253E+01 0.10200000E+02 0.00000000E+00 0.14187283E+01 0.81364224E-01
 0.86257540E+01 0.24137376E+01 0.10200000E+02 0.00000000E+00 0.14067159E+01 0.86187184E-01
 0.86357540E+01 0.25606707E+01 0.10200000E+02 0.00000000E+00 0.13947288E+01 0.91327836E-01
 0.86457540E+01 0.27175024E+01 0.10200000E+02 0.00000000E+00 0.13827671E+01 0.96809228E-01
 0.86557540E+01 0.28849603E+01 0.10200000E+02 0.00000000E+00 0.13708307E+01 0.10265607E+00
 0.86657540E+01 0.30638351E+01 0.10200000E+02 0.00000000E+00 0.13589195E+01 0.10889520E+00
 0.86757540E+01 0.32549897E+01 0.10200000E+02 0.00000000E+00 0.13470333E+01 0.11555589E+00
 0.86857540E+01 0.34593413E+01 0.10200000E+02 0.00000000E+00 0.13351722E+01 0.12266921E+00
 0.86957540E+01 0.36779203E+01 0.10200000E+02 0.00000000E+00 0.13233361E+01 0.13027010E+00
 0.87057540E+01 0.39118074E+01 0.10200000E+02 0.00000000E+00 0.13115248E+01 0.13839512E+00
 0.87157540E+01 0.41621809E+01 0.10200000E+02 0.00000000E+00 0.12997383E+01 0.14708409E+00
 0.87257540E+01 0.44303284E+01 0.10200000E+02 0.00000000E+00 0.12879765E+01 0.15638052E+00
 0.87357540E+01 0.47176228E+01 0.10200000E+02 0.00000000E+00 0.12762394E+01 0.16633074E+00
 0.87457540E+01 0.50255663E+01 0.10200000E+02 0.00000000E+00 0.12645269E+01 0.17698540E+00
 0.87557540E+01 0.53557748E+01 0.10200000E+02 0.00000000E+00 0.12528388E+01 0.18839894E+00
 0.87657540E+01 0.57100051E+01 0.10200000E+02 0.00000000E+00 0.12411752E+01 0.20063048E+00
 0.87757540E+01 0.60901716E+01 0.10200000E+02 0.00000000E+00 0.12295359E+01 0.21374442E+00
 0.87857540E+01 0.64983634E+01 0.10200000E+02 0.00000000E+00 0.12179209E+01 0.22781098E+00
 0.87957540E+01 0.69368604E+01 0.10200000E+02 0.00000000E+00 0.12063302E+01 0.24290674E+00
 0.88057540E+01 0.74081468E+01 0.10200000E+02 0.00000000E+00 0.11947635E+01 0.25911510E+00
 0.88157540E+01 0.79148918E+01 0.10200000E+02 0.00000000E+00 0.11832209E+01 0.27652552E+00
 0.88257540E+01 0.84600359E+01 0.10200000E+02 0.00000000E+00 0.11717023E+01 0.29523652E+00
 0.88357540E+01 0.90467541E+01 0.10200000E+02 0.00000000E+00 0.11602076E+01 0.31535438E+00
 0.88457540E+01 0.96785379E+01 0.10200000E+02 0.00000000E+00 0.11487367E+01 0.33699588E+00
 0.88557540E+01 0.10359136E+02 0.10200000E+02 0.00000000E+00 0.11372896E+01 0.36028625E+00
 0.88657540E+01 0.11092649E+02 0.10200000E+02 0.00000000E+00 0.11258662E+01 0.38536235E+00
 0.88757540E+01 0.11883552E+02 0.10200000E+02 0.00000000E+00 0.11144664E+01 0.41237344E+00
 0.88857540E+01 0.12736799E+02 0.10200000E+02 0.00000000E+00 0.11030901E+01 0.44148475E+00
 0.88957540E+01 0.13657750E+02 0.10200000E+02 0.00000000E+00 0.10917374E+01 0.47287472E+00
 0.89057540E+01 0.14652330E+02 0.10200000E+02 0.00000000E+00 0.10804080E+01 0.50674060E+00
 0.89157540E+01 0.15726940E+02 0.10200000E+02 0.00000000E+00 0.10691020E+01 0.54329516E+00
 0.89257540E+01 0.16888583E+02 0.10200000E+02 0.00000000E+00 0.10578193E+01 0.58277108E+00
 0.89357540E+01 0.18144845E+02 0.10200000E+02 0.00000000E+00 0.10465598E+01 0.62541998E+00
 0.89457540E+01 0.19504090E+02 0.10200000E+02 0.00000000E+00 0.10353234E+01 0.67151921E+00
 0.89557540E+01 0.20975409E+02 0.10200000E+02 0.00000000E+00 0.10241100E+01 0.72136983E+00
 0.89657540E+01 0.22568759E+02 0.10200000E+02 0.00000000E+00 0.10129197E+01 0.77530138E+00
 0.89757540E+01 0.24295058E+02 0.10200000E+02 0.00000000E+00 0.10017523E+01 0.83367484E+00
 0.89857540E+01 0.26166262E+02 0.10200000E+02 0.00000000E+00 0.99060770E+00 0.89688521E+00
 0.89957540E+01 0.28195448E+02 0.10200000E+02 0.00000000E+00 0.97948593E+00 0.96536406E+00
 0.90057540E+01 0.30396720E+02 0.10200000E+02 0.00000000E+00 0.96838687E+00 0.10395762E+01
 0.90157540E+01 0.32785730E+02 0.10200000E+02 0.00000000E+00 0.95731047E+00 0.11200373E+01
 0.90257540E+01 0.35379502E+02 0.10200000E+02 0.00000000E+00 0.94625665E+00 0.12073075E+01
 0.90357540E+01 0.38196551E+02 0.10200000E+02 0.00000000E+00 0.93522534E+00 0.13019954E+01
 0.90457540E+01 0.41257143E+02 0.10200000E+02 0.00000000E+00 0.92421650E+00 0.14047663E+01
 0.90557540E+01 0.44583459E+02 0.10200000E+02 0.00000000E+00 0.91323003E+00 0.15163479E+01
 0.90657540E+01 0.48199905E+02 0.10200000E+02 0.00000000E+00 0.90226588E+00 0.16375401E+01
 0.90757540E+01 0.52133118E+02 0.10200000E+02 0.00000000E+00 0.89132399E+00 0.17692153E+01
 0.90857540E+01 0.56412224E+02 0.10200000E+02 0.00000000E+00 0.88040428E+00 0.19123260E+01
 0.90957540E+01 0.61068597E+02 0.10200000E+02 0.00000000E+00 0.86950669E+00 0.20678971E+01
 0.91057540E+01 0.66136410E+02 0.10200000E+02 0.00000000E+00 0.85863116E+00 0.22370433E+01
 0.91157540E+01 0.71652737E+02 0.10200000E+02 0.00000000E+00 0.84777762E+00 0.24209726E+01
 0.91257540E+01 0.77657603E+02 0.10200000E+02 0.00000000E+00 0.83694601E+00 0.26209873E+01
 0.91357540E+01 0.84194320E+02 0.10200000E+02 0.00000000E+00 0.82613625E+00 0.28384947E+01
 0.91457540E+01 0.91310398E+02 0.10200000E+02 0.00000000E+00 0.81534829E+00 0.30750375E+01
 0.91557540E+01 0.99057579E+02 0.10200000E+02 0.00000000E+00 0.80458207E+00 0.33322938E+01
 0.91657540E+01 0.10749129E+03 0.10200000E+02 0.00000000E+00 0.79383751E+00 0.36120584E+01
 0.91757540E+01 0.11667088E+03 0.10200000E+02 0.00000000E+00 0.78311456E+00 0.39162501E+01
 0.91857540E+01 0.12665817E+03 0.10200000E+02 0.00000000E+00 0.77241315E+00 0.42468614E+01
 0.91957540E+01 0.13751776E+03 0.10200000E+02 0.00000000E+00 0.76173323E+00 0.46059703E+01
 0.92057540E+01 0.14931833E+03 0.10200000E+02 0.00000000E+00 0.75107471E+00 0.49957818E+01
 0.92157540E+01 0.16213217E+03 0.10200000E+02 0.00000000E+00 0.74043755E+00 0.54186116E+01
 0.92257540E+01 0.17603490E+03 0.10200000E+02 0.00000000E+00 0.72982168E+00 0.58768770E+01
 0.92357540E+01 0.19110400E+03 0.10200000E+02 0.00000000E+00 0.71922704E+00 0.63730470E+01
 0.92457540E+01 0.20741909E+03 0.10200000E+02 0.00000000E+00 0.70865357E+00 0.69096505E+01
 0.92557540E+01 0.22505894E+03 0.10200000E+02 0.00000000E+00 0.69810120E+00 0.74891780E+01
 0.92657540E+01 0.24410225E+03 0.10200000E+02 0.00000000E+00 0.68756988E+00 0.81141067E+01
 0.92757540E+01 0.26462157E+03 0.10200000E+02 0.00000000E+00 0.67705953E+00 0.87866982E+01
 0.92857540E+01 0.28668034E+03 0.10200000E+02 0.00000000E+00 0.66657011E+00 0.95089032E+01
 0.92957540E+01 0.31033314E+03 0.10200000E+02 0.00000000E+00 0.65610155E+00 0.10282370E+02
 0.93057540E+01 0.33562110E+03 0.10200000E+02 0.00000000E+00 0.64565379E+00 0.11108295E+02
 0.93157540E+01 0.36256739E+03 0.10200000E+02 0.00000000E+00 0.63522677E+00 0.11987274E+02
 0.93257540E+01 0.39117238E+03 0.10200000E+02 0.00000000E+00 0.62482043E+00 0.12919149E+02
 0.93357540E+01 0.42141016E+03 0.10200000E+02 0.00000000E+00 0.61443471E+00 0.13902897E+02
 0.93457540E+01 0.45322029E+03 0.10200000E+02 0.00000000E+00 0.60406956E+00 0.14936357E+02
 0.93557540E+01 0.48649732E+03 0.10200000E+02 0.00000000E+00 0.59372490E+00 0.16015900E+02
 0.93657540E+01 0.52108497E+03 0.10200000E+02 0.00000000E+00 0.58340068E+00 0.17136238E+02
 0.93757540E+01 0.55676575E+03 0.10200000E+02 0.00000000E+00 0.57309685E+00 0.18290097E+02
 0.93857540E+01 0.59325846E+03 0.10200000E+02 0.00000000E+00 0.56281334E+00 0.19468140E+02
 0.93957540E+01 0.63020982E+03 0.10200000E+02 0.00000000E+00 0.55255009E+00 0.20658711E+02
 0.94057540E+01 0.66718563E+03 0.10200000E+02 0.00000000E+00 0.54230705E+00 0.21847551E+02
 0.94157540E+01 0.70366645E+03 0.10200000E+02 0.00000000E+00 0.53208417E+00 0.23017674E+02
 0.94257540E+01 0.73904678E+03 0.10200000E+02 0.00000000E+00 0.52188137E+00 0.24149354E+02
 0.94357540E+01 0.77263751E+03 0.10200000E+02 0.00000000E+00 0.51169861E+00 0.25220220E+02
 0.94457540E+01 0.80367491E+03 0.10200000E+02 0.00000000E+00 0.50153582E+00 0.26205562E+02
 0.94557540E+01 0.83132658E+03 0.10200000E+02 0.00000000E+00 0.49139295E+00 0.27078537E+02
 0.94657540E+01 0.85472096E+03 0.10200000E+02 0.00000000E+00 0.48126995E+00 0.27811143E+02
 0.94757540E+01 0.87298430E+03 0.10200000E+02 0.00000000E+00 0.47116674E+00 0.28375423E+02
 0.94857540E+01 0.88523959E+03 0.10200000E+02 0.00000000E+00 0.46108329E+00 0.28743435E+02
 0.94957540E+01 0.89060802E+03 0.10200000E+02 0.00000000E+00 0.45101953E+00 0.28887292E+02
 0.95057540E+01 0.88831528E+03 0.10200000E+02 0.00000000E+00 0.44097541E+00 0.28782615E+02
 0.95157540E+01 0.87776336E+03 0.10200000E+02 0.00000000E+00 0.43095086E+00 0.28410831E+02
 0.95257540E+01 0.85844246E+03 0.10200000E+02 0.00000000E+00 0.42094584E+00 0.27756297E+02
 0.95357540E+01 0.83001653E+03 0.10200000E+02 0.00000000E+00 0.41096029E+00 0.26809048E+02
 0.95457540E+01 0.79244852E+03 0.10200000E+02 0.00000000E+00 0.40099415E+00 0.25568810E+02
 0.95557540E+01 0.74595157E+03 0.10200000E+02 0.00000000E+00 0.39104737E+00 0.24043371E+02
 0.95657540E+01 0.69113260E+03 0.10200000E+02 0.00000000E+00 0.38111989E+00 0.22253169E+02
 0.95757540E+01 0.62889489E+03 0.10200000E+02 0.00000000E+00 0.37121167E+00 0.20228085E+02
 0.95857540E+01 0.56047169E+03 0.10200000E+02 0.00000000E+00 0.36132263E+00 0.18008482E+02
 0.95957540E+01 0.48752696E+03 0.10200000E+02 0.00000000E+00 0.35145274E+00 0.15648374E+02
 0.96057540E+01 0.41039759E+03 0.10200000E+02 0.00000000E+00 0.34160193E+00 0.13159005E+02
 0.96157540E+01 0.33050388E+03 0.10200000E+02 0.00000000E+00 0.33177015E+00 0.10586269E+02
 0.96257540E+01 0.25248421E+03 0.10200000E+02 0.00000000E+00 0.32195735E+00 0.80788427E+01
 0.96357540E+01 0.17348615E+03 0.10200000E+02 0.00000000E+00 0.31216347E+00 0.55453480E+01
 0.96457540E+01 0.96241508E+02 0.10200000E+02 0.00000000E+00 0.30238847E+00 0.30730946E+01
 0.96557540E+01 0.42147295E+02 0.10200000E+02 0.00000000E+00 0.29263228E+00 0.13444146E+01
 0.76484472E+01 0.34806730E-01 0.10200000E+02 0.20000000E+01 0.28093712E+01 0.14016502E-02
 0.76584472E+01 0.36004079E-01 0.10200000E+02 0.20000000E+01 0.27946005E+01 0.14479737E-02
 0.76684472E+01 0.37259508E-01 0.10200000E+02 0.20000000E+01 0.27798645E+01 0.14965091E-02
 0.76784472E+01 0.38576297E-01 0.10200000E+02 0.20000000E+01 0.27651631E+01 0.15473794E-02
 0.76884472E+01 0.39957953E-01 0.10200000E+02 0.20000000E+01 0.27504961E+01 0.16007160E-02
 0.76984472E+01 0.41407974E-01 0.10200000E+02 0.20000000E+01 0.27358635E+01 0.16566492E-02
 0.77084472E+01 0.42930476E-01 0.10200000E+02 0.20000000E+01 0.27212651E+01 0.17153332E-02
 0.77184472E+01 0.44529311E-01 0.10200000E+02 0.20000000E+01 0.27067009E+01 0.17769112E-02
 0.77284472E+01 0.46208930E-01 0.10200000E+02 0.20000000E+01 0.26921707E+01 0.18415494E-02
 0.77384472E+01 0.47974073E-01 0.10200000E+02 0.20000000E+01 0.26776743E+01 0.19094244E-02
 0.77484472E+01 0.49829310E-01 0.10200000E+02 0.20000000E+01 0.26632118E+01 0.19807054E-02
 0.77584472E+01 0.51779973E-01 0.10200000E+02 0.20000000E+01 0.26487830E+01 0.20555910E-02
 0.77684472E+01 0.53831248E-01 0.10200000E+02 0.20000000E+01 0.26343877E+01 0.21342728E-02
 0.77784472E+01 0.55988777E-01 0.10200000E+02 0.20000000E+01 0.26200258E+01 0.22169595E-02
 0.77884472E+01 0.58258570E-01 0.10200000E+02 0.20000000E+01 0.26056973E+01 0.23038735E-02
 0.77984472E+01 0.60646831E-01 0.10200000E+02 0.20000000E+01 0.25914020E+01 0.23952435E-02
 0.78084472E+01 0.63160037E-01 0.10200000E+02 0.20000000E+01 0.25771399E+01 0.24913078E-02
 0.78184472E+01 0.65804974E-01 0.10200000E+02 0.20000000E+01 0.25629107E+01 0.25923158E-02
 0.78284472E+01 0.68589056E-01 0.10200000E+02 0.20000000E+01 0.25487145E+01 0.26985402E-02
 0.78384472E+01 0.71519679E-01 0.10200000E+02 0.20000000E+01 0.25345510E+01 0.28102516E-02
 0.78484472E+01 0.74605270E-01 0.10200000E+02 0.20000000E+01 0.25204202E+01 0.29277599E-02
 0.78584472E+01 0.77853883E-01 0.10200000E+02 0.20000000E+01 0.25063220E+01 0.30513585E-02
 0.78684472E+01 0.81274849E-01 0.10200000E+02 0.20000000E+01 0.24922563E+01 0.31813894E-02
 0.78784472E+01 0.84877391E-01 0.10200000E+02 0.20000000E+01 0.24782229E+01 0.33181887E-02
 0.78884472E+01 0.88671651E-01 0.10200000E+02 0.20000000E+01 0.24642218E+01 0.34621267E-02
 0.78984472E+01 0.92667723E-01 0.10200000E+02 0.20000000E+01 0.24502528E+01 0.36135699E-02
 0.79084472E+01 0.96876638E-01 0.10200000E+02 0.20000000E+01 0.24363158E+01 0.37729194E-02
 0.79184472E+01 0.10130981E+00 0.10200000E+02 0.20000000E+01 0.24224108E+01 0.39405891E-02
 0.79284472E+01 0.10597954E+00 0.10200000E+02 0.20000000E+01 0.24085377E+01 0.41170256E-02
 0.79384472E+01 0.11089830E+00 0.10200000E+02 0.20000000E+01 0.23946962E+01 0.43026797E-02
 0.79484472E+01 0.11607915E+00 0.10200000E+02 0.20000000E+01 0.23808864E+01 0.44980223E-02
 0.79584472E+01 0.12153646E+00 0.10200000E+02 0.20000000E+01 0.23671081E+01 0.47035734E-02
 0.79684472E+01 0.12728416E+00 0.10200000E+02 0.20000000E+01 0.23533612E+01 0.49198331E-02
 0.79784472E+01 0.13333787E+00 0.10200000E+02 0.20000000E+01 0.23396456E+01 0.51473632E-02
 0.79884472E+01 0.13971381E+00 0.10200000E+02 0.20000000E+01 0.23259612E+01 0.53867479E-02
 0.79984472E+01 0.14642921E+00 0.10200000E+02 0.20000000E+01 0.23123080E+01 0.56386058E-02
 0.80084472E+01 0.15350157E+00 0.10200000E+02 0.20000000E+01 0.22986857E+01 0.59035631E-02
 0.80184472E+01 0.16094992E+00 0.10200000E+02 0.20000000E+01 0.22850944E+01 0.61823016E-02
 0.80284472E+01 0.16879416E+00 0.10200000E+02 0.20000000E+01 0.22715338E+01 0.64755334E-02
 0.80384472E+01 0.17705392E+00 0.10200000E+02 0.20000000E+01 0.22580040E+01 0.67839567E-02
 0.80484472E+01 0.18575191E+00 0.10200000E+02 0.20000000E+01 0.22445048E+01 0.71083839E-02
 0.80584472E+01 0.19491000E+00 0.10200000E+02 0.20000000E+01 0.22310361E+01 0.74495915E-02
 0.80684472E+01 0.20455284E+00 0.10200000E+02 0.20000000E+01 0.22175978E+01 0.78084573E-02
 0.80784472E+01 0.21470508E+00 0.10200000E+02 0.20000000E+01 0.22041898E+01 0.81858563E-02
 0.80884472E+01 0.22539389E+00 0.10200000E+02 0.20000000E+01 0.21908120E+01 0.85827541E-02
 0.80984472E+01 0.23664617E+00 0.10200000E+02 0.20000000E+01 0.21774643E+01 0.90001019E-02
 0.81084472E+01 0.24849063E+00 0.10200000E+02 0.20000000E+01 0.21641467E+01 0.94389137E-02
 0.81184472E+01 0.26095870E+00 0.10200000E+02 0.20000000E+01 0.21508589E+01 0.99003033E-02
 0.81284472E+01 0.27408178E+00 0.10200000E+02 0.20000000E+01 0.21376010E+01 0.10385377E-01
 0.81384472E+01 0.28789432E+00 0.10200000E+02 0.20000000E+01 0.21243728E+01 0.10895351E-01
 0.81484472E+01 0.30243227E+00 0.10200000E+02 0.20000000E+01 0.21111743E+01 0.11431493E-01
 0.81584472E+01 0.31773310E+00 0.10200000E+02 0.20000000E+01 0.20980053E+01 0.11995121E-01
 0.81684472E+01 0.33383658E+00 0.10200000E+02 0.20000000E+01 0.20848657E+01 0.12587634E-01
 0.81784472E+01 0.35078430E+00 0.10200000E+02 0.20000000E+01 0.20717555E+01 0.13210492E-01
