1.925626E+00	2.546000E+00
1.975626E+00	2.573985E+00
2.025626E+00	2.600105E+00
2.075626E+00	2.624327E+00
2.125626E+00	2.646639E+00
2.175626E+00	2.668378E+00
2.225626E+00	2.688096E+00
2.275626E+00	2.706989E+00
2.325626E+00	2.725414E+00
2.375626E+00	2.742334E+00
2.425626E+00	2.758381E+00
2.475626E+00	2.773871E+00
2.525626E+00	2.788814E+00
2.575626E+00	2.803392E+00
2.625626E+00	2.816740E+00
2.675626E+00	2.829811E+00
2.725626E+00	2.842510E+00
2.775626E+00	2.854092E+00
2.825626E+00	2.866208E+00
2.875626E+00	2.877505E+00
2.925626E+00	2.888199E+00
2.975626E+00	2.898980E+00
3.025626E+00	2.908984E+00
3.075626E+00	2.919225E+00
3.125626E+00	2.928709E+00
3.175626E+00	2.938276E+00
3.225626E+00	2.946774E+00
3.275626E+00	2.955896E+00
3.325626E+00	2.963920E+00
3.375626E+00	2.972303E+00
3.425626E+00	2.980858E+00
3.475626E+00	2.988491E+00
3.525626E+00	2.996576E+00
3.575626E+00	3.004677E+00
3.625626E+00	3.011498E+00
3.675626E+00	3.018758E+00
3.725626E+00	3.025933E+00
3.775626E+00	3.032847E+00
3.825626E+00	3.039772E+00
3.875626E+00	3.046661E+00
3.925626E+00	3.053352E+00
3.975626E+00	3.059276E+00
4.025626E+00	3.065467E+00
4.075626E+00	3.071568E+00
4.125626E+00	3.078247E+00
4.175626E+00	3.084240E+00
4.225626E+00	3.090116E+00
4.275626E+00	3.095838E+00
4.325626E+00	3.101076E+00
4.375626E+00	3.106858E+00
4.425626E+00	3.111911E+00
4.475626E+00	3.117748E+00
4.525626E+00	3.123212E+00
4.575626E+00	3.128013E+00
4.625626E+00	3.132795E+00
4.675626E+00	3.138148E+00
4.725626E+00	3.142993E+00
4.775626E+00	3.147479E+00
4.825626E+00	3.152619E+00
4.875626E+00	3.157402E+00
4.925626E+00	3.161759E+00
4.975626E+00	3.166295E+00
5.025626E+00	3.171030E+00
5.075626E+00	3.175056E+00
5.125626E+00	3.180386E+00
5.175626E+00	3.184495E+00
5.225626E+00	3.189115E+00
5.275626E+00	3.193094E+00
5.325626E+00	3.196953E+00
5.375626E+00	3.200951E+00
5.425626E+00	3.205793E+00
5.475626E+00	3.209081E+00
5.525626E+00	3.213481E+00
5.575626E+00	3.217765E+00
5.625626E+00	3.221018E+00
5.675626E+00	3.224820E+00
5.725626E+00	3.228402E+00
5.775626E+00	3.232935E+00
5.825626E+00	3.236705E+00
5.875626E+00	3.239385E+00
5.925626E+00	3.243765E+00
5.975626E+00	3.247391E+00
6.025626E+00	3.251090E+00
6.075626E+00	3.254720E+00
6.125626E+00	3.257345E+00
6.175626E+00	3.261111E+00
6.225626E+00	3.264850E+00
6.275626E+00	3.267995E+00
6.325626E+00	3.271570E+00
6.375626E+00	3.274860E+00
6.425626E+00	3.277475E+00
6.475626E+00	3.280948E+00
6.525626E+00	3.283555E+00
6.575626E+00	3.287026E+00
6.625626E+00	3.290279E+00
6.675626E+00	3.293545E+00
6.725626E+00	3.297035E+00
6.775626E+00	3.299476E+00
6.825626E+00	3.302786E+00
6.875626E+00	3.305303E+00
