1.217412E+00	2.561153E+00
1.267412E+00	2.701153E+00
1.317412E+00	2.825549E+00
1.367412E+00	2.927807E+00
1.417412E+00	3.012633E+00
1.467412E+00	3.081963E+00
1.517412E+00	3.141834E+00
1.567412E+00	3.192381E+00
1.617412E+00	3.235733E+00
1.667412E+00	3.272550E+00
1.717412E+00	3.304990E+00
1.767412E+00	3.332647E+00
1.817412E+00	3.357907E+00
1.867412E+00	3.379180E+00
1.917412E+00	3.398103E+00
1.967412E+00	3.415291E+00
2.017412E+00	3.429678E+00
2.067412E+00	3.443550E+00
2.117412E+00	3.456375E+00
2.167412E+00	3.466789E+00
2.217412E+00	3.477593E+00
2.267412E+00	3.486299E+00
2.317412E+00	3.494418E+00
2.367412E+00	3.501831E+00
2.417412E+00	3.508559E+00
2.467412E+00	3.515381E+00
2.517412E+00	3.521278E+00
2.567412E+00	3.526167E+00
2.617412E+00	3.530672E+00
2.667412E+00	3.535801E+00
2.717412E+00	3.540556E+00
2.767412E+00	3.544253E+00
2.817412E+00	3.548591E+00
2.867412E+00	3.551588E+00
2.917412E+00	3.554870E+00
2.967412E+00	3.558825E+00
3.017412E+00	3.561254E+00
3.067412E+00	3.563970E+00
3.117412E+00	3.566470E+00
3.167412E+00	3.569413E+00
3.217412E+00	3.571502E+00
3.267412E+00	3.574935E+00
3.317412E+00	3.577842E+00
3.367412E+00	3.579078E+00
3.417412E+00	3.582244E+00
3.467412E+00	3.584312E+00
3.517412E+00	3.586364E+00
3.567412E+00	3.587458E+00
3.617412E+00	3.589710E+00
3.667412E+00	3.591756E+00
3.717412E+00	3.593774E+00
3.767412E+00	3.595896E+00
3.817412E+00	3.597378E+00
3.867412E+00	3.599463E+00
3.917412E+00	3.600236E+00
3.967412E+00	3.602467E+00
4.017412E+00	3.604576E+00
4.067412E+00	3.605562E+00
4.117412E+00	3.607690E+00
4.167412E+00	3.608360E+00
4.217412E+00	3.610066E+00
4.267412E+00	3.612687E+00
4.317412E+00	3.612874E+00
4.367412E+00	3.614550E+00
4.417412E+00	3.616462E+00
4.467412E+00	3.617659E+00
4.517412E+00	3.618589E+00
4.567412E+00	3.620741E+00
4.617412E+00	3.621465E+00
4.667412E+00	3.622445E+00
4.717412E+00	3.624060E+00
4.767412E+00	3.625947E+00
4.817412E+00	3.627111E+00
4.867412E+00	3.628117E+00
4.917412E+00	3.629659E+00
4.967412E+00	3.630943E+00
5.017412E+00	3.632087E+00
5.067412E+00	3.633873E+00
5.117412E+00	3.634718E+00
5.167412E+00	3.636156E+00
5.217412E+00	3.637685E+00
5.267412E+00	3.638126E+00
5.317412E+00	3.639639E+00
5.367412E+00	3.641322E+00
5.417412E+00	3.642596E+00
5.467412E+00	3.644155E+00
5.517412E+00	3.644607E+00
5.567412E+00	3.645993E+00
5.617412E+00	3.646615E+00
5.667412E+00	3.648867E+00
5.717412E+00	3.649136E+00
5.767412E+00	3.650206E+00
5.817412E+00	3.651065E+00
5.867412E+00	3.652466E+00
5.917412E+00	3.653550E+00
5.967412E+00	3.655539E+00
6.017412E+00	3.656189E+00
6.067412E+00	3.657861E+00
6.117412E+00	3.657709E+00
6.167412E+00	3.658923E+00
