0.000000	0.675	0.000000	0.000000
0.027267	0.675	0.115900	0.018000
0.037267	0.675	0.106500	0.012900
0.047267	0.675	0.132000	0.013600
0.057267	0.675	0.138500	0.013900
0.067267	0.675	0.132400	0.013200
0.077267	0.675	0.124900	0.012900
0.087267	0.675	0.163800	0.016800
0.097267	0.675	0.179000	0.018200
0.107267	0.675	0.173300	0.017900
0.117267	0.675	0.213600	0.019500
0.127267	0.675	0.245400	0.021500
0.137267	0.675	0.290400	0.022400
0.147267	0.675	0.259400	0.020000
0.157267	0.675	0.252900	0.020700
0.167267	0.675	0.307300	0.023900
0.177267	0.675	0.255500	0.020300
0.187267	0.675	0.307200	0.022600
0.197267	0.675	0.318200	0.024300
0.207267	0.675	0.299100	0.019900
0.217267	0.675	0.285400	0.020000
0.227267	0.675	0.315400	0.020600
0.237267	0.675	0.378500	0.026000
0.247267	0.675	0.352500	0.024200
0.257267	0.675	0.344400	0.025200
0.267267	0.675	0.309400	0.021300
0.277267	0.675	0.393600	0.025800
0.287267	0.675	0.336100	0.023800
0.297267	0.675	0.354900	0.026400
0.307267	0.675	0.431800	0.029700
0.317267	0.675	0.365700	0.026300
0.327267	0.675	0.336300	0.025200
0.337267	0.675	0.353400	0.026200
0.347267	0.675	0.310900	0.022900
0.357267	0.675	0.313700	0.022900
0.367267	0.675	0.325200	0.023700
0.377267	0.675	0.353400	0.025100
0.387267	0.675	0.315000	0.024500
0.397267	0.675	0.361700	0.026000
0.407267	0.675	0.362200	0.028100
0.417267	0.675	0.354600	0.028500
0.427267	0.675	0.292200	0.023800
0.437267	0.675	0.333600	0.028300
0.447267	0.675	0.277700	0.025500
0.457267	0.675	0.291200	0.026900
0.467267	0.675	0.296100	0.024700
0.477267	0.675	0.288300	0.026100
0.487267	0.675	0.275700	0.025100
0.497267	0.675	0.253400	0.024600
0.507267	0.675	0.296200	0.027200
0.517267	0.675	0.243300	0.024200
0.527267	0.675	0.304400	0.027600
0.537267	0.675	0.301000	0.028700
0.547267	0.675	0.252200	0.024400
0.557267	0.675	0.264900	0.025000
0.567267	0.675	0.288500	0.030400
0.577267	0.675	0.276400	0.027500
0.587267	0.675	0.344600	0.030700
0.597267	0.675	0.294700	0.027900
0.607267	0.675	0.330700	0.030300
0.617267	0.675	0.266600	0.025100
0.627267	0.675	0.278000	0.027200
0.637267	0.675	0.245100	0.025100
0.647267	0.675	0.226700	0.021100
0.657267	0.675	0.303300	0.026000
0.667267	0.675	0.276000	0.024300
0.677267	0.675	0.275900	0.024900
0.687267	0.675	0.253700	0.021900
0.697267	0.675	0.259700	0.022500
0.707267	0.675	0.223300	0.019700
0.717267	0.675	0.226600	0.020700
0.727267	0.675	0.252000	0.022800
0.737267	0.675	0.264900	0.023200
0.747267	0.675	0.238400	0.020300
0.757267	0.675	0.259300	0.023000
0.767267	0.675	0.212900	0.018800
0.777267	0.675	0.207300	0.019600
0.787267	0.675	0.177600	0.016600
0.797267	0.675	0.224800	0.020700
0.807267	0.675	0.219500	0.018700
0.817267	0.675	0.202900	0.018100
0.827267	0.675	0.198100	0.017700
0.837267	0.675	0.234400	0.020300
0.847267	0.675	0.217500	0.018800
0.857267	0.675	0.243500	0.019900
0.867267	0.675	0.224600	0.019000
0.877267	0.675	0.177300	0.016300
