0.000000	-0.800	0.000000	0.000000
0.187267	-0.800	0.041400	0.012400
0.197267	-0.800	0.028300	0.017200
0.207267	-0.800	0.023400	0.008000
0.217267	-0.800	0.036400	0.009600
0.227267	-0.800	0.023200	0.008200
0.237267	-0.800	0.018700	0.013000
0.247267	-0.800	0.034100	0.011300
0.257267	-0.800	0.020200	0.006500
0.267267	-0.800	0.044600	0.012100
0.277267	-0.800	0.020100	0.006900
0.287267	-0.800	0.021900	0.006900
0.297267	-0.800	0.039500	0.009400
0.307267	-0.800	0.029200	0.007400
0.317267	-0.800	0.044400	0.010200
0.327267	-0.800	0.044000	0.009100
0.337267	-0.800	0.020500	0.006300
0.347267	-0.800	0.028100	0.008400
0.357267	-0.800	0.035900	0.008400
0.367267	-0.800	0.025700	0.007100
0.377267	-0.800	0.032800	0.009500
0.387267	-0.800	0.047900	0.011200
0.397267	-0.800	0.019900	0.006400
0.417267	-0.800	0.021600	0.007600
0.427267	-0.800	0.016900	0.011600
0.437267	-0.800	0.023900	0.017100
0.447267	-0.800	0.013900	0.007000
0.457267	-0.800	0.012900	0.009500
0.467267	-0.800	0.014100	0.005800
0.477267	-0.800	0.014100	0.005700
0.487267	-0.800	0.018100	0.007000
0.497267	-0.800	0.014000	0.007700
0.507267	-0.800	0.013700	0.006000
0.517267	-0.800	0.012400	0.006100
0.527267	-0.800	0.010800	0.012100
0.537267	-0.800	0.009000	0.005100
0.547267	-0.800	0.007600	0.004500
0.557267	-0.800	0.005200	0.004400
0.567267	-0.800	0.017900	0.008600
0.577267	-0.800	0.007900	0.005300
0.587267	-0.800	0.004400	0.003500
0.597267	-0.800	0.006700	0.004600
0.607267	-0.800	0.008900	0.006400
0.617267	-0.800	0.016300	0.008300
0.627267	-0.800	0.006100	0.005700
0.657267	-0.800	0.016300	0.006900
0.667267	-0.800	0.013700	0.008100
0.677267	-0.800	0.004100	0.004900
0.687267	-0.800	0.010400	0.006800
0.697267	-0.800	0.005000	0.003500
0.707267	-0.800	0.003700	0.003200
0.717267	-0.800	0.006800	0.004200
0.727267	-0.800	0.008100	0.004700
0.737267	-0.800	0.013200	0.007500
0.747267	-0.800	0.012600	0.006300
0.757267	-0.800	0.014000	0.009500
0.767267	-0.800	0.002300	0.002600
0.777267	-0.800	0.010600	0.006200
0.797267	-0.800	0.006700	0.003800
0.807267	-0.800	0.014000	0.007300
0.817267	-0.800	0.007600	0.003300
0.827267	-0.800	0.004800	0.003100
0.847267	-0.800	0.003400	0.002800
0.857267	-0.800	0.000700	0.001400
0.867267	-0.800	0.006300	0.005400
