0.000000	-0.100	0.000000	0.000000
0.027267	-0.100	0.068700	0.010000
0.037267	-0.100	0.061900	0.009500
0.047267	-0.100	0.051200	0.006400
0.057267	-0.100	0.056100	0.007000
0.067267	-0.100	0.048500	0.006500
0.077267	-0.100	0.043800	0.006800
0.087267	-0.100	0.058200	0.008600
0.097267	-0.100	0.066200	0.008900
0.107267	-0.100	0.066500	0.008600
0.117267	-0.100	0.052400	0.007200
0.127267	-0.100	0.069200	0.009300
0.137267	-0.100	0.068600	0.008200
0.147267	-0.100	0.063500	0.008000
0.157267	-0.100	0.068400	0.008600
0.167267	-0.100	0.068700	0.007400
0.177267	-0.100	0.067900	0.007200
0.187267	-0.100	0.057300	0.007200
0.197267	-0.100	0.055900	0.006700
0.207267	-0.100	0.070800	0.007300
0.217267	-0.100	0.059300	0.006100
0.227267	-0.100	0.054700	0.005700
0.237267	-0.100	0.053700	0.006000
0.247267	-0.100	0.059900	0.006300
0.257267	-0.100	0.050200	0.005200
0.267267	-0.100	0.051800	0.005000
0.277267	-0.100	0.046300	0.004700
0.287267	-0.100	0.046300	0.004800
0.297267	-0.100	0.053100	0.004900
0.307267	-0.100	0.049200	0.005300
0.317267	-0.100	0.046400	0.005000
0.327267	-0.100	0.037000	0.004100
0.337267	-0.100	0.039400	0.004200
0.347267	-0.100	0.038900	0.004100
0.357267	-0.100	0.028600	0.003500
0.367267	-0.100	0.027600	0.003400
0.377267	-0.100	0.029600	0.003600
0.387267	-0.100	0.027600	0.003500
0.397267	-0.100	0.029900	0.003600
0.407267	-0.100	0.025700	0.003400
0.417267	-0.100	0.022800	0.003100
0.427267	-0.100	0.024000	0.003300
0.437267	-0.100	0.029500	0.003900
0.447267	-0.100	0.024300	0.003700
0.457267	-0.100	0.023100	0.003400
0.467267	-0.100	0.022800	0.003300
0.477267	-0.100	0.020700	0.003200
0.487267	-0.100	0.024100	0.003600
0.497267	-0.100	0.017800	0.003000
0.507267	-0.100	0.023800	0.003800
0.517267	-0.100	0.018000	0.003200
0.527267	-0.100	0.018000	0.003000
0.537267	-0.100	0.013200	0.002500
0.547267	-0.100	0.018600	0.003200
0.557267	-0.100	0.011400	0.002500
0.567267	-0.100	0.015000	0.002800
0.577267	-0.100	0.015900	0.002800
0.587267	-0.100	0.010300	0.002300
0.597267	-0.100	0.010100	0.002200
0.607267	-0.100	0.010000	0.002100
0.617267	-0.100	0.009700	0.002100
0.627267	-0.100	0.010600	0.002300
0.637267	-0.100	0.006900	0.002000
0.647267	-0.100	0.005900	0.001200
0.657267	-0.100	0.006700	0.001300
0.667267	-0.100	0.008200	0.001700
0.677267	-0.100	0.007500	0.001700
0.687267	-0.100	0.003200	0.001000
0.697267	-0.100	0.006300	0.001600
0.707267	-0.100	0.005800	0.001400
0.717267	-0.100	0.002900	0.000900
0.727267	-0.100	0.003300	0.001100
0.737267	-0.100	0.002700	0.001000
0.747267	-0.100	0.003300	0.001000
0.757267	-0.100	0.003600	0.001000
0.767267	-0.100	0.002300	0.000800
0.777267	-0.100	0.003700	0.001400
0.787267	-0.100	0.002000	0.000800
0.797267	-0.100	0.002400	0.000800
0.807267	-0.100	0.002000	0.000700
0.817267	-0.100	0.001700	0.000600
0.827267	-0.100	0.001700	0.000700
0.837267	-0.100	0.001200	0.000600
0.847267	-0.100	0.002500	0.000700
0.867267	-0.100	0.001000	0.000500
