     k            crst-ang           q             ang            pmin          pmax          -t          crst-t
 0.29700000E+01 0.12906007E-19 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.31885908E+01 0.99583456E+01 0.18448183E-20
 0.29800000E+01 0.22533252E-19 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.31920626E+01 0.99128755E+01 0.32101532E-20
 0.29900000E+01 0.38528575E-19 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.31952855E+01 0.98675842E+01 0.54705363E-20
 0.30000000E+01 0.64601998E-19 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.31982679E+01 0.98224709E+01 0.91420342E-20
 0.30100000E+01 0.10638549E-18 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32010176E+01 0.97775347E+01 0.15004933E-19
 0.30200000E+01 0.17232167E-18 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32035418E+01 0.97327747E+01 0.24224292E-19
 0.30300000E+01 0.27491509E-18 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32058476E+01 0.96881900E+01 0.38518919E-19
 0.30400000E+01 0.43247993E-18 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32079417E+01 0.96437799E+01 0.60396326E-19
 0.30500000E+01 0.67156684E-18 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32098305E+01 0.95995435E+01 0.93477599E-19
 0.30600000E+01 0.10303096E-17 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32115201E+01 0.95554799E+01 0.14294352E-18
 0.30700000E+01 0.15630071E-17 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32130163E+01 0.95115883E+01 0.21614277E-18
 0.30800000E+01 0.23463712E-17 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32143247E+01 0.94678679E+01 0.32341798E-18
 0.30900000E+01 0.34879651E-17 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32154505E+01 0.94243179E+01 0.47921654E-18
 0.31000000E+01 0.51375333E-17 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32163990E+01 0.93809373E+01 0.70357614E-18
 0.31100000E+01 0.75020628E-17 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32171749E+01 0.93377255E+01 0.10240908E-17
 0.31200000E+01 0.10865726E-16 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32177830E+01 0.92946816E+01 0.14785033E-17
 0.31300000E+01 0.15616019E-16 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32182277E+01 0.92518048E+01 0.21180887E-17
 0.31400000E+01 0.22278059E-16 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32185134E+01 0.92090942E+01 0.30120755E-17
 0.31500000E+01 0.31559127E-16 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.91665492E+01 0.42533643E-17
 0.31600000E+01 0.44406858E-16 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.91241687E+01 0.59659707E-17
 0.31700000E+01 0.62084329E-16 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.90819522E+01 0.83145907E-17
 0.31800000E+01 0.86266329E-16 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.90398988E+01 0.11516814E-16
 0.31900000E+01 0.11916235E-15 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.89980076E+01 0.15858661E-16
 0.32000000E+01 0.16367382E-15 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.89562780E+01 0.21714378E-16
 0.32100000E+01 0.22359290E-15 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.89147091E+01 0.29571347E-16
 0.32200000E+01 0.30385346E-15 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.88733001E+01 0.40061431E-16
 0.32300000E+01 0.41084558E-15 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.88320504E+01 0.54000060E-16
 0.32400000E+01 0.55281066E-15 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.87909590E+01 0.72435180E-16
 0.32500000E+01 0.74033077E-15 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.87500254E+01 0.96707596E-16
 0.32600000E+01 0.98694470E-15 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.87092486E+01 0.12852670E-15
 0.32700000E+01 0.13099027E-14 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.86686279E+01 0.17006284E-15
 0.32800000E+01 0.17311029E-14 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.86281626E+01 0.22406147E-15
 0.32900000E+01 0.22782544E-14 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.85878520E+01 0.29398453E-15
 0.33000000E+01 0.29862776E-14 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.85476952E+01 0.38417967E-15
 0.33100000E+01 0.38990524E-14 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.85076916E+01 0.50009121E-15
 0.33200000E+01 0.50715096E-14 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.84678403E+01 0.64851095E-15
 0.33300000E+01 0.65722341E-14 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.84281408E+01 0.83788986E-15
 0.33400000E+01 0.84865293E-14 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.83885922E+01 0.10787028E-14
 0.33500000E+01 0.10920227E-13 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.83491938E+01 0.13839009E-14
 0.33600000E+01 0.14004157E-13 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.83099449E+01 0.17694399E-14
 0.33700000E+01 0.17899586E-13 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.82708447E+01 0.22549205E-14
 0.33800000E+01 0.22804765E-13 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.82318927E+01 0.28643564E-14
 0.33900000E+01 0.28962719E-13 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.81930879E+01 0.36270853E-14
 0.34000000E+01 0.36670476E-13 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.81544298E+01 0.45788432E-14
 0.34100000E+01 0.46290233E-13 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.81159176E+01 0.57630598E-14
 0.34200000E+01 0.58262423E-13 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.80775506E+01 0.72323691E-14
 0.34300000E+01 0.73121241E-13 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.80393282E+01 0.90503959E-14
 0.34400000E+01 0.91513159E-13 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.80012495E+01 0.11293882E-13
 0.34500000E+01 0.11421861E-12 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.79633141E+01 0.14055164E-13
 0.34600000E+01 0.14217756E-12 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.79255210E+01 0.17445086E-13
 0.34700000E+01 0.17651943E-12 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.78878698E+01 0.21596392E-13
 0.34800000E+01 0.21859763E-12 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.78503596E+01 0.26667626E-13
 0.34900000E+01 0.27003151E-12 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.78129898E+01 0.32847866E-13
 0.35000000E+01 0.33275315E-12 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.77757598E+01 0.40361963E-13
 0.35100000E+01 0.40906369E-12 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.77386688E+01 0.49476841E-13
 0.35200000E+01 0.50169797E-12 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.77017162E+01 0.60508701E-13
 0.35300000E+01 0.61389994E-12 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.76649014E+01 0.73831388E-13
 0.35400000E+01 0.74950865E-12 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.76282236E+01 0.89885892E-13
 0.35500000E+01 0.91305972E-12 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.75916823E+01 0.10919154E-12
 0.35600000E+01 0.11098991E-11 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.75552767E+01 0.13235845E-12
 0.35700000E+01 0.13463199E-11 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.75190062E+01 0.16010252E-12
 0.35800000E+01 0.16297158E-11 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.74828702E+01 0.19326224E-12
 0.35900000E+01 0.19687543E-11 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.74468680E+01 0.23281728E-12
 0.36000000E+01 0.23735860E-11 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.74109990E+01 0.27991142E-12
 0.36100000E+01 0.28560652E-11 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.73752626E+01 0.33587607E-12
 0.36200000E+01 0.34300293E-11 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.73396581E+01 0.40226052E-12
 0.36300000E+01 0.41115855E-11 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.73041848E+01 0.48086243E-12
 0.36400000E+01 0.49194652E-11 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.72688422E+01 0.57376579E-12
 0.36500000E+01 0.58754097E-11 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.72336297E+01 0.68338185E-12
 0.36600000E+01 0.70046261E-11 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.71985466E+01 0.81249748E-12
 0.36700000E+01 0.83362902E-11 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.71635922E+01 0.96432829E-12
 0.36800000E+01 0.99041056E-11 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.71287661E+01 0.11425773E-11
 0.36900000E+01 0.11746960E-10 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.70940675E+01 0.13515038E-11
 0.37000000E+01 0.13909678E-10 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.70594959E+01 0.15960022E-11
 0.37100000E+01 0.16443786E-10 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.70250507E+01 0.18816812E-11
 0.37200000E+01 0.19408537E-10 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.69907312E+01 0.22149708E-11
 0.37300000E+01 0.22871836E-10 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.69565369E+01 0.26032168E-11
 0.37400000E+01 0.26911543E-10 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.69224671E+01 0.30548166E-11
 0.37500000E+01 0.31616774E-10 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.68885214E+01 0.35793522E-11
 0.37600000E+01 0.37089236E-10 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.68546990E+01 0.41877253E-11
 0.37700000E+01 0.43445127E-10 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.68209994E+01 0.48923539E-11
 0.37800000E+01 0.50816840E-10 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.67874221E+01 0.57073434E-11
 0.37900000E+01 0.59355150E-10 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.67539663E+01 0.66487092E-11
 0.38000000E+01 0.69231379E-10 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.67206317E+01 0.77345941E-11
 0.38100000E+01 0.80640279E-10 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.66874176E+01 0.89855609E-11
 0.38200000E+01 0.93802596E-10 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.66543233E+01 0.10424846E-10
 0.38300000E+01 0.10896858E-09 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.66213485E+01 0.12078713E-10
 0.38400000E+01 0.12642156E-09 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.65884924E+01 0.13976811E-10
 0.38500000E+01 0.14648171E-09 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.65557546E+01 0.16152539E-10
 0.38600000E+01 0.16951053E-09 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.65231344E+01 0.18643503E-10
 0.38700000E+01 0.19591615E-09 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.64906314E+01 0.21492029E-10
 0.38800000E+01 0.22615854E-09 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.64582449E+01 0.24745681E-10
 0.38900000E+01 0.26075528E-09 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.64259744E+01 0.28457822E-10
 0.39000000E+01 0.30028852E-09 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.63938194E+01 0.32688295E-10
 0.39100000E+01 0.34541262E-09 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.63617794E+01 0.37504172E-10
 0.39200000E+01 0.39686185E-09 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.63298537E+01 0.42980497E-10
 0.39300000E+01 0.45545938E-09 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.62980418E+01 0.49201149E-10
 0.39400000E+01 0.52212774E-09 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.62663433E+01 0.56259866E-10
 0.39500000E+01 0.59789941E-09 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.62347576E+01 0.64261250E-10
 0.39600000E+01 0.68392877E-09 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.62032841E+01 0.73321921E-10
 0.39700000E+01 0.78150488E-09 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.61719223E+01 0.83571718E-10
 0.39800000E+01 0.89206879E-09 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.61406718E+01 0.95155396E-10
 0.39900000E+01 0.10172260E-08 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.61095319E+01 0.10823375E-09
 0.40000000E+01 0.11587662E-08 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.60785021E+01 0.12298552E-09
 0.40100000E+01 0.13186821E-08 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.60475821E+01 0.13960915E-09
 0.40200000E+01 0.14991899E-08 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.60167711E+01 0.15832473E-09
 0.40300000E+01 0.17027540E-08 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.59860688E+01 0.17937628E-09
 0.40400000E+01 0.19321133E-08 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.59554746E+01 0.20303428E-09
 0.40500000E+01 0.21903052E-08 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.59249880E+01 0.22959781E-09
 0.40600000E+01 0.24806982E-08 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.58946085E+01 0.25939765E-09
 0.40700000E+01 0.28070274E-08 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.58643356E+01 0.29279954E-09
 0.40800000E+01 0.31734286E-08 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.58341689E+01 0.33020734E-09
 0.40900000E+01 0.35844769E-08 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.58041077E+01 0.37206654E-09
 0.41000000E+01 0.40452349E-08 0.74000000E+01 0.00000000E+00 0.17658246E+01 0.32186442E+01 0.57741517E+01 0.41886882E-09
