     k            crst-ang           q             ang            pmin          pmax          -t          crst-t
 0.31622485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.58807517E+00 0.34749667E+01 0.60813354E+01 0.00000000E+00
 0.31722485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.58506346E+00 0.34749667E+01 0.60459956E+01 0.00000000E+00
 0.31822485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.58207377E+00 0.34749667E+01 0.60107922E+01 0.00000000E+00
 0.31922485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.57910598E+00 0.34749667E+01 0.59757247E+01 0.00000000E+00
 0.32022485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.57616000E+00 0.34749667E+01 0.59407924E+01 0.00000000E+00
 0.32122485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.57323572E+00 0.34749667E+01 0.59059946E+01 0.00000000E+00
 0.32222485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.57033304E+00 0.34749667E+01 0.58713307E+01 0.00000000E+00
 0.32322485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.56745186E+00 0.34749667E+01 0.58367999E+01 0.00000000E+00
 0.32422485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.56459209E+00 0.34749667E+01 0.58024018E+01 0.00000000E+00
 0.32522485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.56175363E+00 0.34749667E+01 0.57681356E+01 0.00000000E+00
 0.32622485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.55893640E+00 0.34749667E+01 0.57340008E+01 0.00000000E+00
 0.32722485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.55614030E+00 0.34749667E+01 0.56999966E+01 0.00000000E+00
 0.32822485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.55336524E+00 0.34749667E+01 0.56661224E+01 0.00000000E+00
 0.32922485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.55061115E+00 0.34749667E+01 0.56323777E+01 0.00000000E+00
 0.33022485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.54787793E+00 0.34749667E+01 0.55987617E+01 0.00000000E+00
 0.33122485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.54516552E+00 0.34749667E+01 0.55652739E+01 0.00000000E+00
 0.33222485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.54247381E+00 0.34749667E+01 0.55319137E+01 0.00000000E+00
 0.33322485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.53980275E+00 0.34749667E+01 0.54986804E+01 0.00000000E+00
 0.33422485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.53715225E+00 0.34749667E+01 0.54655734E+01 0.00000000E+00
 0.33522485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.53452225E+00 0.34749667E+01 0.54325922E+01 0.00000000E+00
 0.33622485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.53191266E+00 0.34749667E+01 0.53997360E+01 0.00000000E+00
 0.33722485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.52932343E+00 0.34749667E+01 0.53670044E+01 0.00000000E+00
 0.33822485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.52675448E+00 0.34749667E+01 0.53343967E+01 0.00000000E+00
 0.33922485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.52420575E+00 0.34749667E+01 0.53019123E+01 0.00000000E+00
 0.34022485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.52167717E+00 0.34749667E+01 0.52695506E+01 0.00000000E+00
 0.34122485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.51916869E+00 0.34749667E+01 0.52373110E+01 0.00000000E+00
 0.34222485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.51668025E+00 0.34749667E+01 0.52051930E+01 0.00000000E+00
 0.34322485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.51421179E+00 0.34749667E+01 0.51731959E+01 0.00000000E+00
 0.34422485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.51176325E+00 0.34749667E+01 0.51413192E+01 0.00000000E+00
 0.34522485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.50933459E+00 0.34749667E+01 0.51095623E+01 0.00000000E+00
 0.34622485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.50692574E+00 0.34749667E+01 0.50779247E+01 0.00000000E+00
 0.34722485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.50453667E+00 0.34749667E+01 0.50464056E+01 0.00000000E+00
 0.34822485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.50216733E+00 0.34749667E+01 0.50150047E+01 0.00000000E+00
 0.34922485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.49981767E+00 0.34749667E+01 0.49837213E+01 0.00000000E+00
 0.35022485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.49748765E+00 0.34749667E+01 0.49525548E+01 0.00000000E+00
 0.35122485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.49517724E+00 0.34749667E+01 0.49215047E+01 0.00000000E+00
 0.35222485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.49288638E+00 0.34749667E+01 0.48905704E+01 0.00000000E+00
 0.35322485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.49061506E+00 0.34749667E+01 0.48597514E+01 0.00000000E+00
 0.35422485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.48836323E+00 0.34749667E+01 0.48290471E+01 0.00000000E+00
 0.35522485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.48613086E+00 0.34749667E+01 0.47984570E+01 0.00000000E+00
 0.35622485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.48391793E+00 0.34749667E+01 0.47679806E+01 0.00000000E+00
 0.35722485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.48172441E+00 0.34749667E+01 0.47376172E+01 0.00000000E+00
 0.35822485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.47955027E+00 0.34749667E+01 0.47073663E+01 0.00000000E+00
 0.35922485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.47739549E+00 0.34749667E+01 0.46772275E+01 0.00000000E+00
 0.36022485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.47526006E+00 0.34749667E+01 0.46472001E+01 0.00000000E+00
 0.36122485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.47314395E+00 0.34749667E+01 0.46172836E+01 0.00000000E+00
 0.36222485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.47104715E+00 0.34749667E+01 0.45874776E+01 0.00000000E+00
 0.36322485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.46896965E+00 0.34749667E+01 0.45577814E+01 0.00000000E+00
 0.36422485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.46691143E+00 0.34749667E+01 0.45281946E+01 0.00000000E+00
 0.36522485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.46487250E+00 0.34749667E+01 0.44987166E+01 0.00000000E+00
 0.36622485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.46285284E+00 0.34749667E+01 0.44693470E+01 0.00000000E+00
 0.36722485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.46085245E+00 0.34749667E+01 0.44400851E+01 0.00000000E+00
 0.36822485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.45887133E+00 0.34749667E+01 0.44109305E+01 0.00000000E+00
 0.36922485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.45690949E+00 0.34749667E+01 0.43818827E+01 0.00000000E+00
 0.37022485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.45496693E+00 0.34749667E+01 0.43529411E+01 0.00000000E+00
 0.37122485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.45304366E+00 0.34749667E+01 0.43241054E+01 0.00000000E+00
 0.37222485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.45113968E+00 0.34749667E+01 0.42953748E+01 0.00000000E+00
 0.37322485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.44925501E+00 0.34749667E+01 0.42667490E+01 0.00000000E+00
 0.37422485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.44738968E+00 0.34749667E+01 0.42382275E+01 0.00000000E+00
 0.37522485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.44554368E+00 0.34749667E+01 0.42098098E+01 0.00000000E+00
 0.37622485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.44371706E+00 0.34749667E+01 0.41814953E+01 0.00000000E+00
 0.37722485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.44190982E+00 0.34749667E+01 0.41532836E+01 0.00000000E+00
 0.37822485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.44012201E+00 0.34749667E+01 0.41251741E+01 0.00000000E+00
 0.37922485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.43835365E+00 0.34749667E+01 0.40971665E+01 0.00000000E+00
 0.38022485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.43660477E+00 0.34749667E+01 0.40692603E+01 0.00000000E+00
 0.38122485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.43487541E+00 0.34749667E+01 0.40414548E+01 0.00000000E+00
 0.38222485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.43316562E+00 0.34749667E+01 0.40137498E+01 0.00000000E+00
 0.38322485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.43147542E+00 0.34749667E+01 0.39861446E+01 0.00000000E+00
 0.38422485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.42980488E+00 0.34749667E+01 0.39586389E+01 0.00000000E+00
 0.38522485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.42815404E+00 0.34749667E+01 0.39312321E+01 0.00000000E+00
 0.38622485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.42652295E+00 0.34749667E+01 0.39039238E+01 0.00000000E+00
 0.38722485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.42491168E+00 0.34749667E+01 0.38767135E+01 0.00000000E+00
 0.38822485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.42332027E+00 0.34749667E+01 0.38496008E+01 0.00000000E+00
 0.38922485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.42174881E+00 0.34749667E+01 0.38225851E+01 0.00000000E+00
 0.39022485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.42019734E+00 0.34749667E+01 0.37956662E+01 0.00000000E+00
 0.39122485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.41866596E+00 0.34749667E+01 0.37688434E+01 0.00000000E+00
 0.39222485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.41715472E+00 0.34749667E+01 0.37421163E+01 0.00000000E+00
 0.39322485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.41566371E+00 0.34749667E+01 0.37154845E+01 0.00000000E+00
 0.39422485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.41419302E+00 0.34749667E+01 0.36889476E+01 0.00000000E+00
 0.39522485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.41274273E+00 0.34749667E+01 0.36625051E+01 0.00000000E+00
 0.39622485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.41131294E+00 0.34749667E+01 0.36361565E+01 0.00000000E+00
 0.39722485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.40990374E+00 0.34749667E+01 0.36099014E+01 0.00000000E+00
 0.39822485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.40851523E+00 0.34749667E+01 0.35837394E+01 0.00000000E+00
 0.39922485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.40714753E+00 0.34749667E+01 0.35576700E+01 0.00000000E+00
 0.40022485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.40580073E+00 0.34749667E+01 0.35316928E+01 0.00000000E+00
 0.40122485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.40447496E+00 0.34749667E+01 0.35058074E+01 0.00000000E+00
 0.40222485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.40317033E+00 0.34749667E+01 0.34800133E+01 0.00000000E+00
 0.40322485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.40188697E+00 0.34749667E+01 0.34543101E+01 0.00000000E+00
 0.40422485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.40062502E+00 0.34749667E+01 0.34286975E+01 0.00000000E+00
 0.40522485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.39938460E+00 0.34749667E+01 0.34031749E+01 0.00000000E+00
 0.40622485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.39816587E+00 0.34749667E+01 0.33777419E+01 0.00000000E+00
 0.40722485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.39696896E+00 0.34749667E+01 0.33523982E+01 0.00000000E+00
 0.40822485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.39579404E+00 0.34749667E+01 0.33271432E+01 0.00000000E+00
 0.40922485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.39464125E+00 0.34749667E+01 0.33019767E+01 0.00000000E+00
 0.41022485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.39351078E+00 0.34749667E+01 0.32768982E+01 0.00000000E+00
 0.41122485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.39240278E+00 0.34749667E+01 0.32519072E+01 0.00000000E+00
 0.41222485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.39131744E+00 0.34749667E+01 0.32270035E+01 0.00000000E+00
 0.41322485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.39025494E+00 0.34749667E+01 0.32021864E+01 0.00000000E+00
 0.41422485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.38921548E+00 0.34749667E+01 0.31774558E+01 0.00000000E+00
 0.41522485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.38819926E+00 0.34749667E+01 0.31528111E+01 0.00000000E+00
 0.41622485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.38720648E+00 0.34749667E+01 0.31282520E+01 0.00000000E+00
 0.41722485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.38623735E+00 0.34749667E+01 0.31037780E+01 0.00000000E+00
 0.41822485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.38529211E+00 0.34749667E+01 0.30793888E+01 0.00000000E+00
 0.41922485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.38437098E+00 0.34749667E+01 0.30550840E+01 0.00000000E+00
 0.42022485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.38347421E+00 0.34749667E+01 0.30308632E+01 0.00000000E+00
 0.42122485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.38260204E+00 0.34749667E+01 0.30067260E+01 0.00000000E+00
 0.42222485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.38175472E+00 0.34749667E+01 0.29826721E+01 0.00000000E+00
 0.42322485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.38093253E+00 0.34749667E+01 0.29587009E+01 0.00000000E+00
 0.42422485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.38013575E+00 0.34749667E+01 0.29348122E+01 0.00000000E+00
 0.42522485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.37936466E+00 0.34749667E+01 0.29110056E+01 0.00000000E+00
 0.42622485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.37861955E+00 0.34749667E+01 0.28872807E+01 0.00000000E+00
 0.42722485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.37790074E+00 0.34749667E+01 0.28636371E+01 0.00000000E+00
 0.42822485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.37720855E+00 0.34749667E+01 0.28400745E+01 0.00000000E+00
 0.42922485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.37654331E+00 0.34749667E+01 0.28165924E+01 0.00000000E+00
 0.43022485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.37590535E+00 0.34749667E+01 0.27931906E+01 0.00000000E+00
 0.43122485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.37529505E+00 0.34749667E+01 0.27698685E+01 0.00000000E+00
 0.43222485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.37471276E+00 0.34749667E+01 0.27466260E+01 0.00000000E+00
 0.43322485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.37415887E+00 0.34749667E+01 0.27234626E+01 0.00000000E+00
 0.43422485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.37363377E+00 0.34749667E+01 0.27003779E+01 0.00000000E+00
 0.43522485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.37313789E+00 0.34749667E+01 0.26773716E+01 0.00000000E+00
 0.43622485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.37267164E+00 0.34749667E+01 0.26544433E+01 0.00000000E+00
 0.43722485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.37223547E+00 0.34749667E+01 0.26315927E+01 0.00000000E+00
 0.43822485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.37182983E+00 0.34749667E+01 0.26088194E+01 0.00000000E+00
 0.43922485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.37145521E+00 0.34749667E+01 0.25861231E+01 0.00000000E+00
 0.44022485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.37111210E+00 0.34749667E+01 0.25635034E+01 0.00000000E+00
 0.44122485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.37080102E+00 0.34749667E+01 0.25409600E+01 0.00000000E+00
 0.44222485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.37052250E+00 0.34749667E+01 0.25184925E+01 0.00000000E+00
 0.44322485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.37027708E+00 0.34749667E+01 0.24961006E+01 0.00000000E+00
 0.44422485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.37006536E+00 0.34749667E+01 0.24737839E+01 0.00000000E+00
 0.44522485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.36988793E+00 0.34749667E+01 0.24515421E+01 0.00000000E+00
 0.44622485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.36974540E+00 0.34749667E+01 0.24293748E+01 0.00000000E+00
 0.44722485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.36963844E+00 0.34749667E+01 0.24072818E+01 0.00000000E+00
 0.44822485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.36956771E+00 0.34749667E+01 0.23852626E+01 0.00000000E+00
 0.44922485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.36953391E+00 0.34749667E+01 0.23633170E+01 0.00000000E+00
 0.45022485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.36953391E+00 0.34749667E+01 0.23414446E+01 0.00000000E+00
 0.45122485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.36953391E+00 0.34749667E+01 0.23196451E+01 0.00000000E+00
 0.45222485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.36953391E+00 0.34749667E+01 0.22979181E+01 0.00000000E+00
 0.45322485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.36953391E+00 0.34749667E+01 0.22762634E+01 0.00000000E+00
 0.45422485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.36953391E+00 0.34749667E+01 0.22546805E+01 0.00000000E+00
 0.45522485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.36953391E+00 0.34749667E+01 0.22331693E+01 0.00000000E+00
 0.45622485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.36953391E+00 0.34749667E+01 0.22117293E+01 0.00000000E+00
 0.45722485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.36953391E+00 0.34749667E+01 0.21903602E+01 0.00000000E+00
 0.45822485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.36953391E+00 0.34749667E+01 0.21690618E+01 0.00000000E+00
 0.45922485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.36953391E+00 0.34749667E+01 0.21478336E+01 0.00000000E+00
 0.46022485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.36953391E+00 0.34749667E+01 0.21266754E+01 0.00000000E+00
