     k            crst-ang           q             ang            pmin          pmax          -t          crst-t
 0.66047542E+01 0.49224830E-01 0.92000000E+01 0.00000000E+00 0.11776375E+00 0.33917230E+01 0.31053891E+01 0.25450107E-02
 0.66147542E+01 0.51092738E-01 0.92000000E+01 0.00000000E+00 0.11768262E+00 0.33917230E+01 0.30880072E+01 0.26375914E-02
 0.66247542E+01 0.53034316E-01 0.92000000E+01 0.00000000E+00 0.11760021E+00 0.33917230E+01 0.30706706E+01 0.27336899E-02
 0.66347542E+01 0.55052597E-01 0.92000000E+01 0.00000000E+00 0.11751644E+00 0.33917230E+01 0.30533792E+01 0.28334465E-02
 0.66447542E+01 0.57151007E-01 0.92000000E+01 0.00000000E+00 0.11743121E+00 0.33917230E+01 0.30361327E+01 0.29370207E-02
 0.66547542E+01 0.59333034E-01 0.92000000E+01 0.00000000E+00 0.11734446E+00 0.33917230E+01 0.30189309E+01 0.30445743E-02
 0.66647542E+01 0.61602119E-01 0.92000000E+01 0.00000000E+00 0.11725608E+00 0.33917230E+01 0.30017738E+01 0.31562657E-02
 0.66747542E+01 0.63962246E-01 0.92000000E+01 0.00000000E+00 0.11716600E+00 0.33917230E+01 0.29846612E+01 0.32722801E-02
 0.66847542E+01 0.66417196E-01 0.92000000E+01 0.00000000E+00 0.11707412E+00 0.33917230E+01 0.29675929E+01 0.33927912E-02
 0.66947542E+01 0.68971199E-01 0.92000000E+01 0.00000000E+00 0.11698038E+00 0.33917230E+01 0.29505687E+01 0.35179947E-02
 0.67047542E+01 0.71628414E-01 0.92000000E+01 0.00000000E+00 0.11688467E+00 0.33917230E+01 0.29335884E+01 0.36480813E-02
 0.67147542E+01 0.74393863E-01 0.92000000E+01 0.00000000E+00 0.11678691E+00 0.33917230E+01 0.29166520E+01 0.37832848E-02
 0.67247542E+01 0.77271732E-01 0.92000000E+01 0.00000000E+00 0.11668702E+00 0.33917230E+01 0.28997592E+01 0.39237947E-02
 0.67347542E+01 0.80267580E-01 0.92000000E+01 0.00000000E+00 0.11658491E+00 0.33917230E+01 0.28829099E+01 0.40698693E-02
 0.67447542E+01 0.83386010E-01 0.92000000E+01 0.00000000E+00 0.11648050E+00 0.33917230E+01 0.28661039E+01 0.42217169E-02
 0.67547542E+01 0.86633100E-01 0.92000000E+01 0.00000000E+00 0.11637369E+00 0.33917230E+01 0.28493411E+01 0.43796192E-02
 0.67647542E+01 0.90014170E-01 0.92000000E+01 0.00000000E+00 0.11626441E+00 0.33917230E+01 0.28326213E+01 0.45438177E-02
 0.67747542E+01 0.93535846E-01 0.92000000E+01 0.00000000E+00 0.11615256E+00 0.33917230E+01 0.28159444E+01 0.47146187E-02
 0.67847542E+01 0.97203812E-01 0.92000000E+01 0.00000000E+00 0.11603805E+00 0.33917230E+01 0.27993101E+01 0.48922790E-02
 0.67947542E+01 0.10102505E+00 0.92000000E+01 0.00000000E+00 0.11592081E+00 0.33917230E+01 0.27827184E+01 0.50771191E-02
 0.68047542E+01 0.10500683E+00 0.92000000E+01 0.00000000E+00 0.11580073E+00 0.33917230E+01 0.27661691E+01 0.52694728E-02
 0.68147542E+01 0.10915576E+00 0.92000000E+01 0.00000000E+00 0.11567774E+00 0.33917230E+01 0.27496620E+01 0.54696370E-02
 0.68247542E+01 0.11348020E+00 0.92000000E+01 0.00000000E+00 0.11555174E+00 0.33917230E+01 0.27331970E+01 0.56779967E-02
 0.68347542E+01 0.11798836E+00 0.92000000E+01 0.00000000E+00 0.11542265E+00 0.33917230E+01 0.27167739E+01 0.58949253E-02
 0.68447542E+01 0.12268816E+00 0.92000000E+01 0.00000000E+00 0.11529037E+00 0.33917230E+01 0.27003925E+01 0.61207809E-02
 0.68547542E+01 0.12758906E+00 0.92000000E+01 0.00000000E+00 0.11515481E+00 0.33917230E+01 0.26840528E+01 0.63559957E-02
 0.68647542E+01 0.13270008E+00 0.92000000E+01 0.00000000E+00 0.11501589E+00 0.33917230E+01 0.26677546E+01 0.66009773E-02
 0.68747542E+01 0.13803150E+00 0.92000000E+01 0.00000000E+00 0.11487352E+00 0.33917230E+01 0.26514976E+01 0.68561935E-02
 0.68847542E+01 0.14359365E+00 0.92000000E+01 0.00000000E+00 0.11472760E+00 0.33917230E+01 0.26352819E+01 0.71221124E-02
 0.68947542E+01 0.14939740E+00 0.92000000E+01 0.00000000E+00 0.11457804E+00 0.33917230E+01 0.26191071E+01 0.73992260E-02
 0.69047542E+01 0.15545444E+00 0.92000000E+01 0.00000000E+00 0.11442474E+00 0.33917230E+01 0.26029733E+01 0.76880634E-02
 0.69147542E+01 0.16177650E+00 0.92000000E+01 0.00000000E+00 0.11426763E+00 0.33917230E+01 0.25868801E+01 0.79891527E-02
 0.69247542E+01 0.16837669E+00 0.92000000E+01 0.00000000E+00 0.11410659E+00 0.33917230E+01 0.25708275E+01 0.83030882E-02
 0.69347542E+01 0.17526835E+00 0.92000000E+01 0.00000000E+00 0.11394155E+00 0.33917230E+01 0.25548154E+01 0.86304705E-02
 0.69447542E+01 0.18246593E+00 0.92000000E+01 0.00000000E+00 0.11377240E+00 0.33917230E+01 0.25388435E+01 0.89719522E-02
 0.69547542E+01 0.18998381E+00 0.92000000E+01 0.00000000E+00 0.11359905E+00 0.33917230E+01 0.25229118E+01 0.93281787E-02
 0.69647542E+01 0.19783827E+00 0.92000000E+01 0.00000000E+00 0.11342140E+00 0.33917230E+01 0.25070200E+01 0.96998841E-02
 0.69747542E+01 0.20604571E+00 0.92000000E+01 0.00000000E+00 0.11323935E+00 0.33917230E+01 0.24911681E+01 0.10087806E-01
 0.69847542E+01 0.21462317E+00 0.92000000E+01 0.00000000E+00 0.11305282E+00 0.33917230E+01 0.24753559E+01 0.10492706E-01
 0.69947542E+01 0.22358925E+00 0.92000000E+01 0.00000000E+00 0.11286169E+00 0.33917230E+01 0.24595833E+01 0.10915421E-01
 0.70047542E+01 0.23296386E+00 0.92000000E+01 0.00000000E+00 0.11266588E+00 0.33917230E+01 0.24438501E+01 0.11356845E-01
 0.70147542E+01 0.24276705E+00 0.92000000E+01 0.00000000E+00 0.11246528E+00 0.33917230E+01 0.24281562E+01 0.11817873E-01
 0.70247542E+01 0.25302009E+00 0.92000000E+01 0.00000000E+00 0.11225979E+00 0.33917230E+01 0.24125014E+01 0.12299456E-01
 0.70347542E+01 0.26374602E+00 0.92000000E+01 0.00000000E+00 0.11204931E+00 0.33917230E+01 0.23968857E+01 0.12802625E-01
 0.70447542E+01 0.27496918E+00 0.92000000E+01 0.00000000E+00 0.11183374E+00 0.33917230E+01 0.23813088E+01 0.13328467E-01
 0.70547542E+01 0.28671401E+00 0.92000000E+01 0.00000000E+00 0.11161297E+00 0.33917230E+01 0.23657706E+01 0.13878070E-01
 0.70647542E+01 0.29900780E+00 0.92000000E+01 0.00000000E+00 0.11138690E+00 0.33917230E+01 0.23502710E+01 0.14452651E-01
