     k            crst-ang           q             ang            pmin          pmax          -t          crst-t
 0.58711034E+00 0.71701113E+01 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.12001129E+01 0.20193074E+02
 0.59211034E+00 0.74074199E+01 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.11906253E+01 0.20685241E+02
 0.59711034E+00 0.76480579E+01 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.11811981E+01 0.21178385E+02
 0.60211034E+00 0.78920604E+01 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.11718307E+01 0.21672578E+02
 0.60711034E+00 0.81394715E+01 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.11625228E+01 0.22167915E+02
 0.61211034E+00 0.83903594E+01 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.11532740E+01 0.22664550E+02
 0.61711034E+00 0.86447828E+01 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.11440839E+01 0.23162612E+02
 0.62211034E+00 0.90530177E+01 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.11349522E+01 0.24061473E+02
 0.62711034E+00 0.93231985E+01 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.11258784E+01 0.24582001E+02
 0.63211034E+00 0.95976082E+01 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.11168622E+01 0.25105356E+02
 0.63711034E+00 0.98763861E+01 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.11079033E+01 0.25631833E+02
 0.64211034E+00 0.10159683E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.10990011E+01 0.26161748E+02
 0.64711034E+00 0.10447655E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.10901554E+01 0.26695419E+02
 0.65211034E+00 0.10740479E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.10813658E+01 0.27233209E+02
 0.65711034E+00 0.11038343E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.10726319E+01 0.27775498E+02
 0.66211034E+00 0.11341450E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.10639533E+01 0.28322689E+02
 0.66711034E+00 0.11650014E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.10553297E+01 0.28875203E+02
 0.67211034E+00 0.11964269E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.10467607E+01 0.29433496E+02
 0.67711034E+00 0.12284461E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.10382459E+01 0.29998043E+02
 0.68211034E+00 0.12610830E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.10297849E+01 0.30569285E+02
 0.68711034E+00 0.12943634E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.10213775E+01 0.31147701E+02
 0.69211034E+00 0.13283126E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.10130232E+01 0.31733736E+02
 0.69711034E+00 0.13629588E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.10047217E+01 0.32327899E+02
 0.70211034E+00 0.13983317E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.99647263E+00 0.32930711E+02
 0.70711034E+00 0.14344625E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.98827558E+00 0.33542719E+02
 0.71211034E+00 0.14713833E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.98013024E+00 0.34164479E+02
 0.71711034E+00 0.15091290E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.97203623E+00 0.34796586E+02
 0.72211034E+00 0.15477336E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.96399322E+00 0.35439608E+02
 0.72711034E+00 0.15872353E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.95600085E+00 0.36094186E+02
 0.73211034E+00 0.16276734E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.94805876E+00 0.36760973E+02
 0.73711034E+00 0.16690888E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.94016661E+00 0.37440634E+02
 0.74211034E+00 0.17115249E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.93232404E+00 0.38133881E+02
 0.74711034E+00 0.17550263E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.92453073E+00 0.38841425E+02
 0.75211034E+00 0.17996397E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.91678631E+00 0.39564007E+02
 0.75711034E+00 0.18454138E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.90909045E+00 0.40302395E+02
 0.76211034E+00 0.18924014E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.90144281E+00 0.41057422E+02
 0.76711034E+00 0.19406552E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.89384305E+00 0.41829898E+02
 0.77211034E+00 0.19902296E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.88629084E+00 0.42620651E+02
 0.77711034E+00 0.20411816E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.87878583E+00 0.43430538E+02
 0.78211034E+00 0.20935702E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.87132769E+00 0.44260443E+02
 0.78711034E+00 0.21474581E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.86391609E+00 0.45111300E+02
 0.79211034E+00 0.22029091E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.85655071E+00 0.45984044E+02
 0.79711034E+00 0.22599901E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.84923121E+00 0.46879649E+02
 0.80211034E+00 0.23187746E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.84195727E+00 0.47799206E+02
 0.80711034E+00 0.23793346E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.83472857E+00 0.48743742E+02
 0.81211034E+00 0.24417474E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.82754477E+00 0.49714372E+02
 0.81711034E+00 0.25060939E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.82040557E+00 0.50712252E+02
 0.82211034E+00 0.25724592E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.81331063E+00 0.51738597E+02
 0.82711034E+00 0.26409333E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.80625965E+00 0.52794690E+02
 0.83211034E+00 0.27116087E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.79925231E+00 0.53881834E+02
 0.83711034E+00 0.27845797E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.79228830E+00 0.55001333E+02
 0.84211034E+00 0.28599514E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.78536731E+00 0.56154674E+02
 0.84711034E+00 0.29378274E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.77848901E+00 0.57343283E+02
 0.85211034E+00 0.30183214E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.77165312E+00 0.58568744E+02
 0.85711034E+00 0.31015510E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.76485932E+00 0.59832680E+02
 0.86211034E+00 0.31876374E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.75810731E+00 0.61136746E+02
 0.86711034E+00 0.32767090E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.75139678E+00 0.62482698E+02
 0.87211034E+00 0.33689001E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.74472744E+00 0.63872360E+02
 0.87711034E+00 0.34643536E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.73809899E+00 0.65307678E+02
 0.88211034E+00 0.35632176E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.73151113E+00 0.66790654E+02
 0.88711034E+00 0.36656481E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.72496357E+00 0.68323388E+02
 0.89211034E+00 0.37718096E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.71845601E+00 0.69908092E+02
 0.89711034E+00 0.38818697E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.71198817E+00 0.71546988E+02
 0.90211034E+00 0.39960109E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.70555976E+00 0.73242517E+02
 0.90711034E+00 0.41144230E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.69917048E+00 0.74997206E+02
 0.91211034E+00 0.42373070E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.69282006E+00 0.76813723E+02
 0.91711034E+00 0.43648711E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.68650821E+00 0.78694811E+02
 0.92211034E+00 0.44973315E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.68023465E+00 0.80643296E+02
 0.92711034E+00 0.46349279E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.67399911E+00 0.82662364E+02
 0.93211034E+00 0.47778960E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.66780129E+00 0.84755059E+02
 0.93711034E+00 0.50764032E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.66164094E+00 0.89569808E+02
 0.94211034E+00 0.52392591E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.65551777E+00 0.91952676E+02
 0.94711034E+00 0.54087930E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.64943151E+00 0.94426968E+02
 0.95211034E+00 0.55853360E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.64338190E+00 0.96996996E+02
 0.95711034E+00 0.57692355E+02 0.19000000E+01 0.00000000E+00 0.59992480E-01 0.18568727E+01 0.63736866E+00 0.99667261E+02
