     k            crst-ang           q             ang            pmin          pmax          -t          crst-t
 0.62793525E+01 0.44785196E-01 0.89000000E+01 0.00000000E+00 0.10383498E+00 0.33985133E+01 0.32635228E+01 0.25175579E-02
 0.62893525E+01 0.46585551E-01 0.89000000E+01 0.00000000E+00 0.10365007E+00 0.33985133E+01 0.32451882E+01 0.26145994E-02
 0.62993525E+01 0.48457817E-01 0.89000000E+01 0.00000000E+00 0.10346606E+00 0.33985133E+01 0.32269031E+01 0.27153623E-02
 0.63093525E+01 0.50405117E-01 0.89000000E+01 0.00000000E+00 0.10328283E+00 0.33985133E+01 0.32086674E+01 0.28200038E-02
 0.63193525E+01 0.52430441E-01 0.89000000E+01 0.00000000E+00 0.10310029E+00 0.33985133E+01 0.31904809E+01 0.29286723E-02
 0.63293525E+01 0.54537224E-01 0.89000000E+01 0.00000000E+00 0.10291834E+00 0.33985133E+01 0.31723434E+01 0.30415405E-02
 0.63393525E+01 0.56728681E-01 0.89000000E+01 0.00000000E+00 0.10273688E+00 0.33985133E+01 0.31542546E+01 0.31587673E-02
 0.63493525E+01 0.59008530E-01 0.89000000E+01 0.00000000E+00 0.10255581E+00 0.33985133E+01 0.31362145E+01 0.32805391E-02
 0.63593525E+01 0.61380411E-01 0.89000000E+01 0.00000000E+00 0.10237502E+00 0.33985133E+01 0.31182228E+01 0.34070362E-02
 0.63693525E+01 0.63848312E-01 0.89000000E+01 0.00000000E+00 0.10219441E+00 0.33985133E+01 0.31002793E+01 0.35384576E-02
 0.63793525E+01 0.66416001E-01 0.89000000E+01 0.00000000E+00 0.10201388E+00 0.33985133E+01 0.30823839E+01 0.36749884E-02
 0.63893525E+01 0.69088222E-01 0.89000000E+01 0.00000000E+00 0.10183334E+00 0.33985133E+01 0.30645364E+01 0.38168670E-02
 0.63993525E+01 0.71869019E-01 0.89000000E+01 0.00000000E+00 0.10165267E+00 0.33985133E+01 0.30467365E+01 0.39642911E-02
 0.64093525E+01 0.74763096E-01 0.89000000E+01 0.00000000E+00 0.10147177E+00 0.33985133E+01 0.30289842E+01 0.41174940E-02
 0.64193525E+01 0.77775490E-01 0.89000000E+01 0.00000000E+00 0.10129055E+00 0.33985133E+01 0.30112792E+01 0.42767256E-02
