     k            crst-ang           q             ang            pmin          pmax          -t          crst-t
 0.41412872E+01 0.23991931E-05 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.48276594E+01 0.26000499E-06
 0.41512872E+01 0.26101260E-05 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.47998254E+01 0.28218279E-06
 0.41612872E+01 0.28386000E-05 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.47720881E+01 0.30614582E-06
 0.41712872E+01 0.30860017E-05 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.47444470E+01 0.33203044E-06
 0.41812872E+01 0.33538116E-05 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.47169016E+01 0.35998176E-06
 0.41912872E+01 0.36436262E-05 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.46894516E+01 0.39015594E-06
 0.42012872E+01 0.39571599E-05 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.46620964E+01 0.42272025E-06
 0.42112872E+01 0.42962553E-05 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.46348357E+01 0.45785403E-06
 0.42212872E+01 0.46628914E-05 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.46076690E+01 0.49574943E-06
 0.42312872E+01 0.50591885E-05 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.45805958E+01 0.53661176E-06
 0.42412872E+01 0.54874270E-05 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.45536158E+01 0.58066132E-06
 0.42512872E+01 0.59500581E-05 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.45267285E+01 0.62813441E-06
 0.42612872E+01 0.64497090E-05 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.44999334E+01 0.67928362E-06
 0.42712872E+01 0.69891984E-05 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.44732303E+01 0.73437929E-06
 0.42812872E+01 0.75715413E-05 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.44466185E+01 0.79370983E-06
 0.42912872E+01 0.82000033E-05 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.44200978E+01 0.85758716E-06
 0.43012872E+01 0.88780440E-05 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.43936676E+01 0.92634055E-06
 0.43112872E+01 0.96094251E-05 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.43673277E+01 0.10003277E-05
 0.43212872E+01 0.10398126E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.43410775E+01 0.10799255E-05
 0.43312872E+01 0.11248467E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.43149166E+01 0.11655427E-05
 0.43412872E+01 0.12165046E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.42888447E+01 0.12576131E-05
 0.43512872E+01 0.13152785E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.42628614E+01 0.13565999E-05
 0.43612872E+01 0.14216993E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.42369662E+01 0.14630019E-05
 0.43712872E+01 0.15363345E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.42111587E+01 0.15773507E-05
 0.43812872E+01 0.16597910E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.41854386E+01 0.17002137E-05
 0.43912872E+01 0.17927220E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.41598054E+01 0.18322003E-05
 0.44012872E+01 0.19358277E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.41342587E+01 0.19739621E-05
 0.44112872E+01 0.20898556E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.41087982E+01 0.21261934E-05
 0.44212872E+01 0.22556105E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.40834234E+01 0.22896400E-05
 0.44312872E+01 0.24339498E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.40581340E+01 0.24650943E-05
 0.44412872E+01 0.26257982E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.40329296E+01 0.26534097E-05
 0.44512872E+01 0.28321424E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.40078098E+01 0.28554943E-05
 0.44612872E+01 0.30540407E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.39827742E+01 0.30723201E-05
 0.44712872E+01 0.32926247E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.39578224E+01 0.33049241E-05
 0.44812872E+01 0.35491142E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.39329540E+01 0.35544223E-05
 0.44912872E+01 0.38248076E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.39081688E+01 0.38219992E-05
 0.45012872E+01 0.41211093E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.38834662E+01 0.41089347E-05
 0.45112872E+01 0.44395062E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.38588459E+01 0.44165791E-05
 0.45212872E+01 0.47816080E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.38343076E+01 0.47463930E-05
 0.45312872E+01 0.51491247E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.38098509E+01 0.50999233E-05
 0.45412872E+01 0.55439031E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.37854754E+01 0.54788384E-05
 0.45512872E+01 0.59679127E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.37611807E+01 0.58849130E-05
 0.45612872E+01 0.64232728E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.37369666E+01 0.63200538E-05
 0.45712872E+01 0.69122342E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.37128325E+01 0.67862798E-05
 0.45812872E+01 0.74372348E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.36887782E+01 0.72857757E-05
 0.45912872E+01 0.80008760E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.36648033E+01 0.78208671E-05
 0.46012872E+01 0.86059461E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.36409075E+01 0.83940414E-05
 0.46112872E+01 0.92554351E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.36170904E+01 0.90079610E-05
 0.46212872E+01 0.99525550E-04 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.35933516E+01 0.96654806E-05
 0.46312872E+01 0.10700741E-03 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.35696908E+01 0.10369647E-04
 0.46412872E+01 0.11503673E-03 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.35461076E+01 0.11123717E-04
 0.46512872E+01 0.12365312E-03 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.35226018E+01 0.11931189E-04
 0.46612872E+01 0.13289871E-03 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.34991729E+01 0.12795779E-04
 0.46712872E+01 0.14281915E-03 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.34758206E+01 0.13721504E-04
 0.46812872E+01 0.15346282E-03 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.34525445E+01 0.14712610E-04
 0.46912872E+01 0.16488235E-03 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.34293444E+01 0.15773714E-04
 0.47012872E+01 0.17713324E-03 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.34062199E+01 0.16909669E-04
 0.47112872E+01 0.19027604E-03 0.70000000E+01 0.00000000E+00 0.19732001E+01 0.25359884E+01 0.33831707E+01 0.18125765E-04
