     k            crst-ang           q             ang            pmin          pmax          -t          crst-t
 0.20041755E+00 0.11521340E-01 0.16000000E+01 0.00000000E+00 0.29040554E+00 0.17244928E+01 0.16440638E+01 0.11287483E+00
 0.20541755E+00 0.13247703E-01 0.16000000E+01 0.00000000E+00 0.28629556E+00 0.17244928E+01 0.16311872E+01 0.12662893E+00
 0.21041755E+00 0.15229862E-01 0.16000000E+01 0.00000000E+00 0.28223147E+00 0.17244928E+01 0.16183846E+01 0.14211630E+00
 0.21541755E+00 0.17504255E-01 0.16000000E+01 0.00000000E+00 0.27821297E+00 0.17244928E+01 0.16056557E+01 0.15954840E+00
 0.22041755E+00 0.20111359E-01 0.16000000E+01 0.00000000E+00 0.27423975E+00 0.17244928E+01 0.15930003E+01 0.17915344E+00
 0.22541755E+00 0.23097593E-01 0.16000000E+01 0.00000000E+00 0.27031153E+00 0.17244928E+01 0.15804182E+01 0.20119116E+00
 0.23041755E+00 0.26516123E-01 0.16000000E+01 0.00000000E+00 0.26642802E+00 0.17244928E+01 0.15679092E+01 0.22595625E+00
 0.23541755E+00 0.30426629E-01 0.16000000E+01 0.00000000E+00 0.26258895E+00 0.17244928E+01 0.15554729E+01 0.25377269E+00
 0.24041755E+00 0.34895504E-01 0.16000000E+01 0.00000000E+00 0.25879403E+00 0.17244928E+01 0.15431093E+01 0.28499235E+00
 0.24541755E+00 0.39995764E-01 0.16000000E+01 0.00000000E+00 0.25504301E+00 0.17244928E+01 0.15308180E+01 0.31999138E+00
 0.25041755E+00 0.45809612E-01 0.16000000E+01 0.00000000E+00 0.25133561E+00 0.17244928E+01 0.15185988E+01 0.35918794E+00
 0.25541755E+00 0.52429828E-01 0.16000000E+01 0.00000000E+00 0.24767158E+00 0.17244928E+01 0.15064515E+01 0.40304876E+00
 0.26041755E+00 0.59958886E-01 0.16000000E+01 0.00000000E+00 0.24405067E+00 0.17244928E+01 0.14943758E+01 0.45207781E+00
 0.26541755E+00 0.68510555E-01 0.16000000E+01 0.00000000E+00 0.24047264E+00 0.17244928E+01 0.14823715E+01 0.50682466E+00
 0.27041755E+00 0.78210239E-01 0.16000000E+01 0.00000000E+00 0.23693724E+00 0.17244928E+01 0.14704383E+01 0.56788268E+00
 0.27541755E+00 0.89195156E-01 0.16000000E+01 0.00000000E+00 0.23344423E+00 0.17244928E+01 0.14585759E+01 0.63588641E+00
 0.28041755E+00 0.10161959E+00 0.16000000E+01 0.00000000E+00 0.22999340E+00 0.17244928E+01 0.14467842E+01 0.71154462E+00
 0.28541755E+00 0.11565271E+00 0.16000000E+01 0.00000000E+00 0.22658450E+00 0.17244928E+01 0.14350628E+01 0.79561877E+00
 0.29041755E+00 0.13147843E+00 0.16000000E+01 0.00000000E+00 0.22321732E+00 0.17244928E+01 0.14234115E+01 0.88891768E+00
 0.29541755E+00 0.14929720E+00 0.16000000E+01 0.00000000E+00 0.21989164E+00 0.17244928E+01 0.14118300E+01 0.99230518E+00
 0.30041755E+00 0.16932760E+00 0.16000000E+01 0.00000000E+00 0.21660725E+00 0.17244928E+01 0.14003181E+01 0.11067062E+01
 0.30541755E+00 0.19180840E+00 0.16000000E+01 0.00000000E+00 0.21336395E+00 0.17244928E+01 0.13888754E+01 0.12331149E+01
 0.31041755E+00 0.21700487E+00 0.16000000E+01 0.00000000E+00 0.21016152E+00 0.17244928E+01 0.13775016E+01 0.13726288E+01
 0.31541755E+00 0.24520301E+00 0.16000000E+01 0.00000000E+00 0.20699978E+00 0.17244928E+01 0.13661966E+01 0.15264052E+01
 0.32041755E+00 0.27671022E+00 0.16000000E+01 0.00000000E+00 0.20387851E+00 0.17244928E+01 0.13549600E+01 0.16956600E+01
 0.32541755E+00 0.31185673E+00 0.16000000E+01 0.00000000E+00 0.20079755E+00 0.17244928E+01 0.13437915E+01 0.18816725E+01
 0.33041755E+00 0.35100005E+00 0.16000000E+01 0.00000000E+00 0.19775669E+00 0.17244928E+01 0.13326909E+01 0.20858062E+01
 0.33541755E+00 0.39452818E+00 0.16000000E+01 0.00000000E+00 0.19475576E+00 0.17244928E+01 0.13216578E+01 0.23095222E+01
 0.34041755E+00 0.44286512E+00 0.16000000E+01 0.00000000E+00 0.19179457E+00 0.17244928E+01 0.13106920E+01 0.25544030E+01
 0.34541755E+00 0.49646607E+00 0.16000000E+01 0.00000000E+00 0.18887295E+00 0.17244928E+01 0.12997931E+01 0.28221173E+01
 0.35041755E+00 0.55581602E+00 0.16000000E+01 0.00000000E+00 0.18599072E+00 0.17244928E+01 0.12889610E+01 0.31144051E+01
 0.35541755E+00 0.62143137E+00 0.16000000E+01 0.00000000E+00 0.18314773E+00 0.17244928E+01 0.12781951E+01 0.34330821E+01
 0.36041755E+00 0.69385771E+00 0.16000000E+01 0.00000000E+00 0.18034379E+00 0.17244928E+01 0.12674954E+01 0.37800224E+01
 0.36541755E+00 0.77367709E+00 0.16000000E+01 0.00000000E+00 0.17757875E+00 0.17244928E+01 0.12568614E+01 0.41571933E+01
 0.37041755E+00 0.86151487E+00 0.16000000E+01 0.00000000E+00 0.17485246E+00 0.17244928E+01 0.12462929E+01 0.45666856E+01
 0.37541755E+00 0.95804388E+00 0.16000000E+01 0.00000000E+00 0.17216474E+00 0.17244928E+01 0.12357896E+01 0.50107267E+01
 0.38041755E+00 0.10639804E+01 0.16000000E+01 0.00000000E+00 0.16951544E+00 0.17244928E+01 0.12253510E+01 0.54916515E+01
 0.38541755E+00 0.11800759E+01 0.16000000E+01 0.00000000E+00 0.16690442E+00 0.17244928E+01 0.12149771E+01 0.60118526E+01
 0.39041755E+00 0.13071243E+01 0.16000000E+01 0.00000000E+00 0.16433151E+00 0.17244928E+01 0.12046673E+01 0.65738143E+01
 0.39541755E+00 0.14459588E+01 0.16000000E+01 0.00000000E+00 0.16179658E+00 0.17244928E+01 0.11944215E+01 0.71800895E+01
 0.40041755E+00 0.15974559E+01 0.16000000E+01 0.00000000E+00 0.15929947E+00 0.17244928E+01 0.11842392E+01 0.78333164E+01
 0.40541755E+00 0.17625340E+01 0.16000000E+01 0.00000000E+00 0.15684004E+00 0.17244928E+01 0.11741202E+01 0.85362050E+01
 0.41041755E+00 0.19421633E+01 0.16000000E+01 0.00000000E+00 0.15441814E+00 0.17244928E+01 0.11640642E+01 0.92915828E+01
 0.41541755E+00 0.21373859E+01 0.16000000E+01 0.00000000E+00 0.15203363E+00 0.17244928E+01 0.11540709E+01 0.10102480E+02
 0.42041755E+00 0.23492857E+01 0.16000000E+01 0.00000000E+00 0.14968636E+00 0.17244928E+01 0.11441398E+01 0.10971977E+02
 0.42541755E+00 0.25790012E+01 0.16000000E+01 0.00000000E+00 0.14737619E+00 0.17244928E+01 0.11342708E+01 0.11903263E+02
 0.43041755E+00 0.28277144E+01 0.16000000E+01 0.00000000E+00 0.14510297E+00 0.17244928E+01 0.11244634E+01 0.12899577E+02
 0.43541755E+00 0.30966695E+01 0.16000000E+01 0.00000000E+00 0.14286657E+00 0.17244928E+01 0.11147174E+01 0.13964288E+02
