     k            crst-ang           q             ang            pmin          pmax          -t          crst-t
 0.58711034E+00 0.71500711E+01 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.12001129E+01 0.20136635E+02
 0.59211034E+00 0.74003097E+01 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.11906253E+01 0.20665385E+02
 0.59711034E+00 0.76548658E+01 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.11811981E+01 0.21197237E+02
 0.60211034E+00 0.79137939E+01 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.11718307E+01 0.21732261E+02
 0.60711034E+00 0.81771665E+01 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.11625228E+01 0.22270577E+02
 0.61211034E+00 0.84450684E+01 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.11532740E+01 0.22812334E+02
 0.61711034E+00 0.87175825E+01 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.11440839E+01 0.23357669E+02
 0.62211034E+00 0.89948278E+01 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.11349522E+01 0.23906814E+02
 0.62711034E+00 0.92769075E+01 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.11258784E+01 0.24459948E+02
 0.63211034E+00 0.95639578E+01 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.11168622E+01 0.25017333E+02
 0.63711034E+00 0.98561253E+01 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.11079033E+01 0.25579251E+02
 0.64211034E+00 0.10153553E+02 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.10990011E+01 0.26145963E+02
 0.64711034E+00 0.10456418E+02 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.10901554E+01 0.26717811E+02
 0.65211034E+00 0.10764904E+02 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.10813658E+01 0.27295140E+02
 0.65711034E+00 0.11079217E+02 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.10726319E+01 0.27878347E+02
 0.66211034E+00 0.11399547E+02 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.10639533E+01 0.28467772E+02
 0.66711034E+00 0.11726126E+02 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.10553297E+01 0.29063851E+02
 0.67211034E+00 0.12059204E+02 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.10467607E+01 0.29667047E+02
 0.67711034E+00 0.12399025E+02 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.10382459E+01 0.30277802E+02
 0.68211034E+00 0.12745876E+02 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.10297849E+01 0.30896645E+02
 0.68711034E+00 0.13100042E+02 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.10213775E+01 0.31524083E+02
 0.69211034E+00 0.13461812E+02 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.10130232E+01 0.32160623E+02
 0.69711034E+00 0.13831506E+02 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.10047217E+01 0.32806826E+02
 0.70211034E+00 0.14209481E+02 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.99647263E+00 0.33463326E+02
 0.70711034E+00 0.14596080E+02 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.98827558E+00 0.34130708E+02
 0.71211034E+00 0.14991689E+02 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.98013024E+00 0.34809640E+02
 0.71711034E+00 0.15396687E+02 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.97203623E+00 0.35500752E+02
 0.72211034E+00 0.15811499E+02 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.96399322E+00 0.36204765E+02
 0.72711034E+00 0.16236541E+02 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.95600085E+00 0.36922359E+02
 0.73211034E+00 0.16672285E+02 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.94805876E+00 0.37654323E+02
 0.73711034E+00 0.17119190E+02 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.94016661E+00 0.38401393E+02
 0.74211034E+00 0.17577757E+02 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.93232404E+00 0.39164379E+02
 0.74711034E+00 0.18048519E+02 0.19000000E+01 0.00000000E+00 0.10346152E+00 0.18564978E+01 0.92453073E+00 0.39944140E+02
