     k            crst-ang           q             ang            pmin          pmax          -t          crst-t
 0.59515521E+01 0.34239158E-01 0.86000000E+01 0.00000000E+00 0.98722067E-01 0.34056611E+01 0.34387173E+01 0.21015719E-02
 0.59615521E+01 0.35765372E-01 0.86000000E+01 0.00000000E+00 0.98348575E-01 0.34056611E+01 0.34193238E+01 0.21915673E-02
 0.59715521E+01 0.37356702E-01 0.86000000E+01 0.00000000E+00 0.97978586E-01 0.34056611E+01 0.33999847E+01 0.22852447E-02
 0.59815521E+01 0.39016251E-01 0.86000000E+01 0.00000000E+00 0.97612009E-01 0.34056611E+01 0.33806998E+01 0.23827752E-02
 0.59915521E+01 0.40746545E-01 0.86000000E+01 0.00000000E+00 0.97248752E-01 0.34056611E+01 0.33614689E+01 0.24842932E-02
 0.60015521E+01 0.42550743E-01 0.86000000E+01 0.00000000E+00 0.96888721E-01 0.34056611E+01 0.33422918E+01 0.25899715E-02
 0.60115521E+01 0.44431921E-01 0.86000000E+01 0.00000000E+00 0.96531822E-01 0.34056611E+01 0.33231682E+01 0.26999759E-02
 0.60215521E+01 0.46393498E-01 0.86000000E+01 0.00000000E+00 0.96177961E-01 0.34056611E+01 0.33040979E+01 0.28144924E-02
 0.60315521E+01 0.48438867E-01 0.86000000E+01 0.00000000E+00 0.95827043E-01 0.34056611E+01 0.32850808E+01 0.29337041E-02
 0.60415521E+01 0.50571543E-01 0.86000000E+01 0.00000000E+00 0.95478971E-01 0.34056611E+01 0.32661166E+01 0.30578001E-02
 0.60515521E+01 0.52795305E-01 0.86000000E+01 0.00000000E+00 0.95133649E-01 0.34056611E+01 0.32472051E+01 0.31869844E-02
 0.60615521E+01 0.55114133E-01 0.86000000E+01 0.00000000E+00 0.94790980E-01 0.34056611E+01 0.32283461E+01 0.33214716E-02
 0.60715521E+01 0.57531936E-01 0.86000000E+01 0.00000000E+00 0.94450866E-01 0.34056611E+01 0.32095395E+01 0.34614708E-02
 0.60815521E+01 0.60052904E-01 0.86000000E+01 0.00000000E+00 0.94113209E-01 0.34056611E+01 0.31907849E+01 0.36072064E-02
 0.60915521E+01 0.62682132E-01 0.86000000E+01 0.00000000E+00 0.93777909E-01 0.34056611E+01 0.31720823E+01 0.37589557E-02
 0.61015521E+01 0.65423640E-01 0.86000000E+01 0.00000000E+00 0.93444868E-01 0.34056611E+01 0.31534313E+01 0.39169298E-02
 0.61115521E+01 0.68282380E-01 0.86000000E+01 0.00000000E+00 0.93113985E-01 0.34056611E+01 0.31348318E+01 0.40813942E-02
 0.61215521E+01 0.71264061E-01 0.86000000E+01 0.00000000E+00 0.92785159E-01 0.34056611E+01 0.31162836E+01 0.42526577E-02
 0.61315521E+01 0.74373411E-01 0.86000000E+01 0.00000000E+00 0.92458289E-01 0.34056611E+01 0.30977865E+01 0.44309688E-02
 0.61415521E+01 0.77616247E-01 0.86000000E+01 0.00000000E+00 0.92133275E-01 0.34056611E+01 0.30793403E+01 0.46166389E-02
 0.61515521E+01 0.80998353E-01 0.86000000E+01 0.00000000E+00 0.91810014E-01 0.34056611E+01 0.30609448E+01 0.48099758E-02
 0.61615521E+01 0.84525750E-01 0.86000000E+01 0.00000000E+00 0.91488403E-01 0.34056611E+01 0.30425998E+01 0.50112991E-02
 0.61715521E+01 0.88205462E-01 0.86000000E+01 0.00000000E+00 0.91168340E-01 0.34056611E+01 0.30243051E+01 0.52209855E-02
 0.61815521E+01 0.92043372E-01 0.86000000E+01 0.00000000E+00 0.90849721E-01 0.34056611E+01 0.30060605E+01 0.54393424E-02
 0.61915521E+01 0.96046930E-01 0.86000000E+01 0.00000000E+00 0.90532443E-01 0.34056611E+01 0.29878658E+01 0.56667671E-02
 0.62015521E+01 0.10022347E+00 0.86000000E+01 0.00000000E+00 0.90216403E-01 0.34056611E+01 0.29697209E+01 0.59036480E-02
 0.62115521E+01 0.10458059E+00 0.86000000E+01 0.00000000E+00 0.89901495E-01 0.34056611E+01 0.29516254E+01 0.61503859E-02
 0.62215521E+01 0.10912650E+00 0.86000000E+01 0.00000000E+00 0.89587615E-01 0.34056611E+01 0.29335793E+01 0.64074158E-02
 0.62315521E+01 0.11386882E+00 0.86000000E+01 0.00000000E+00 0.89274659E-01 0.34056611E+01 0.29155824E+01 0.66751339E-02
 0.62415521E+01 0.11881762E+00 0.86000000E+01 0.00000000E+00 0.88962521E-01 0.34056611E+01 0.28976344E+01 0.69540798E-02
 0.62515521E+01 0.12398152E+00 0.86000000E+01 0.00000000E+00 0.88651096E-01 0.34056611E+01 0.28797351E+01 0.72447019E-02
 0.62615521E+01 0.12937008E+00 0.86000000E+01 0.00000000E+00 0.88340278E-01 0.34056611E+01 0.28618845E+01 0.75475024E-02
 0.62715521E+01 0.13499426E+00 0.86000000E+01 0.00000000E+00 0.88029962E-01 0.34056611E+01 0.28440822E+01 0.78630617E-02
 0.62815521E+01 0.14086316E+00 0.86000000E+01 0.00000000E+00 0.87720042E-01 0.34056611E+01 0.28263282E+01 0.81918475E-02
 0.62915521E+01 0.14698923E+00 0.86000000E+01 0.00000000E+00 0.87410412E-01 0.34056611E+01 0.28086221E+01 0.85345204E-02
 0.63015521E+01 0.15338318E+00 0.86000000E+01 0.00000000E+00 0.87100966E-01 0.34056611E+01 0.27909640E+01 0.88916347E-02
 0.63115521E+01 0.16005790E+00 0.86000000E+01 0.00000000E+00 0.86791597E-01 0.34056611E+01 0.27733534E+01 0.92638681E-02
