     k            crst-ang           q             ang            pmin          pmax          -t          crst-t
 0.50624307E+01 0.33789097E-04 0.78000000E+01 0.00000000E+00 0.19732001E+01 0.25909890E+01 0.40144361E+01 0.26882691E-05
 0.50724307E+01 0.36221137E-04 0.78000000E+01 0.00000000E+00 0.19732001E+01 0.25909890E+01 0.39915463E+01 0.28760817E-05
 0.50824307E+01 0.38824652E-04 0.78000000E+01 0.00000000E+00 0.19732001E+01 0.25909890E+01 0.39687278E+01 0.30767440E-05
 0.50924307E+01 0.41611643E-04 0.78000000E+01 0.00000000E+00 0.19732001E+01 0.25909890E+01 0.39459803E+01 0.32911297E-05
 0.51024307E+01 0.44594911E-04 0.78000000E+01 0.00000000E+00 0.19732001E+01 0.25909890E+01 0.39233035E+01 0.35201685E-05
 0.51124307E+01 0.47788305E-04 0.78000000E+01 0.00000000E+00 0.19732001E+01 0.25909890E+01 0.39006970E+01 0.37648654E-05
 0.51224307E+01 0.51206501E-04 0.78000000E+01 0.00000000E+00 0.19732001E+01 0.25909890E+01 0.38781605E+01 0.40262827E-05
 0.51324307E+01 0.54865235E-04 0.78000000E+01 0.00000000E+00 0.19732001E+01 0.25909890E+01 0.38556939E+01 0.43055577E-05
 0.51424307E+01 0.58781484E-04 0.78000000E+01 0.00000000E+00 0.19732001E+01 0.25909890E+01 0.38332967E+01 0.46039156E-05
 0.51524307E+01 0.62973462E-04 0.78000000E+01 0.00000000E+00 0.19732001E+01 0.25909890E+01 0.38109686E+01 0.49226694E-05
 0.51624307E+01 0.67460451E-04 0.78000000E+01 0.00000000E+00 0.19732001E+01 0.25909890E+01 0.37887095E+01 0.52632047E-05
 0.51724307E+01 0.72263324E-04 0.78000000E+01 0.00000000E+00 0.19732001E+01 0.25909890E+01 0.37665189E+01 0.56270207E-05
 0.51824307E+01 0.77404341E-04 0.78000000E+01 0.00000000E+00 0.19732001E+01 0.25909890E+01 0.37443966E+01 0.60157125E-05
 0.51924307E+01 0.82907487E-04 0.78000000E+01 0.00000000E+00 0.19732001E+01 0.25909890E+01 0.37223422E+01 0.64309969E-05
 0.52024307E+01 0.88798398E-04 0.78000000E+01 0.00000000E+00 0.19732001E+01 0.25909890E+01 0.37003556E+01 0.68747053E-05
 0.52124307E+01 0.95104426E-04 0.78000000E+01 0.00000000E+00 0.19732001E+01 0.25909890E+01 0.36784364E+01 0.73487876E-05
 0.52224307E+01 0.10185522E-03 0.78000000E+01 0.00000000E+00 0.19732001E+01 0.25909890E+01 0.36565844E+01 0.78553561E-05
 0.52324307E+01 0.10908208E-03 0.78000000E+01 0.00000000E+00 0.19732001E+01 0.25909890E+01 0.36347991E+01 0.83966330E-05
 0.52424307E+01 0.11681918E-03 0.78000000E+01 0.00000000E+00 0.19732001E+01 0.25909890E+01 0.36130805E+01 0.89750469E-05
 0.52524307E+01 0.12510271E-03 0.78000000E+01 0.00000000E+00 0.19732001E+01 0.25909890E+01 0.35914281E+01 0.95931592E-05
 0.52624307E+01 0.13397175E-03 0.78000000E+01 0.00000000E+00 0.19732001E+01 0.25909890E+01 0.35698417E+01 0.10253735E-04
 0.52724307E+01 0.14346821E-03 0.78000000E+01 0.00000000E+00 0.19732001E+01 0.25909890E+01 0.35483210E+01 0.10959735E-04
 0.52824307E+01 0.15363714E-03 0.78000000E+01 0.00000000E+00 0.19732001E+01 0.25909890E+01 0.35268658E+01 0.11714336E-04
 0.52924307E+01 0.16452658E-03 0.78000000E+01 0.00000000E+00 0.19732001E+01 0.25909890E+01 0.35054758E+01 0.12520917E-04
 0.53024307E+01 0.17618874E-03 0.78000000E+01 0.00000000E+00 0.19732001E+01 0.25909890E+01 0.34841506E+01 0.13383152E-04
 0.53124307E+01 0.18867895E-03 0.78000000E+01 0.00000000E+00 0.19732001E+01 0.25909890E+01 0.34628901E+01 0.14304920E-04
 0.53224307E+01 0.20205726E-03 0.78000000E+01 0.00000000E+00 0.19732001E+01 0.25909890E+01 0.34416939E+01 0.15290430E-04
 0.53324307E+01 0.21638776E-03 0.78000000E+01 0.00000000E+00 0.19732001E+01 0.25909890E+01 0.34205617E+01 0.16344164E-04
