     k            crst-ang           q             ang            pmin          pmax          -t          crst-t
 0.52871116E+01 0.82419883E-02 0.80000000E+01 0.00000000E+00 0.13253697E+00 0.34210997E+01 0.38529401E+01 0.61217191E-03
 0.52971116E+01 0.87295849E-02 0.80000000E+01 0.00000000E+00 0.13169241E+00 0.34210997E+01 0.38310328E+01 0.64716400E-03
 0.53071116E+01 0.92440492E-02 0.80000000E+01 0.00000000E+00 0.13085476E+00 0.34210997E+01 0.38091919E+01 0.68401230E-03
 0.53171116E+01 0.97867464E-02 0.80000000E+01 0.00000000E+00 0.13002399E+00 0.34210997E+01 0.37874172E+01 0.72280715E-03
 0.53271116E+01 0.10359142E-01 0.80000000E+01 0.00000000E+00 0.12920009E+00 0.34210997E+01 0.37657083E+01 0.76364560E-03
 0.53371116E+01 0.10962720E-01 0.80000000E+01 0.00000000E+00 0.12838302E+00 0.34210997E+01 0.37440650E+01 0.80662544E-03
 0.53471116E+01 0.11599108E-01 0.80000000E+01 0.00000000E+00 0.12757277E+00 0.34210997E+01 0.37224870E+01 0.85185410E-03
 0.53571116E+01 0.12269957E-01 0.80000000E+01 0.00000000E+00 0.12676929E+00 0.34210997E+01 0.37009740E+01 0.89944009E-03
 0.53671116E+01 0.12977011E-01 0.80000000E+01 0.00000000E+00 0.12597257E+00 0.34210997E+01 0.36795258E+01 0.94949775E-03
 0.53771116E+01 0.13722088E-01 0.80000000E+01 0.00000000E+00 0.12518258E+00 0.34210997E+01 0.36581421E+01 0.10021461E-02
 0.53871116E+01 0.14507128E-01 0.80000000E+01 0.00000000E+00 0.12439929E+00 0.34210997E+01 0.36368227E+01 0.10575121E-02
 0.53971116E+01 0.15334191E-01 0.80000000E+01 0.00000000E+00 0.12362268E+00 0.34210997E+01 0.36155672E+01 0.11157306E-02
 0.54071116E+01 0.16205254E-01 0.80000000E+01 0.00000000E+00 0.12285273E+00 0.34210997E+01 0.35943754E+01 0.11769293E-02
 0.54171116E+01 0.17122665E-01 0.80000000E+01 0.00000000E+00 0.12208940E+00 0.34210997E+01 0.35732470E+01 0.12412620E-02
 0.54271116E+01 0.18088703E-01 0.80000000E+01 0.00000000E+00 0.12133267E+00 0.34210997E+01 0.35521818E+01 0.13088761E-02
 0.54371116E+01 0.19105814E-01 0.80000000E+01 0.00000000E+00 0.12058251E+00 0.34210997E+01 0.35311794E+01 0.13799304E-02
 0.54471116E+01 0.20176572E-01 0.80000000E+01 0.00000000E+00 0.11983891E+00 0.34210997E+01 0.35102398E+01 0.14545913E-02
 0.54571116E+01 0.21303693E-01 0.80000000E+01 0.00000000E+00 0.11910183E+00 0.34210997E+01 0.34893624E+01 0.15330346E-02
 0.54671116E+01 0.22489872E-01 0.80000000E+01 0.00000000E+00 0.11837125E+00 0.34210997E+01 0.34685473E+01 0.16154329E-02
 0.54771116E+01 0.23738189E-01 0.80000000E+01 0.00000000E+00 0.11764714E+00 0.34210997E+01 0.34477939E+01 0.17019855E-02
 0.54871116E+01 0.25051665E-01 0.80000000E+01 0.00000000E+00 0.11692948E+00 0.34210997E+01 0.34271022E+01 0.17928861E-02
 0.54971116E+01 0.26433498E-01 0.80000000E+01 0.00000000E+00 0.11621825E+00 0.34210997E+01 0.34064718E+01 0.18883390E-02
 0.55071116E+01 0.27887085E-01 0.80000000E+01 0.00000000E+00 0.11551343E+00 0.34210997E+01 0.33859025E+01 0.19885620E-02
 0.55171116E+01 0.29415960E-01 0.80000000E+01 0.00000000E+00 0.11481498E+00 0.34210997E+01 0.33653941E+01 0.20937805E-02
 0.55271116E+01 0.31023875E-01 0.80000000E+01 0.00000000E+00 0.11412289E+00 0.34210997E+01 0.33449462E+01 0.22042340E-02
 0.55371116E+01 0.32714601E-01 0.80000000E+01 0.00000000E+00 0.11343713E+00 0.34210997E+01 0.33245587E+01 0.23201616E-02
 0.55471116E+01 0.34492362E-01 0.80000000E+01 0.00000000E+00 0.11275768E+00 0.34210997E+01 0.33042313E+01 0.24418327E-02
 0.55571116E+01 0.36361313E-01 0.80000000E+01 0.00000000E+00 0.11208452E+00 0.34210997E+01 0.32839637E+01 0.25695100E-02
 0.55671116E+01 0.38325937E-01 0.80000000E+01 0.00000000E+00 0.11141763E+00 0.34210997E+01 0.32637558E+01 0.27034773E-02
 0.55771116E+01 0.40390901E-01 0.80000000E+01 0.00000000E+00 0.11075699E+00 0.34210997E+01 0.32436071E+01 0.28440294E-02
 0.55871116E+01 0.42561276E-01 0.80000000E+01 0.00000000E+00 0.11010258E+00 0.34210997E+01 0.32235176E+01 0.29914873E-02
 0.55971116E+01 0.44842013E-01 0.80000000E+01 0.00000000E+00 0.10945437E+00 0.34210997E+01 0.32034870E+01 0.31461615E-02
 0.56071116E+01 0.47238689E-01 0.80000000E+01 0.00000000E+00 0.10881235E+00 0.34210997E+01 0.31835150E+01 0.33084038E-02
 0.56171116E+01 0.49756888E-01 0.80000000E+01 0.00000000E+00 0.10817651E+00 0.34210997E+01 0.31636013E+01 0.34785643E-02
 0.56271116E+01 0.52402660E-01 0.80000000E+01 0.00000000E+00 0.10754682E+00 0.34210997E+01 0.31437459E+01 0.36570229E-02
 0.56371116E+01 0.55182214E-01 0.80000000E+01 0.00000000E+00 0.10692327E+00 0.34210997E+01 0.31239483E+01 0.38441681E-02
 0.56471116E+01 0.58102077E-01 0.80000000E+01 0.00000000E+00 0.10630584E+00 0.34210997E+01 0.31042084E+01 0.40404074E-02
 0.56571116E+01 0.61169121E-01 0.80000000E+01 0.00000000E+00 0.10569452E+00 0.34210997E+01 0.30845260E+01 0.42461700E-02
 0.56671116E+01 0.64390393E-01 0.80000000E+01 0.00000000E+00 0.10508930E+00 0.34210997E+01 0.30649007E+01 0.44618934E-02
 0.56771116E+01 0.67773744E-01 0.80000000E+01 0.00000000E+00 0.10449016E+00 0.34210997E+01 0.30453324E+01 0.46880683E-02
 0.56871116E+01 0.71326641E-01 0.80000000E+01 0.00000000E+00 0.10389709E+00 0.34210997E+01 0.30258209E+01 0.49251549E-02
