     k            crst-ang           q             ang            pmin          pmax          -t          crst-t
 0.32000000E+01 0.13858982E-19 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.10961373E+02 0.16592712E-20
 0.32100000E+01 0.20243864E-19 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.10915310E+02 0.24161527E-20
 0.32200000E+01 0.29371273E-19 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.10869425E+02 0.34946438E-20
 0.32300000E+01 0.42339362E-19 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.10823715E+02 0.50220126E-20
 0.32400000E+01 0.60655215E-19 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.10778182E+02 0.71723116E-20
 0.32500000E+01 0.86376501E-19 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.10732823E+02 0.10182356E-19
 0.32600000E+01 0.12229719E-18 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.10687638E+02 0.14372585E-19
 0.32700000E+01 0.17219459E-18 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.10642626E+02 0.20174731E-19
 0.32800000E+01 0.24115064E-18 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.10597786E+02 0.28167648E-19
 0.32900000E+01 0.33597115E-18 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.10553117E+02 0.39123897E-19
 0.33000000E+01 0.46573262E-18 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.10508619E+02 0.54070294E-19
 0.33100000E+01 0.64248469E-18 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.10464291E+02 0.74365380E-19
 0.33200000E+01 0.88216205E-18 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.10420131E+02 0.10179965E-18
 0.33300000E+01 0.12057462E-17 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.10376140E+02 0.13872275E-18
 0.33400000E+01 0.16407580E-17 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.10332316E+02 0.18820627E-18
 0.33500000E+01 0.22231587E-17 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.10288658E+02 0.25425041E-18
 0.33600000E+01 0.29997522E-17 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.10245166E+02 0.34204411E-18
 0.33700000E+01 0.40312317E-17 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.10201839E+02 0.45829369E-18
 0.33800000E+01 0.53959971E-17 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.10158676E+02 0.61163316E-18
 0.33900000E+01 0.71950310E-17 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.10115676E+02 0.81314685E-18
 0.34000000E+01 0.95578342E-17 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.10072839E+02 0.10770022E-17
 0.34100000E+01 0.12650113E-16 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.10030163E+02 0.14212682E-17
 0.34200000E+01 0.16683086E-16 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.99876481E+01 0.18689010E-17
 0.34300000E+01 0.21925120E-16 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.99452935E+01 0.24489723E-17
 0.34400000E+01 0.28716217E-16 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.99030983E+01 0.31981939E-17
 0.34500000E+01 0.37485940E-16 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.98610617E+01 0.41627979E-17
 0.34600000E+01 0.48775145E-16 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.98191829E+01 0.54008048E-17
 0.34700000E+01 0.63263108E-16 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.97774613E+01 0.69848496E-17
 0.34800000E+01 0.81800378E-16 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.97358959E+01 0.90055882E-17
 0.34900000E+01 0.10544919E-15 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.96944862E+01 0.11575875E-16
 0.35000000E+01 0.13553267E-15 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.96532313E+01 0.14835834E-16
 0.35100000E+01 0.17369369E-15 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.96121305E+01 0.18958892E-16
 0.35200000E+01 0.22196770E-15 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.95711830E+01 0.24159232E-16
 0.35300000E+01 0.28286946E-15 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.95303882E+01 0.30700636E-16
 0.35400000E+01 0.35949858E-15 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.94897453E+01 0.38907196E-16
 0.35500000E+01 0.45566539E-15 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.94492535E+01 0.49176057E-16
 0.35600000E+01 0.57604505E-15 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.94089122E+01 0.61992973E-16
 0.35700000E+01 0.72635520E-15 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.93687206E+01 0.77950131E-16
 0.35800000E+01 0.91358133E-15 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.93286780E+01 0.97768781E-16
 0.35900000E+01 0.11462264E-14 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.92887837E+01 0.12232408E-15
 0.36000000E+01 0.14346303E-14 0.82000000E+01 0.00000000E+00 0.19593361E+01 0.39664248E+01 0.92490369E+01 0.15267696E-15
