     k            crst-ang           q             ang            pmin          pmax          -t          crst-t
 0.70742473E+00 0.68080355E+01 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.10944477E+01 0.15116855E+02
 0.71242473E+00 0.69414299E+01 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.10858770E+01 0.15304876E+02
 0.71742473E+00 0.70770304E+01 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.10773604E+01 0.15495107E+02
 0.72242473E+00 0.72149455E+01 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.10688975E+01 0.15687738E+02
 0.72742473E+00 0.73552772E+01 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.10604878E+01 0.15882938E+02
 0.73242473E+00 0.74981680E+01 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.10521310E+01 0.16080962E+02
 0.73742473E+00 0.76437190E+01 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.10438268E+01 0.16281967E+02
 0.74242473E+00 0.77920557E+01 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.10355747E+01 0.16486159E+02
 0.74742473E+00 0.79433208E+01 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.10273745E+01 0.16693773E+02
 0.75242473E+00 0.80976519E+01 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.10192257E+01 0.16905029E+02
 0.75742473E+00 0.82551789E+01 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.10111280E+01 0.17120123E+02
 0.76242473E+00 0.84160498E+01 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.10030810E+01 0.17339285E+02
 0.76742473E+00 0.85804125E+01 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.99508441E+00 0.17562739E+02
 0.77242473E+00 0.87484128E+01 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.98713784E+00 0.17790697E+02
 0.77742473E+00 0.89202030E+01 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.97924095E+00 0.18023381E+02
 0.78242473E+00 0.90959449E+01 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.97139337E+00 0.18261024E+02
 0.78742473E+00 0.92758211E+01 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.96359476E+00 0.18503896E+02
 0.79242473E+00 0.94599789E+01 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.95584477E+00 0.18752191E+02
 0.79742473E+00 0.96486220E+01 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.94814306E+00 0.19006207E+02
 0.80242473E+00 0.98419329E+01 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.94048928E+00 0.19266195E+02
 0.80742473E+00 0.10040095E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.93288310E+00 0.19532402E+02
 0.81242473E+00 0.10243323E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.92532417E+00 0.19805125E+02
 0.81742473E+00 0.10451819E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.91781216E+00 0.20084637E+02
 0.82242473E+00 0.10665798E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.91034673E+00 0.20371222E+02
 0.82742473E+00 0.10885504E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.90292754E+00 0.20665215E+02
 0.83242473E+00 0.11111147E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.89555428E+00 0.20966879E+02
 0.83742473E+00 0.11342991E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.88822659E+00 0.21276573E+02
 0.84242473E+00 0.11581284E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.88094417E+00 0.21594615E+02
 0.84742473E+00 0.11826289E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.87370668E+00 0.21921346E+02
 0.85242473E+00 0.12078283E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.86651380E+00 0.22257124E+02
 0.85742473E+00 0.12337544E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.85936520E+00 0.22602297E+02
 0.86242473E+00 0.12604380E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.85226057E+00 0.22957265E+02
 0.86742473E+00 0.13452103E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.84519960E+00 0.24360054E+02
 0.87242473E+00 0.13760689E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.83818196E+00 0.24776050E+02
 0.87742473E+00 0.14078952E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.83120733E+00 0.25204630E+02
 0.88242473E+00 0.14407307E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.82427542E+00 0.25646317E+02
 0.88742473E+00 0.14746163E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.81738591E+00 0.26101614E+02
 0.89242473E+00 0.15095977E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.81053849E+00 0.26571097E+02
 0.89742473E+00 0.15457204E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.80373285E+00 0.27055326E+02
 0.90242473E+00 0.15830299E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.79696870E+00 0.27554846E+02
 0.90742473E+00 0.16215793E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.79024573E+00 0.28070325E+02
 0.91242473E+00 0.16614199E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.78356364E+00 0.28602383E+02
 0.91742473E+00 0.17026084E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.77692213E+00 0.29151722E+02
 0.92242473E+00 0.17451992E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.77032091E+00 0.29718983E+02
 0.92742473E+00 0.17892548E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.76375968E+00 0.30304937E+02
 0.93242473E+00 0.18348391E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.75723815E+00 0.30910360E+02
 0.93742473E+00 0.18820150E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.75075604E+00 0.31535995E+02
 0.94242473E+00 0.19308561E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.74431305E+00 0.32182747E+02
 0.94742473E+00 0.19814324E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.73790890E+00 0.32851440E+02
 0.95242473E+00 0.20338191E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.73154330E+00 0.33542971E+02
 0.95742473E+00 0.20880980E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.72521598E+00 0.34258323E+02
 0.96242473E+00 0.21443514E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.71892664E+00 0.34998470E+02
 0.96742473E+00 0.22026697E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.71267503E+00 0.35764491E+02
 0.97242473E+00 0.22631442E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.70646085E+00 0.36557467E+02
 0.97742473E+00 0.23258709E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.70028383E+00 0.37378524E+02
 0.98242473E+00 0.23909515E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.69414371E+00 0.38228860E+02
 0.98742473E+00 0.24584959E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.68804021E+00 0.39109778E+02
 0.99242473E+00 0.25286124E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.68197307E+00 0.40022531E+02
 0.99742473E+00 0.26014244E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.67594201E+00 0.40968583E+02
 0.10024247E+01 0.26770506E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.66994678E+00 0.41949296E+02
 0.10074247E+01 0.27556283E+02 0.20000000E+01 0.00000000E+00 0.10778337E+00 0.18803142E+01 0.66398710E+00 0.42966294E+02
