     k            crst-ang           q             ang            pmin          pmax          -t          crst-t
 0.31300000E+01 0.12086140E-19 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37834484E+01 0.10779588E+02 0.15163630E-20
 0.31400000E+01 0.18231947E-19 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37837473E+01 0.10733414E+02 0.22801493E-20
 0.31500000E+01 0.27264815E-19 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839026E+01 0.10687419E+02 0.33990057E-20
 0.31600000E+01 0.40439065E-19 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.10641603E+02 0.50254378E-20
 0.31700000E+01 0.59513856E-19 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.10595963E+02 0.73725666E-20
 0.31800000E+01 0.86940777E-19 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.10550500E+02 0.10736340E-19
 0.31900000E+01 0.12611516E-18 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.10505212E+02 0.15525174E-19
 0.32000000E+01 0.18171277E-18 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.10460099E+02 0.22299511E-19
 0.32100000E+01 0.26013288E-18 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.10415160E+02 0.31823658E-19
 0.32200000E+01 0.37009022E-18 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.10370394E+02 0.45134810E-19
 0.32300000E+01 0.52338578E-18 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.10325799E+02 0.63632543E-19
 0.32400000E+01 0.73592518E-18 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.10281376E+02 0.89196648E-19
 0.32500000E+01 0.10290484E-17 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.10237123E+02 0.12434041E-18
 0.32600000E+01 0.14312421E-17 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.10193040E+02 0.17240719E-18
 0.32700000E+01 0.19803800E-17 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.10149126E+02 0.23782672E-18
 0.32800000E+01 0.27265727E-17 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.10105380E+02 0.32643981E-18
 0.32900000E+01 0.37358617E-17 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.10061801E+02 0.44591776E-18
 0.33000000E+01 0.50949178E-17 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.10018388E+02 0.60629379E-18
 0.33100000E+01 0.69170032E-17 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.99751410E+01 0.82063467E-18
 0.33200000E+01 0.93495859E-17 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.99320586E+01 0.11058957E-17
 0.33300000E+01 0.12583853E-16 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.98891402E+01 0.14839843E-17
 0.33400000E+01 0.16866775E-16 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.98463849E+01 0.19831039E-17
 0.33500000E+01 0.22516288E-16 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.98037921E+01 0.26394404E-17
 0.33600000E+01 0.29940085E-16 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.97613608E+01 0.34992392E-17
 0.33700000E+01 0.39659357E-16 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.97190904E+01 0.46214222E-17
 0.33800000E+01 0.52338010E-16 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.96769800E+01 0.60807953E-17
 0.33900000E+01 0.68819080E-16 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.96350289E+01 0.79720322E-17
 0.34000000E+01 0.90169697E-16 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.95932364E+01 0.10414575E-16
 0.34100000E+01 0.11773651E-15 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.95516016E+01 0.13558657E-16
 0.34200000E+01 0.15321343E-15 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.95101238E+01 0.17592623E-16
 0.34300000E+01 0.19872528E-15 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.94688022E+01 0.22751964E-16
 0.34400000E+01 0.25692974E-15 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.94276361E+01 0.29330254E-16
 0.34500000E+01 0.33114135E-15 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.93866248E+01 0.37692436E-16
 0.34600000E+01 0.42548168E-15 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.93457675E+01 0.48290827E-16
 0.34700000E+01 0.54506240E-15 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.93050634E+01 0.61684583E-16
 0.34800000E+01 0.69620490E-15 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.92645118E+01 0.78562937E-16
 0.34900000E+01 0.88670679E-15 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.92241121E+01 0.99773334E-16
 0.35000000E+01 0.11261651E-14 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.91838634E+01 0.12635542E-15
 0.35100000E+01 0.14263563E-14 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.91437651E+01 0.15958086E-15
 0.35200000E+01 0.18016944E-14 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.91038163E+01 0.20100106E-15
 0.35300000E+01 0.22697960E-14 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.90640165E+01 0.25250617E-15
 0.35400000E+01 0.28521195E-14 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.90243649E+01 0.31639116E-15
 0.35500000E+01 0.35747490E-14 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.89848607E+01 0.39543679E-15
 0.35600000E+01 0.44693387E-14 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.89455033E+01 0.49300707E-15
 0.35700000E+01 0.55741925E-14 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.89062920E+01 0.61315973E-15
 0.35800000E+01 0.69356020E-14 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.88672260E+01 0.76078338E-15
 0.35900000E+01 0.86093081E-14 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.88283048E+01 0.94174578E-15
 0.36000000E+01 0.10662409E-13 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.87895275E+01 0.11630884E-14
 0.36100000E+01 0.13175387E-13 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.87508935E+01 0.14332305E-14
 0.36200000E+01 0.16244647E-13 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.87124021E+01 0.17622259E-14
 0.36300000E+01 0.19985473E-13 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.86740526E+01 0.21620597E-14
 0.36400000E+01 0.24535309E-13 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.86358444E+01 0.26469761E-14
 0.36500000E+01 0.30058009E-13 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.85977768E+01 0.32339048E-14
 0.36600000E+01 0.36748125E-13 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.85598491E+01 0.39428838E-14
 0.36700000E+01 0.44836643E-13 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.85220606E+01 0.47976317E-14
 0.36800000E+01 0.54596995E-13 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.84844108E+01 0.58261384E-14
 0.36900000E+01 0.66352426E-13 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.84468988E+01 0.70613919E-14
 0.37000000E+01 0.80484502E-13 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.84095241E+01 0.85422133E-14
 0.37100000E+01 0.97442822E-13 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.83722860E+01 0.10314207E-13
 0.37200000E+01 0.11775589E-12 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.83351838E+01 0.12430814E-13
 0.37300000E+01 0.14204455E-12 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.82982170E+01 0.14954629E-13
 0.37400000E+01 0.17103636E-12 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.82613848E+01 0.17958776E-13
 0.37500000E+01 0.20558414E-12 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.82246867E+01 0.21528720E-13
 0.37600000E+01 0.24668255E-12 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.81881220E+01 0.25763832E-13
 0.37700000E+01 0.29549337E-12 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.81516900E+01 0.30779834E-13
 0.37800000E+01 0.35337108E-12 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.81153902E+01 0.36711243E-13
 0.37900000E+01 0.42188883E-12 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.80792219E+01 0.43713813E-13
 0.38000000E+01 0.50287727E-12 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.80431844E+01 0.51968274E-13
 0.38100000E+01 0.59845771E-12 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.80072772E+01 0.61683409E-13
 0.38200000E+01 0.71108955E-12 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.79714997E+01 0.73100578E-13
 0.38300000E+01 0.84361440E-12 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.79358512E+01 0.86497805E-13
 0.38400000E+01 0.99931957E-12 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.79003311E+01 0.10219580E-12
 0.38500000E+01 0.11819959E-11 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.78649389E+01 0.12056329E-12
 0.38600000E+01 0.13960090E-11 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.78296738E+01 0.14202369E-12
 0.38700000E+01 0.16463854E-11 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.77945354E+01 0.16706305E-12
 0.38800000E+01 0.19388949E-11 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.77595230E+01 0.19623769E-12
 0.38900000E+01 0.22801671E-11 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.77246360E+01 0.23018496E-12
 0.39000000E+01 0.26777992E-11 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.76898738E+01 0.26963315E-12
 0.39100000E+01 0.31404845E-11 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.76552359E+01 0.31541313E-12
 0.39200000E+01 0.36781731E-11 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.76207217E+01 0.36847326E-12
 0.39300000E+01 0.43022228E-11 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.75863305E+01 0.42989286E-12
 0.39400000E+01 0.50255914E-11 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.75520618E+01 0.50089977E-12
 0.39500000E+01 0.58630431E-11 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.75179151E+01 0.58288901E-12
 0.39600000E+01 0.68314018E-11 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.74838897E+01 0.67744575E-12
 0.39700000E+01 0.79497624E-11 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.74499851E+01 0.78636382E-12
 0.39800000E+01 0.92398577E-11 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.74162007E+01 0.91167929E-12
 0.39900000E+01 0.10726304E-10 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.73825359E+01 0.10556917E-11
 0.40000000E+01 0.12437024E-10 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.73489903E+01 0.12210019E-11
 0.40100000E+01 0.14403618E-10 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.73155632E+01 0.14105456E-11
 0.40200000E+01 0.16661863E-10 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.72822540E+01 0.16276364E-11
 0.40300000E+01 0.19252141E-10 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.72490623E+01 0.18760045E-11
 0.40400000E+01 0.22220064E-10 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.72159875E+01 0.21598512E-11
 0.40500000E+01 0.25617093E-10 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.71830291E+01 0.24839034E-11
 0.40600000E+01 0.29501117E-10 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.71501864E+01 0.28534634E-11
 0.40700000E+01 0.33937414E-10 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.71174589E+01 0.32744941E-11
 0.40800000E+01 0.38999241E-10 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.70848462E+01 0.37536681E-11
 0.40900000E+01 0.44769106E-10 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.70523477E+01 0.42984808E-11
 0.41000000E+01 0.51339427E-10 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.70199628E+01 0.49173038E-11
 0.41100000E+01 0.58813992E-10 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.69876910E+01 0.56195134E-11
 0.41200000E+01 0.67309043E-10 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.69555319E+01 0.64155823E-11
 0.41300000E+01 0.76954532E-10 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.69234848E+01 0.73171849E-11
 0.41400000E+01 0.87896108E-10 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.68915493E+01 0.83373721E-11
 0.41500000E+01 0.10029652E-09 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.68597248E+01 0.94906866E-11
 0.41600000E+01 0.11433708E-09 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.68280108E+01 0.10793285E-10
 0.41700000E+01 0.13022073E-09 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.67964068E+01 0.12263204E-10
 0.41800000E+01 0.14817346E-09 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.67649124E+01 0.13920474E-10
 0.41900000E+01 0.16844677E-09 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.67335269E+01 0.15787325E-10
 0.42000000E+01 0.19132111E-09 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.67022499E+01 0.17888481E-10
 0.42100000E+01 0.21710801E-09 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.66710810E+01 0.20251334E-10
 0.42200000E+01 0.24615408E-09 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.66400195E+01 0.22906275E-10
 0.42300000E+01 0.27884427E-09 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.66090650E+01 0.25886971E-10
 0.42400000E+01 0.31560549E-09 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.65782170E+01 0.29230656E-10
 0.42500000E+01 0.35691134E-09 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.65474750E+01 0.32978530E-10
 0.42600000E+01 0.40328664E-09 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.65168386E+01 0.37176125E-10
 0.42700000E+01 0.45531340E-09 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.64863072E+01 0.41873806E-10
 0.42800000E+01 0.51363509E-09 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.64558803E+01 0.47127108E-10
 0.42900000E+01 0.57896237E-09 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.64255575E+01 0.52997200E-10
 0.43000000E+01 0.65208349E-09 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.63953383E+01 0.59551764E-10
 0.43100000E+01 0.73386724E-09 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.63652223E+01 0.66865194E-10
 0.43200000E+01 0.82527257E-09 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.63352089E+01 0.75019392E-10
 0.43300000E+01 0.92735669E-09 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.63052977E+01 0.84104415E-10
 0.43400000E+01 0.10412872E-08 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.62754882E+01 0.94219472E-10
 0.43500000E+01 0.11683505E-08 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.62457799E+01 0.10547360E-09
 0.43600000E+01 0.13099596E-08 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.62161725E+01 0.11798622E-09
 0.43700000E+01 0.14676736E-08 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.61866653E+01 0.13188880E-09
 0.43800000E+01 0.16432059E-08 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.61572580E+01 0.14732544E-09
 0.43900000E+01 0.18384401E-08 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.61279502E+01 0.16445415E-09
 0.44000000E+01 0.20554425E-08 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.60987413E+01 0.18344781E-09
 0.44100000E+01 0.22964862E-08 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.60696309E+01 0.20449615E-09
 0.44200000E+01 0.25640597E-08 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.60406186E+01 0.22780631E-09
 0.44300000E+01 0.28609005E-08 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.60117039E+01 0.25360564E-09
 0.44400000E+01 0.31900044E-08 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.59828864E+01 0.28214229E-09
 0.44500000E+01 0.35546503E-08 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.59541656E+01 0.31368716E-09
 0.44600000E+01 0.39584329E-08 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.59255411E+01 0.34853653E-09
 0.44700000E+01 0.44052893E-08 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.58970124E+01 0.38701410E-09
 0.44800000E+01 0.48995150E-08 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.58685792E+01 0.42947210E-09
 0.44900000E+01 0.54458228E-08 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.58402410E+01 0.47629612E-09
 0.45000000E+01 0.60493438E-08 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.58119974E+01 0.52790483E-09
 0.45100000E+01 0.67157024E-08 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.57838478E+01 0.58475613E-09
 0.45200000E+01 0.74510270E-08 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.57557920E+01 0.64734766E-09
 0.45300000E+01 0.82620076E-08 0.80000000E+01 0.00000000E+00 0.19125349E+01 0.37839178E+01 0.57278295E+01 0.71622136E-09
