     k            crst-ang           q             ang            pmin          pmax          -t          crst-t
 0.42588373E+01 0.58424811E-04 0.71000000E+01 0.00000000E+00 0.28718942E+00 0.34471889E+01 0.47078799E+01 0.60701271E-05
 0.42688373E+01 0.63405610E-04 0.71000000E+01 0.00000000E+00 0.28561266E+00 0.34471889E+01 0.46807724E+01 0.65721822E-05
 0.42788373E+01 0.68801034E-04 0.71000000E+01 0.00000000E+00 0.28404762E+00 0.34471889E+01 0.46537578E+01 0.71147674E-05
 0.42888373E+01 0.74644501E-04 0.71000000E+01 0.00000000E+00 0.28249430E+00 0.34471889E+01 0.46268356E+01 0.77010467E-05
 0.42988373E+01 0.80970629E-04 0.71000000E+01 0.00000000E+00 0.28095267E+00 0.34471889E+01 0.46000055E+01 0.83342787E-05
 0.43088373E+01 0.87817668E-04 0.71000000E+01 0.00000000E+00 0.27942272E+00 0.34471889E+01 0.45732668E+01 0.90180641E-05
 0.43188373E+01 0.95226641E-04 0.71000000E+01 0.00000000E+00 0.27790443E+00 0.34471889E+01 0.45466194E+01 0.97562549E-05
 0.43288373E+01 0.10324110E-03 0.71000000E+01 0.00000000E+00 0.27639780E+00 0.34471889E+01 0.45200627E+01 0.10552926E-04
 0.43388373E+01 0.11190861E-03 0.71000000E+01 0.00000000E+00 0.27490279E+00 0.34471889E+01 0.44935962E+01 0.11412522E-04
 0.43488373E+01 0.12127989E-03 0.71000000E+01 0.00000000E+00 0.27341942E+00 0.34471889E+01 0.44672197E+01 0.12339773E-04
 0.43588373E+01 0.13141084E-03 0.71000000E+01 0.00000000E+00 0.27194766E+00 0.34471889E+01 0.44409327E+01 0.13339883E-04
 0.43688373E+01 0.14235982E-03 0.71000000E+01 0.00000000E+00 0.27048750E+00 0.34471889E+01 0.44147348E+01 0.14418268E-04
 0.43788373E+01 0.15419036E-03 0.71000000E+01 0.00000000E+00 0.26903895E+00 0.34471889E+01 0.43886256E+01 0.15580806E-04
 0.43888373E+01 0.16697011E-03 0.71000000E+01 0.00000000E+00 0.26760198E+00 0.34471889E+01 0.43626046E+01 0.16833746E-04
 0.43988373E+01 0.18077111E-03 0.71000000E+01 0.00000000E+00 0.26617659E+00 0.34471889E+01 0.43366715E+01 0.18183716E-04
 0.44088373E+01 0.19567032E-03 0.71000000E+01 0.00000000E+00 0.26476278E+00 0.34471889E+01 0.43108259E+01 0.19637780E-04
 0.44188373E+01 0.21175032E-03 0.71000000E+01 0.00000000E+00 0.26336055E+00 0.34471889E+01 0.42850674E+01 0.21203501E-04
 0.44288373E+01 0.22909899E-03 0.71000000E+01 0.00000000E+00 0.26196989E+00 0.34471889E+01 0.42593956E+01 0.22888902E-04
 0.44388373E+01 0.24781208E-03 0.71000000E+01 0.00000000E+00 0.26059080E+00 0.34471889E+01 0.42338100E+01 0.24702719E-04
 0.44488373E+01 0.26799065E-03 0.71000000E+01 0.00000000E+00 0.25922327E+00 0.34471889E+01 0.42083103E+01 0.26654137E-04
 0.44588373E+01 0.28974372E-03 0.71000000E+01 0.00000000E+00 0.25786732E+00 0.34471889E+01 0.41828962E+01 0.28753050E-04
 0.44688373E+01 0.31318554E-03 0.71000000E+01 0.00000000E+00 0.25652294E+00 0.34471889E+01 0.41575671E+01 0.31009779E-04
 0.44788373E+01 0.33843921E-03 0.71000000E+01 0.00000000E+00 0.25519014E+00 0.34471889E+01 0.41323228E+01 0.33435429E-04
 0.44888373E+01 0.36563975E-03 0.71000000E+01 0.00000000E+00 0.25386891E+00 0.34471889E+01 0.41071629E+01 0.36042180E-04
 0.44988373E+01 0.39492626E-03 0.71000000E+01 0.00000000E+00 0.25255928E+00 0.34471889E+01 0.40820869E+01 0.38842506E-04
 0.45088373E+01 0.42645180E-03 0.71000000E+01 0.00000000E+00 0.25126123E+00 0.34471889E+01 0.40570945E+01 0.41850138E-04
 0.45188373E+01 0.46037631E-03 0.71000000E+01 0.00000000E+00 0.24997479E+00 0.34471889E+01 0.40321853E+01 0.45079364E-04
 0.45288373E+01 0.49687290E-03 0.71000000E+01 0.00000000E+00 0.24869996E+00 0.34471889E+01 0.40073590E+01 0.48545626E-04
 0.45388373E+01 0.53612223E-03 0.71000000E+01 0.00000000E+00 0.24743675E+00 0.34471889E+01 0.39826151E+01 0.52264971E-04
 0.45488373E+01 0.57831890E-03 0.71000000E+01 0.00000000E+00 0.24618518E+00 0.34471889E+01 0.39579533E+01 0.56254659E-04
 0.45588373E+01 0.62367188E-03 0.71000000E+01 0.00000000E+00 0.24494526E+00 0.34471889E+01 0.39333733E+01 0.60533193E-04
 0.45688373E+01 0.67240373E-03 0.71000000E+01 0.00000000E+00 0.24371701E+00 0.34471889E+01 0.39088746E+01 0.65120231E-04
 0.45788373E+01 0.72475151E-03 0.71000000E+01 0.00000000E+00 0.24250044E+00 0.34471889E+01 0.38844569E+01 0.70036661E-04
 0.45888373E+01 0.78096716E-03 0.71000000E+01 0.00000000E+00 0.24129557E+00 0.34471889E+01 0.38601198E+01 0.75304621E-04
 0.45988373E+01 0.84131983E-03 0.71000000E+01 0.00000000E+00 0.24010242E+00 0.34471889E+01 0.38358630E+01 0.80947715E-04
 0.46088373E+01 0.90608944E-03 0.71000000E+01 0.00000000E+00 0.23892102E+00 0.34471889E+01 0.38116861E+01 0.86990375E-04
 0.46188373E+01 0.97558236E-03 0.71000000E+01 0.00000000E+00 0.23775138E+00 0.34471889E+01 0.37875887E+01 0.93459357E-04
 0.46288373E+01 0.10501144E-02 0.71000000E+01 0.00000000E+00 0.23659354E+00 0.34471889E+01 0.37635706E+01 0.10038208E-03
