     k            crst-ang           q             ang            pmin          pmax          -t          crst-t
 0.52871116E+01 0.81010111E-02 0.80000000E+01 0.00000000E+00 0.13253697E+00 0.34210997E+01 0.38529401E+01 0.60170086E-03
 0.52971116E+01 0.85790629E-02 0.80000000E+01 0.00000000E+00 0.13169241E+00 0.34210997E+01 0.38310328E+01 0.63600512E-03
 0.53071116E+01 0.90833214E-02 0.80000000E+01 0.00000000E+00 0.13085476E+00 0.34210997E+01 0.38091919E+01 0.67211926E-03
 0.53171116E+01 0.96151042E-02 0.80000000E+01 0.00000000E+00 0.13002399E+00 0.34210997E+01 0.37874172E+01 0.71013039E-03
 0.53271116E+01 0.10175825E-01 0.80000000E+01 0.00000000E+00 0.12920009E+00 0.34210997E+01 0.37657083E+01 0.75013205E-03
 0.53371116E+01 0.10766915E-01 0.80000000E+01 0.00000000E+00 0.12838302E+00 0.34210997E+01 0.37440650E+01 0.79221831E-03
 0.53471116E+01 0.11389941E-01 0.80000000E+01 0.00000000E+00 0.12757277E+00 0.34210997E+01 0.37224870E+01 0.83649260E-03
 0.53571116E+01 0.12046493E-01 0.80000000E+01 0.00000000E+00 0.12676929E+00 0.34210997E+01 0.37009740E+01 0.88305917E-03
 0.53671116E+01 0.12738246E-01 0.80000000E+01 0.00000000E+00 0.12597257E+00 0.34210997E+01 0.36795258E+01 0.93202783E-03
 0.53771116E+01 0.13466946E-01 0.80000000E+01 0.00000000E+00 0.12518258E+00 0.34210997E+01 0.36581421E+01 0.98351266E-03
 0.53871116E+01 0.14234458E-01 0.80000000E+01 0.00000000E+00 0.12439929E+00 0.34210997E+01 0.36368227E+01 0.10376356E-02
 0.53971116E+01 0.15042758E-01 0.80000000E+01 0.00000000E+00 0.12362268E+00 0.34210997E+01 0.36155672E+01 0.10945257E-02
 0.54071116E+01 0.15893736E-01 0.80000000E+01 0.00000000E+00 0.12285273E+00 0.34210997E+01 0.35943754E+01 0.11543049E-02
 0.54171116E+01 0.16789643E-01 0.80000000E+01 0.00000000E+00 0.12208940E+00 0.34210997E+01 0.35732470E+01 0.12171204E-02
 0.54271116E+01 0.17732655E-01 0.80000000E+01 0.00000000E+00 0.12133267E+00 0.34210997E+01 0.35521818E+01 0.12831130E-02
 0.54371116E+01 0.18725105E-01 0.80000000E+01 0.00000000E+00 0.12058251E+00 0.34210997E+01 0.35311794E+01 0.13524334E-02
 0.54471116E+01 0.19769446E-01 0.80000000E+01 0.00000000E+00 0.11983891E+00 0.34210997E+01 0.35102398E+01 0.14252403E-02
 0.54571116E+01 0.20868264E-01 0.80000000E+01 0.00000000E+00 0.11910183E+00 0.34210997E+01 0.34893624E+01 0.15017007E-02
