     k            crst-ang           q             ang            pmin          pmax          -t          crst-t
 0.31622485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.19732001E+01 0.11000000E+00 0.60813354E+01 0.00000000E+00
 0.31722485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.19732001E+01 0.11000000E+00 0.60459956E+01 0.00000000E+00
 0.31822485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.19732001E+01 0.11000000E+00 0.60107922E+01 0.00000000E+00
 0.31922485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.19732001E+01 0.11000000E+00 0.59757247E+01 0.00000000E+00
 0.32022485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.19732001E+01 0.11000000E+00 0.59407924E+01 0.00000000E+00
 0.32122485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.19732001E+01 0.11000000E+00 0.59059946E+01 0.00000000E+00
 0.32222485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.19732001E+01 0.11000000E+00 0.58713307E+01 0.00000000E+00
 0.32322485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.19732001E+01 0.11000000E+00 0.58367999E+01 0.00000000E+00
 0.32422485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.19732001E+01 0.11000000E+00 0.58024018E+01 0.00000000E+00
 0.32522485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.19732001E+01 0.11000000E+00 0.57681356E+01 0.00000000E+00
 0.32622485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.19732001E+01 0.11000000E+00 0.57340008E+01 0.00000000E+00
 0.32722485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.19732001E+01 0.11000000E+00 0.56999966E+01 0.00000000E+00
 0.32822485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.19732001E+01 0.11000000E+00 0.56661224E+01 0.00000000E+00
 0.32922485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.19732001E+01 0.11000000E+00 0.56323777E+01 0.00000000E+00
 0.33022485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.19732001E+01 0.11000000E+00 0.55987617E+01 0.00000000E+00
 0.33122485E+01 0.00000000E+00 0.62000000E+01 0.00000000E+00 0.19732001E+01 0.11000000E+00 0.55652739E+01 0.00000000E+00
